Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
R004058,"Favazza, John F",Manis Canning & Associates,"Big League Advance, LLC",09/09/20-10/31/20
R000308,"Favazza, John F",Manis Canning & Associates,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/19-10/31/20
R000304,"Favazza, John F",Manis Canning & Associates,"Cable Telecommunications Association of Maryland, Delaware and D.C., Inc.",11/01/19-10/31/20
R003387,"Favazza, John F",Manis Canning & Associates,Maryland Automotive Dealers Coalition,01/20/20-10/31/20
R003767,"Favazza, John F",Manis Canning & Associates,Baltimore Ravens,03/06/20-10/31/20
R002433,"Favazza, John F",Manis Canning & Associates,Exelon Corporation,12/16/19-10/31/20
R000301,"Favazza, John F",Manis Canning & Associates,Association of Dental Support Organizations,01/06/20-10/31/20
R000314,"Favazza, John F",Manis Canning & Associates,Service Properties Trust,11/01/19-10/31/20
R000315,"Favazza, John F",Manis Canning & Associates,Junior Achievement of Central Maryland,11/01/19-10/31/20
R000317,"Favazza, John F",Manis Canning & Associates,Maryland Academy of Advanced Practice Clinicians,11/01/19-10/31/20
R000328,"Favazza, John F",Manis Canning & Associates,Maryland Patient Care and Access Coalition,11/01/19-10/31/20
R000345,"Favazza, John F",Manis Canning & Associates,"Toyota Motor North America, Inc.",01/20/20-10/31/20
R000347,"Favazza, John F",Manis Canning & Associates,Washington County Community Coalition,11/01/19-10/31/20
R000288,"Favazza, John F",Manis Canning & Associates,"Adventist HealthCare, Inc.",11/01/19-10/31/20
R000313,"Favazza, John F",Manis Canning & Associates,Entertainment Software Association,11/01/19-10/31/20
R000327,"Favazza, John F",Manis Canning & Associates,Maryland Orthopaedic Association,11/18/19-10/31/20
R000331,"Favazza, John F",Manis Canning & Associates,Mid-Atlantic NATO,11/01/19-08/10/20
R000341,"Favazza, John F",Manis Canning & Associates,Teach for America,12/16/19-10/31/20
R002432,"Favazza, John F",Manis Canning & Associates,Baltimore Urban Revitalization LLC,01/20/20-10/31/20
R003943,"Favazza, John F",Manis Canning & Associates,Chesapeake Bayhawks,06/04/20-10/31/20
R000291,"Favazza, John F",Manis Canning & Associates,"Allegis Group, Inc.",11/01/19-10/31/20
R000295,"Favazza, John F",Manis Canning & Associates,Allstate Insurance Company,01/06/20-10/31/20
R000318,"Favazza, John F",Manis Canning & Associates,Maryland Association of Certified Public Accountants,11/01/19-10/31/20
R000326,"Favazza, John F",Manis Canning & Associates,Maryland Jockey Club,11/01/19-10/31/20
R000334,"Favazza, John F",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",01/06/20-10/31/20
R002434,"Favazza, John F",Manis Canning & Associates,"MCNA Healthcare Holdings, LLC",11/18/19-10/31/20
R003553,"Favazza, John F",Manis Canning & Associates,NaphCare Inc.,02/05/20-10/31/20
R002987,"Feldman, Michelle ",Innocence Project,Innocence Project,12/23/19-10/31/20
R002632,"Feldmark, Joshua ",Bike Maryland,Bike Maryland,11/18/19-05/01/20
R001395,"Ferguson, Jon Colby","Maryland Farm Bureau, Inc.",Maryland Farm Bureau,11/01/19-10/31/20
R001886,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Canton Group, The",11/01/19-10/31/20
R003740,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Invest in Maryland Coalition,03/02/20-10/31/20
R001889,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,CGI Technologies and Solutions Inc.,11/01/19-10/31/20
R001891,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Children's National Health System,11/01/19-10/31/20
R001893,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Chimes, The",11/01/19-10/31/20
R001900,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Education Affiliates/Fortis College,11/01/19-10/31/20
R001902,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Enterprise RAC Company of Baltimore, LLC",11/01/19-10/31/20
R001919,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Hospital Association,11/01/19-10/31/20
R001927,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/19-10/31/20
R001932,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Valic,11/01/19-10/31/20
R001934,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Washington Area New Automobile Dealers Association (WANADA),11/01/19-10/31/20
R002545,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Progrexion ASG, Inc.",11/01/19-10/31/20
R002979,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,ConnectYourCare,12/20/19-10/31/20
R003583,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Macquarie Capital (USA) Inc.,02/10/20-10/31/20
R001895,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/19-10/31/20
R001906,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Food & Friends, Inc.",11/01/19-10/31/20
R001912,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Lexington Law (John C. Heath, Attorney at LLC dba Lexington Law Firm)",11/01/19-10/31/20
R001916,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Care Inc. dba Maryland Physicians Care,11/01/19-10/31/20
R001922,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,National Association of Real Estate Investment Trusts (NAREIT),11/01/19-10/31/20
R001925,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Optotraffic,11/01/19-10/31/20
R001926,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Pharmaceutical Care Management Association (PCMA),11/01/19-10/31/20
R001933,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Walden University,11/01/19-10/31/20
R001885,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Cable Telecommunications Association of Maryland, Delaware and D.C., Inc.",11/01/19-10/31/20
R001897,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Curio Wellness,11/01/19-10/31/20
R001899,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Dominion Energy,11/01/19-10/31/20
R001903,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Envirotest Systems Holdings Corp.,11/01/19-10/31/20
R001911,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Humanim, Inc.",11/01/19-10/31/20
R001923,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Neurocrine Biosciences, Inc.",11/01/19-10/31/20
R001924,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,NIC Maryland,11/01/19-10/31/20
R001928,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Premium Cigar Association (PCA),11/01/19-10/31/20
R001930,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Sheppard Pratt Health Systems,11/01/19-10/31/20
R001935,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/19-10/31/20
R001936,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Western Maryland Health System,11/01/19-10/31/20
R002350,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Horizon Land Company,11/01/19-10/31/20
R001888,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/19-10/31/20
R001894,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/19-10/31/20
R001905,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,FedEx Corporation,11/01/19-10/31/20
R001910,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,HealthSouth Corporation,11/01/19-10/31/20
R001913,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Manufactured Housing Institute,11/01/19-10/31/20
R001918,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Automobile Dealers Association,11/01/19-10/31/20
R001920,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Jockey Club,11/01/19-10/31/20
R001921,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Wineries Association,11/01/19-10/31/20
R001931,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,TC Energy,11/01/19-10/31/20
R001884,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Brewers Association of Maryland,11/01/19-10/31/20
R001898,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,DentaQuest,11/01/19-10/31/20
R001904,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Facebook Inc.,11/01/19-10/31/20
R001907,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Gaudenzia, Inc.",11/01/19-10/31/20
R001908,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Google LLC and its Affiliates,11/01/19-10/31/20
R001909,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,H&R Block Management LLC,11/01/19-10/31/20
R001914,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Association of Realtors,11/01/19-10/31/20
R001929,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,SCI Management,11/01/19-10/31/20
R003417,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Skyline Technology Solutions,01/23/20-10/31/20
R003972,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Coalition for Healthy Movement,06/15/20-10/31/20
R004078,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,GT Independence,08/10/20-10/31/20
R003249,"Fiastro, John Carl, Jr.",Fiastro Consulting,NTT Data Services,01/09/20-10/31/20
R003253,"Fiastro, John Carl, Jr.",Fiastro Consulting,Arcadia,01/09/20-10/31/20
R003594,"Fiastro, John Carl, Jr.",Fiastro Consulting,Vicinity Energy,02/11/20-10/31/20
R003248,"Fiastro, John Carl, Jr.",Fiastro Consulting,"NRG Energy, Inc.",01/14/20-10/31/20
R003250,"Fiastro, John Carl, Jr.",Fiastro Consulting,"Schneider Electric Buildings America, Inc.",01/09/20-10/31/20
R003652,"Fiastro, John Carl, Jr.",Fiastro Consulting,PACE-O-MATIC,02/14/20-10/31/20
R000640,"Fidler, Sara Cohen",Maryland Independent College & University Assocation,Maryland Independent College and University Association,11/01/19-10/31/20
R002913,"Field, Anthony ",Chesapeake Climate Action Fund,Chesapeake Climate Action Network Action Fund,01/13/20-10/31/20
R003685,"Field, Justin ",National Venture Capital Association,National Venture Capital Association,02/26/20-10/31/20
R001581,"Fisher, Josh ","Association of Global Automakers, Inc.","Association of Global Automakers, Inc.",11/01/19-12/30/19
R003799,"Fisher, Matt ",FGRHUB,Consumer Technology Association,03/11/20-08/31/20
R003914,"Fisher, Erik ",Chesapeake Bay Foundation,Chesapeake Bay Foundation,11/01/19-10/31/20
R003708,"Fisher, Katherine Colt","Hudson Cook, LLP",Commercial Finance Coalition,02/24/20-10/31/20
R003148,"Flores, Daniel S",Greater Washington Board of Trade,Greater Washington Board of Trade,01/08/20-10/31/20
R002915,"Floyd, Quanice G",Arts Education in Maryland Schools,Arts Education in Maryland Schools,12/17/19-10/31/20
R002766,"Flynn, Dorian ",Maryland Association of Nonpublic Special Education Facilities,Maryland Association of Nonpublic Special Education Facilities,11/01/19-10/31/20
R003919,"Ford, Kevin , Jr.",Uplift Maryland,"TUC, LLC",08/05/20-10/31/20
R002908,"Foreman, Arin ",CareFirst BlueCross BlueShield,CareFirst BlueCross BlueShield,12/16/19-10/31/20
R003490,"Forester, Dyana ",United Food & Commercial Workers Union Local 400,United Food & Commercial Workers Union Local 400,01/01/20-07/02/20
R002856,"Francaviglia, Joseph ",Strong Schools Maryland,"Strong Schools Maryland, care of The Fund for Educational Excellence",12/19/19-10/31/20
R001838,"Francis, Frann G",AOBA,AOBA,11/01/19-10/31/20
R000620,"Frank, Jennifer V",Maryland Independent College & University Assocation,Maryland Independent College and University Association,11/01/19-10/31/20
R003683,"Franklin, Bobby ",National Venture Capital Association,National Venture Capital Association,02/26/20-10/31/20
R001588,"Frazee, Brian ",Maryland Hospital Association,Maryland Hospital Association,11/01/19-10/31/20
R003979,"Frazier, Michael James","Pendulum Strategies, LLC","Meridiam Infrastructure North America, Incorporated",06/01/20-07/10/20
R003092,"frazier, derrell  m",job opportunities task force (JOTF),Job Opportunities Task Force (JOTF),01/06/20-10/31/20
R002072,"Fredriksson, Ryan ","National Aquarium in Baltimore, Inc.",National Aquarium,11/01/19-10/31/20
R000011,"Frerichs, Jr., Herbert D.","Perdue Farms, Inc.","Perdue Farms, Inc.",11/01/19-10/31/20
R003360,"Frias, Emily Anne",CCAN Action Fund,Chesapeake Climate Action Network Action Fund,01/22/20-10/31/20
R003737,"Fritz, Jill M","Humane Society of the United States, The",Humane Society of the United States,02/26/20-07/06/20
R001170,"Frome, Brad ",Perry White Ross & Jacobson,Caves Valley Partners,11/01/19-10/31/20
R001178,"Frome, Brad ",Perry White Ross & Jacobson,Corvias Solutions,11/01/19-10/31/20
R001172,"Frome, Brad ",Perry White Ross & Jacobson,Cisco,11/01/19-10/31/20
R001226,"Frome, Brad ",Perry White Ross & Jacobson,Maryland Horse Breeders Association,11/01/19-10/31/20
R001224,"Frome, Brad ",Perry White Ross & Jacobson,Maryland Affordable Housing Coalition,11/01/19-10/31/20
R001189,"Frome, Brad ",Perry White Ross & Jacobson,Election Systems & Software,11/01/19-10/31/20
R001195,"Frome, Brad ",Perry White Ross & Jacobson,Fidelity Investments,11/01/19-10/31/20
R001947,"Frome, Brad ",Perry White Ross & Jacobson,"Uber Technologies, Inc.",11/01/19-10/31/20
R001201,"Frome, Brad ",Perry White Ross & Jacobson,Global Tel Link (GTL),11/01/19-10/31/20
R001949,"Frome, Brad ",Perry White Ross & Jacobson,Gilchrist Hospice,11/01/19-10/31/20
R001945,"Frome, Brad ",Perry White Ross & Jacobson,Republic Services,11/01/19-10/31/20
R001957,"Frome, Brad ",Perry White Ross & Jacobson,Stevenson University,11/01/19-10/31/20
R001964,"Frome, Brad ",Perry White Ross & Jacobson,Recovery Centers of America,11/01/19-10/31/20
R001975,"Frome, Brad ",Perry White Ross & Jacobson,Shield Investments LLC,11/01/19-04/30/20
R001960,"Frome, Brad ",Perry White Ross & Jacobson,Science Applications International Corporation (SAIC),11/01/19-10/31/20
R001162,"Frome, Brad ",Perry White Ross & Jacobson,"Altria Client Services LLC and its Affiliates - Philip Morris USA Inc., John Middleton Co., and U.S. Smokeless Tobacco Company, LLC",11/01/19-10/31/20
R001200,"Frome, Brad ",Perry White Ross & Jacobson,Gilbane Development Company,11/01/19-10/31/20
R001199,"Frome, Brad ",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/19-10/31/20
R001206,"Frome, Brad ",Perry White Ross & Jacobson,Greenberg Gibbons,11/01/19-10/31/20
R001186,"Frome, Brad ",Perry White Ross & Jacobson,"DraftKings, Inc.",11/01/19-10/31/20
R001190,"Frome, Brad ",Perry White Ross & Jacobson,Ernst & Young,11/01/19-10/31/20
R001218,"Frome, Brad ",Perry White Ross & Jacobson,"iHeart Media, Inc., Clear Channel Outdoor and Affiliated Entities",11/01/19-10/31/20
R001213,"Frome, Brad ",Perry White Ross & Jacobson,"Holy Cross Health, Inc.",11/01/19-10/31/20
R001954,"Frome, Brad ",Perry White Ross & Jacobson,Ribera Development,11/01/19-10/31/20
R001958,"Frome, Brad ",Perry White Ross & Jacobson,Transurban,11/01/19-10/31/20
R001950,"Frome, Brad ",Perry White Ross & Jacobson,Washington Gas,11/01/19-10/31/20
R001223,"Frome, Brad ",Perry White Ross & Jacobson,Konterra Realty,11/01/19-10/31/20
R001969,"Frome, Brad ",Perry White Ross & Jacobson,Peterson Companies,11/01/19-10/31/20
R001972,"Frome, Brad ",Perry White Ross & Jacobson,Ports America Chesapeake,11/01/19-10/31/20
R001164,"Frome, Brad ",Perry White Ross & Jacobson,Anheuser-Busch Companies,11/01/19-10/31/20
R001216,"Frome, Brad ",Perry White Ross & Jacobson,Howard Hughes Corporation,11/01/19-10/31/20
R003303,"Frome, Brad ",Perry White Ross & Jacobson,Beatty Development Group LLC,01/13/20-10/31/20
R001948,"Frome, Brad ",Perry White Ross & Jacobson,"Washington Football Team, The",11/01/19-10/31/20
R003304,"Frome, Brad ",Perry White Ross & Jacobson,McCormack Baron Salazar Inc.,01/13/20-10/31/20
R003641,"Frome, Brad ",Perry White Ross & Jacobson,"Penn Station Partners, LLC",02/17/20-10/31/20
R001955,"Frome, Brad ",Perry White Ross & Jacobson,"St. John Properties, Inc.",11/01/19-10/31/20
R001967,"Frome, Brad ",Perry White Ross & Jacobson,Mercy Medical Center,11/01/19-10/31/20
R002051,"Frome, Brad ",Perry White Ross & Jacobson,"EYA, LLC",11/01/19-10/31/20
R001963,"Frome, Brad ",Perry White Ross & Jacobson,"Wegmans Food Markets, Inc.",11/01/19-10/31/20
R003965,"Frome, Brad ",Perry White Ross & Jacobson,Public Service Enterprise Group,06/08/20-10/31/20
R003985,"Frome, Brad ",Perry White Ross & Jacobson,"Amazon.com Services, Inc.",06/11/20-10/31/20
R003997,"Frome, Brad ",Perry White Ross & Jacobson,PREIT,06/20/20-10/31/20
R001173,"Frome, Brad ",Perry White Ross & Jacobson,CNU Online Holdings,11/01/19-10/31/20
R001176,"Frome, Brad ",Perry White Ross & Jacobson,Concentra,11/01/19-10/31/20
R001181,"Frome, Brad ",Perry White Ross & Jacobson,Curtis Bay Energy,11/01/19-10/31/20
R001175,"Frome, Brad ",Perry White Ross & Jacobson,"Airbnb, Inc.",11/01/19-10/31/20
R001207,"Frome, Brad ",Perry White Ross & Jacobson,"GTI Maryland, LLC",11/01/19-10/31/20
R001944,"Frome, Brad ",Perry White Ross & Jacobson,Urban Investment Partners (UIP),11/01/19-10/31/20
R001946,"Frome, Brad ",Perry White Ross & Jacobson,RPAI US Management LLC,11/01/19-10/31/20
R001220,"Frome, Brad ",Perry White Ross & Jacobson,IWP (Injured Workers Pharmacy),11/01/19-10/31/20
R001943,"Frome, Brad ",Perry White Ross & Jacobson,Tradepoint Atlantic,11/01/19-10/31/20
R001952,"Frome, Brad ",Perry White Ross & Jacobson,W.R. Grace & Co.,11/01/19-10/31/20
R001961,"Frome, Brad ",Perry White Ross & Jacobson,Scotts Miracle-Gro Company,11/01/19-10/31/20
R001962,"Frome, Brad ",Perry White Ross & Jacobson,Corning Incorporated,11/01/19-10/31/20
R001959,"Frome, Brad ",Perry White Ross & Jacobson,"Darden, Inc.",11/01/19-04/02/20
R003302,"Frome, Brad ",Perry White Ross & Jacobson,Cross Street Partners,01/13/20-10/31/20
R001974,"Frome, Brad ",Perry White Ross & Jacobson,Procter & Gamble,11/01/19-10/31/20
R001966,"Frome, Brad ",Perry White Ross & Jacobson,Glaxo Smith Kline,11/01/19-10/31/20
R001971,"Frome, Brad ",Perry White Ross & Jacobson,Pharmaceutical Research & Manufacturers of America,11/01/19-10/31/20
R001177,"Frome, Brad ",Perry White Ross & Jacobson,"Corizon Health, Inc.",11/01/19-10/31/20
R001169,"Frome, Brad ",Perry White Ross & Jacobson,Baltimore Scrap Corp.,11/01/19-10/31/20
R001166,"Frome, Brad ",Perry White Ross & Jacobson,AT&T,11/01/19-10/31/20
R001973,"Frome, Brad ",Perry White Ross & Jacobson,Preston Scheffenacker Properties,11/01/19-10/31/20
R001953,"Frome, Brad ",Perry White Ross & Jacobson,"United Healthcare Services, Inc.",11/01/19-10/31/20
R001968,"Frome, Brad ",Perry White Ross & Jacobson,"Nissan North America, Inc.",11/01/19-10/31/20
R001198,"Frome, Brad ",Perry White Ross & Jacobson,First Energy Service Company,11/01/19-10/31/20
R001192,"Frome, Brad ",Perry White Ross & Jacobson,"FanDuel, Inc.",11/01/19-10/31/20
R003364,"Frome, Brad ",Perry White Ross & Jacobson,"MTPM, LLC",01/20/20-10/31/20
R001182,"Frome, Brad ",Perry White Ross & Jacobson,Daycon,11/01/19-10/31/20
R003986,"Frome, Brad ",Perry White Ross & Jacobson,Urban Atlantic,06/16/20-10/31/20
R003987,"Frome, Brad ",Perry White Ross & Jacobson,2U,06/16/20-10/31/20
R003147,"Fry, Donald C","Greater Baltimore Committee, Inc.",Greater Baltimore Committee,01/08/20-10/31/20
R002759,"Fuchs, Kurt H.",MidAtlantic Farm Credit,MidAtlantic Farm Credit,12/02/19-10/31/20
R003371,"Gahs, Shannon Grace",Alexander & Cleaver,"Gantech, Inc.",01/15/20-10/31/20
R003372,"Gahs, Shannon Grace",Alexander & Cleaver,Mavenspire,01/15/20-10/31/20
R003891,"Gahs, Shannon Grace",Alexander & Cleaver,"Mr. BioClean, Inc.",05/18/20-10/31/20
R003366,"Gahs, Shannon Grace",Alexander & Cleaver,Maryland Speech Language Hearing Association,01/15/20-10/31/20
R003367,"Gahs, Shannon Grace",Alexander & Cleaver,Association of Surgical Technologists,01/15/20-10/31/20
R003369,"Gahs, Shannon Grace",Alexander & Cleaver,Doctors Community Hospital,01/15/20-10/31/20
R003866,"Gahs, Shannon Grace",Alexander & Cleaver,"Gimbal, Inc.",05/01/20-10/31/20
R003088,"Gahs, Shannon Grace",Alexander & Cleaver,Best Buddies International,01/15/20-10/31/20
R003355,"Gahs, Shannon Grace",Alexander & Cleaver,Consumer Healthcare Products Association,01/15/20-10/31/20
R003368,"Gahs, Shannon Grace",Alexander & Cleaver,Death with Dignity National Center,01/15/20-10/31/20
R003375,"Gahs, Shannon Grace",Alexander & Cleaver,National Psoriasis Foundation,01/15/20-10/31/20
R001295,"Galica, Stephanie  ","Emergent BioSolutions, Inc. ","Emergent BioSolutions, Inc.",11/01/19-10/31/20
R003273,"Gally, Eric ","Gally Public Affairs, Inc. ",Natural Resources Defense Council Action Fund,01/13/20-10/31/20
R003531,"Gally, Eric ","Gally Public Affairs, Inc. ","Gally Public Affairs, Inc.",02/04/20-04/30/20
R002810,"Gally, Eric ","Gally Public Affairs, Inc. ",Maryland Pesticide Education Network,12/04/19-10/31/20
R002937,"Gally, Eric ","Gally Public Affairs, Inc. ",MedMark Treatment Centers,12/18/19-10/31/20
R002809,"Gally, Eric ","Gally Public Affairs, Inc. ",Chesapeake Bay Foundation,12/04/19-10/31/20
R003274,"Gally, Eric ","Gally Public Affairs, Inc. ",Friends of the Earth,01/13/20-10/31/20
R003528,"Gally, Eric ","Gally Public Affairs, Inc. ",Tobacco-Free Kids Action Fund,02/03/20-10/31/20
R002929,"Gally, Eric ","Gally Public Affairs, Inc. ",American Heart Association,12/18/19-10/31/20
R002934,"Gally, Eric ","Gally Public Affairs, Inc. ",American Cancer Society Cancer Action Network,12/18/19-02/23/20
R002682,"Garagiola, Robert J","Compass Management Partners, Inc.","Maryland State Perfusion Society, Inc.",11/20/19-10/31/20
R003444,"Garagiola, Robert J","Compass Management Partners, Inc.","Montgomery County Career Fire Fighters Association, Local 1664",01/23/20-10/31/20
R003519,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",ALS Association DC/MD/VA Chapter (ALSA),02/03/20-10/31/20
R003728,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Maryland Association for Justice, Inc.",03/02/20-10/31/20
R003761,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Atlantic Richfield Company c/o The Nickel Law Firm,03/04/20-10/31/20
R003779,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Sherwin-Williams Company c/o Jones Day,03/09/20-10/31/20
R003788,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Eastern Atlantic States Regional Council of Carpenters,03/10/20-10/31/20
R002556,"Garagiola, Robert J","Compass Management Partners, Inc.",Vapor Technology Association,11/13/19-10/31/20
R002597,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Avaya, Inc.",11/15/19-10/31/20
R002601,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Eastern Atlantic States Regional Council of Carpenters,11/15/19-10/31/20
R002604,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Maryland - American Water Company, Inc.",11/15/19-10/31/20
R002611,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Mylan, Inc.",11/15/19-10/31/20
R002658,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",PayIt,11/19/19-10/31/20
R002659,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Wawa, Inc.",11/19/19-10/31/20
R003098,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Compass Government Relations Partners, LLC",01/06/20-10/31/20
R003431,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Hippocratic Growth, LLC",01/23/20-10/31/20
R003442,"Garagiola, Robert J","Compass Management Partners, Inc.",In State Partners,01/23/20-10/31/20
R003730,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),03/02/20-10/31/20
R003789,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Marylanders for End-of-Life Options,03/10/20-10/31/20
R002557,"Garagiola, Robert J","Compass Management Partners, Inc.","Health Management Systems, Inc.",11/13/19-10/31/20
R002599,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Coalition of Ignition Interlock Manufacturers,11/15/19-10/31/20
R002603,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","JJF Management Services, Inc.",11/15/19-10/31/20
R002610,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Girl Scouts of Central Maryland,11/15/19-10/31/20
R002617,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/15/19-10/31/20
R003432,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",In State Partners,01/23/20-10/31/20
R003726,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Enterprise RAC Company of Maryland LLC,03/02/20-10/31/20
R003786,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Coalition of Ignition Interlock Manufacturers,03/10/20-10/31/20
R002555,"Garagiola, Robert J","Compass Management Partners, Inc.","Coalition for Community Solar Access, Inc.",11/13/19-10/31/20
R002558,"Garagiola, Robert J","Compass Management Partners, Inc.",Utility Scale Solar Energy Coalition,11/13/19-10/31/20
R002594,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",American Massage Therapy Association - MD Chapter,11/15/19-10/31/20
R002595,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Annapolis Light House,11/15/19-10/31/20
R002598,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Chesapeake BaySavers,11/15/19-10/31/20
R002600,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Distilled Spirits Council of the United States, Inc.",11/15/19-10/31/20
R002602,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Lockheed Martin,11/15/19-10/31/20
R002606,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Motorola Solutions, Inc.",11/15/19-10/31/20
R002607,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Maryland Association for Justice, Inc.",11/01/19-10/31/20
R002609,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Enterprise RAC Company of Maryland LLC,11/15/19-10/31/20
R002615,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Marylanders for End-of-Life Options,11/15/19-10/31/20
R002596,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",At Home Enterprises LLC (At-Home Annapolis),11/15/19-10/31/20
R002608,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Donate Life Maryland, Inc.",11/15/19-10/31/20
R002612,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Maryland State Child Care Association,11/15/19-10/31/20
R002618,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",NL Industries,11/15/19-10/31/20
R002655,"Garagiola, Robert J","Compass Management Partners, Inc.","JJF Management Services, Inc.",11/19/19-10/31/20
