Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
LR97697,"Doyle, III, James J","Law offices of James J. Doyle, LLC.",Maryland Recreational Vehicle Dealer's Association ,11/01/16-10/31/17
LR97685,"Doyle, III, James J","Law offices of James J. Doyle, LLC.",Tradepoint Atlantic,11/01/16-10/31/17
LR97695,"Doyle, III, James J","Law offices of James J. Doyle, LLC.",Maryland State Funeral Directors Assoc.,11/01/16-10/31/17
LR96077,"Draper, Kristin E","Shulman, Rogers, Gandal, Pordy & Ecker, P.A.","Nobel Learning Communities, Inc.",11/01/16-10/31/17
LR97466,"Drew, William ","Capitol Strategies, LLC","Capitol Strategies, LLC",11/01/16-10/31/17
LR98161,"Driban, Jennifer R ","National Aquarium in Baltimore, Inc. ","National Aquarium in Baltimore, Inc.",11/17/16-10/31/17
LR98596,"Dunn, Denis P",AT&T,AT&T,01/03/17-10/31/17
LR96373,"Durkin, Kathleen McNally",The Arc Baltimore,"Arc of Baltimore, Inc., The",11/01/16-10/31/17
LR109309,"Dwyer, Jennifer ",Progressive Maryland ,Progressive Maryland,04/05/17-10/31/17
LR98015,"Edwards, Douglas Earl","Mission of Love Charities, Inc. ","Mission of Love Charities, Inc.",11/01/16-10/31/17
LR98110,"Effingham, Damon Andrew",Common Cause Maryland,Common Cause Maryland,11/14/16-10/31/17
LR139593,"Egan, Nancy ",Property Casualty Insurers Association of America,Property Casualty Insurers Association of America,08/29/17-10/31/17
LR96867,"Elliott, Robyn S",Public Policy Partners,Maryland Assembly on School Based Health Care,11/01/16-10/31/17
LR96869,"Elliott, Robyn S",Public Policy Partners,Maryland Dental Action Coalition,11/01/16-10/31/17
LR96870,"Elliott, Robyn S",Public Policy Partners,"Maryland Nurses' Association, Inc.",11/01/16-10/31/17
LR96871,"Elliott, Robyn S",Public Policy Partners,Maryland Occupational Therapy Association,11/01/16-10/31/17
LR96872,"Elliott, Robyn S",Public Policy Partners,Planned Parenthood of Maryland,11/01/16-10/31/17
LR108925,"Elliott, Robyn S",Public Policy Partners,Maryland Community Health System,01/30/17-10/31/17
LR98766,"Elliott, Robyn S",Public Policy Partners,Consumer Health First,01/10/17-10/31/17
LR96866,"Elliott, Robyn S",Public Policy Partners,Maryland Affiliate of the American College of Nurse Midwives,11/01/16-10/31/17
LR96865,"Elliott, Robyn S",Public Policy Partners,Licensed Clinical Professional Counselors of Maryland,11/01/16-10/31/17
LR98588,"Ennis, Jessica ",Earthjustice,Earthjustice,12/21/16-04/30/17
LR96106,"Enten, D. Robert ",Gordon Feinblatt LLC,"Ashley, Inc.",11/01/16-10/31/17
LR96107,"Enten, D. Robert ",Gordon Feinblatt LLC,CareFirst BlueCross BlueShield,11/01/16-10/31/17
LR96115,"Enten, D. Robert ",Gordon Feinblatt LLC,CVS Health,11/01/16-10/31/17
LR139693,"Enten, D. Robert ",Gordon Feinblatt LLC,Brookfield Renewable,10/17/17-10/31/17
LR96293,"Enten, D. Robert ",Gordon Feinblatt LLC,Property Casualty Insurers Association of America,11/01/16-10/31/17
LR109072,"Enten, D. Robert ",Gordon Feinblatt LLC,Online Lenders Alliance,02/15/17-10/31/17
LR109308,"Enten, D. Robert ",Gordon Feinblatt LLC,"Financial Casualty & Surety, Inc.",04/05/17-10/31/17
LR96280,"Enten, D. Robert ",Gordon Feinblatt LLC,Maryland Multi-Housing Association,11/01/16-10/31/17
LR96292,"Enten, D. Robert ",Gordon Feinblatt LLC,Mid-Atlantic Collectors Association,11/01/16-10/31/17
LR96298,"Enten, D. Robert ",Gordon Feinblatt LLC,"Transdev North America, Inc. ",11/01/16-10/31/17
LR96116,"Enten, D. Robert ",Gordon Feinblatt LLC,Maryland Bankers Association,11/01/16-10/31/17
LR109306,"Enten, D. Robert ",Gordon Feinblatt LLC,Maryland Bail Bond Association,04/05/17-10/31/17
LR96117,"Enten, D. Robert ",Gordon Feinblatt LLC,Maryland Building Industry Association,11/01/16-10/31/17
LR96282,"Enten, D. Robert ",Gordon Feinblatt LLC,Maryland Thoroughbred Horsemen's Assoc.,11/01/16-10/31/17
LR109296,"Ercoli, Chris ",N/A,"Tesla, Inc.",04/01/17-10/31/17
LR96857,"Ercoli, Chris ",N/A,SolarCity,11/01/16-03/31/17
LR98700,"Erickson, Kurt G",Washington Regional Alcohol Program,Washington Regional Alcohol Program,01/09/17-10/31/17
LR97682,"Esty, Susan ",AFSCME Maryland,AFSCME Maryland,11/03/16-10/31/17
LR97533,"Evans, Gerard ","Gerard E. Evans, Ltd.",Beltway Fine Wine & Spirits and Corridor Fine Wines,11/01/16-10/31/17
LR97545,"Evans, Hayley ","Gerard E. Evans, Ltd.",Dental Group Practice Association,11/01/16-10/31/17
LR97551,"Evans, Gerard ","Gerard E. Evans, Ltd.",Corridor Fine Wine,11/01/16-10/31/17
LR97560,"Evans, Hayley ","Gerard E. Evans, Ltd.",Lexington National Insurance Corporation,11/01/16-10/31/17
LR97564,"Evans, Hayley ","Gerard E. Evans, Ltd.",Maryland Acupuncture Society,11/01/16-10/31/17
LR97566,"Evans, Gerard ","Gerard E. Evans, Ltd.",Law Offices of Peter Angelos,11/01/16-10/31/17
LR97575,"Evans, Hayley ","Gerard E. Evans, Ltd.","Xerox Business Services, LLC and its Affiliates",11/01/16-10/31/17
LR98395,"Evans, Gerard ","Gerard E. Evans, Ltd.",Willco,12/01/16-10/31/17
LR98401,"Evans, Hayley ","Gerard E. Evans, Ltd.","Northeast Maglev, LLC., The ",12/01/16-10/31/17
LR98402,"Evans, Hayley ","Gerard E. Evans, Ltd.",Maryland Transportation Builders & Materials Association (MTBMA),12/01/16-10/31/17
LR98406,"Evans, Hayley ","Gerard E. Evans, Ltd.",Maryland Asphalt Association,12/01/16-10/31/17
LR98605,"Evans, Gerard ","Gerard E. Evans, Ltd.",Medical Mutual Liability Insurance Society of Maryland (Medical Mutual),01/03/17-10/31/17
LR98609,"Evans, Gerard ","Gerard E. Evans, Ltd.","Synergics Energy Services, LLC",01/03/17-10/31/17
LR98612,"Evans, Hayley ","Gerard E. Evans, Ltd.",Baltimore Gas and Electric Company,01/03/17-10/31/17
LR98617,"Evans, Hayley ","Gerard E. Evans, Ltd.",Fraternal Order of Police,01/03/17-10/31/17
LR98618,"Evans, Hayley ","Gerard E. Evans, Ltd.","Morgan, Lewis & Bockius, LLP",01/03/17-10/31/17
LR98725,"Evans, Gerard ","Gerard E. Evans, Ltd.",Prince George's County Council,01/09/17-10/31/17
LR98818,"Evans, Gerard ","Gerard E. Evans, Ltd.","Fraternal Order of Police, Lodge #89",01/17/17-10/31/17
LR98824,"Evans, Hayley ","Gerard E. Evans, Ltd.",Mid-Atlantic Sports Network,01/17/17-10/31/17
LR98827,"Evans, Hayley ","Gerard E. Evans, Ltd.","HMR of Maryland, LLC",01/17/17-10/31/17
LR98830,"Evans, Hayley ","Gerard E. Evans, Ltd.","Chesapeake Amusements, Inc.",01/17/17-10/31/17
LR108951,"Evans, Gerard ","Gerard E. Evans, Ltd.","Milestone Communications Management III, Inc. ",01/30/17-10/31/17
LR109017,"Evans, Hayley ","Gerard E. Evans, Ltd.","Maryland Film Industry Coalition, Inc.",02/07/17-10/31/17
LR109281,"Evans, Gerard ","Gerard E. Evans, Ltd.",Maryland Hospital Association,03/30/17-10/31/17
LR109307,"Evans, Gerard ","Gerard E. Evans, Ltd.","James W. Ancel, Inc.",04/05/17-10/31/17
LR129449,"Evans, Hayley ","Gerard E. Evans, Ltd.",GreenMart of Maryland LLC,06/19/17-10/31/17
LR139450,"Evans, Hayley ","Gerard E. Evans, Ltd.","Gray Enterprises Plus, Inc. ",06/23/17-10/31/17
LR98186,"Evans, Gerard ","Gerard E. Evans, Ltd.","Bliss in the Barn, LLC",11/18/16-10/31/17
LR98389,"Evans, Gerard ","Gerard E. Evans, Ltd.",Maryland Marine Contractors Association,12/01/16-10/31/17
LR98390,"Evans, Gerard ","Gerard E. Evans, Ltd.",Maryland Transportation Builders & Materials Association (MTBMA),12/01/16-10/31/17
LR98397,"Evans, Hayley ","Gerard E. Evans, Ltd.",Corridor Fine Wine,12/01/16-10/31/17
LR98404,"Evans, Hayley ","Gerard E. Evans, Ltd.",Maryland Marine Contractors Association,12/01/16-10/31/17
LR98405,"Evans, Hayley ","Gerard E. Evans, Ltd.",Maryland Association of Naturopathic Physicians,12/01/16-10/31/17
LR98602,"Evans, Gerard ","Gerard E. Evans, Ltd.","Baltimore Orioles, Inc.",01/03/17-10/31/17
LR98604,"Evans, Gerard ","Gerard E. Evans, Ltd.",CHESAPEAKE EMPLOYERS' INSURANCE COMPANY,01/03/17-10/31/17
LR98606,"Evans, Gerard ","Gerard E. Evans, Ltd.","Morgan, Lewis & Bockius, LLP",01/03/17-10/31/17
LR98616,"Evans, Hayley ","Gerard E. Evans, Ltd.",Green & Healthy Homes Initiative,01/03/17-10/31/17
LR98619,"Evans, Hayley ","Gerard E. Evans, Ltd.",Professional Firefighters of Maryland,01/03/17-10/31/17
LR98620,"Evans, Hayley ","Gerard E. Evans, Ltd.","Synergics Energy Services, LLC",01/03/17-10/31/17
LR98744,"Evans, Gerard ","Gerard E. Evans, Ltd.",Summit First Wave LLC,01/10/17-10/31/17
LR98820,"Evans, Gerard ","Gerard E. Evans, Ltd.",Mid-Atlantic Sports Network,01/17/17-10/31/17
LR98822,"Evans, Hayley ","Gerard E. Evans, Ltd.","Montgomery County Career Fire Fighters Association, Local 1664",01/17/17-10/31/17
LR108952,"Evans, Hayley ","Gerard E. Evans, Ltd.","Milestone Communications Management III, Inc. ",01/30/17-10/31/17
LR139582,"Evans, Gerard ","Gerard E. Evans, Ltd.",Project Chesapeake,08/31/17-10/31/17
LR97536,"Evans, Hayley ","Gerard E. Evans, Ltd.",Beltway Paving ,11/01/16-10/31/17
LR97540,"Evans, Gerard ","Gerard E. Evans, Ltd.",Beltway Paving ,11/01/16-10/31/17
LR97548,"Evans, Gerard ","Gerard E. Evans, Ltd.","Chesapeake Amusements, Inc.",11/01/16-10/31/17
LR97554,"Evans, Gerard ","Gerard E. Evans, Ltd.",Dental Group Practice Association,11/01/16-10/31/17
LR97557,"Evans, Gerard ","Gerard E. Evans, Ltd.",Ezra Technologies,11/01/16-10/31/17
LR97563,"Evans, Gerard ","Gerard E. Evans, Ltd.","ICC Constructors, A Joint Venture",11/01/16-10/31/17
LR98387,"Evans, Gerard ","Gerard E. Evans, Ltd.",Maryland Asphalt Association,12/01/16-10/31/17
LR98392,"Evans, Gerard ","Gerard E. Evans, Ltd.",Quality Imaging Access Coalition of Maryland ,12/01/16-10/31/17
LR98394,"Evans, Gerard ","Gerard E. Evans, Ltd.",University of Maryland Charles Regional Medical Center ,12/01/16-10/31/17
LR98398,"Evans, Hayley ","Gerard E. Evans, Ltd.",Willco,12/01/16-10/31/17
LR98498,"Evans, Gerard ","Gerard E. Evans, Ltd.",North America's Building Trades Unions,12/08/16-10/31/17
LR98499,"Evans, Hayley ","Gerard E. Evans, Ltd.",North America's Building Trades Unions,12/08/16-10/31/17
LR98603,"Evans, Gerard ","Gerard E. Evans, Ltd.",Chesapeake Bayhawks,01/03/17-10/31/17
LR98621,"Evans, Hayley ","Gerard E. Evans, Ltd.",Verizon Communications,01/03/17-10/31/17
LR98726,"Evans, Hayley ","Gerard E. Evans, Ltd.",Prince George's County Council,01/09/17-10/31/17
LR98819,"Evans, Gerard ","Gerard E. Evans, Ltd.","HMR of Maryland, LLC",01/17/17-10/31/17
LR98831,"Evans, Hayley ","Gerard E. Evans, Ltd.",CHESAPEAKE EMPLOYERS' INSURANCE COMPANY,01/17/17-10/31/17
LR108846,"Evans, Reginald ",Maryland Independent Automobile Dealers Association,Maryland Independent Automobile Dealers Association,01/19/17-10/31/17
LR109016,"Evans, Gerard ","Gerard E. Evans, Ltd.","Maryland Film Industry Coalition, Inc.",02/07/17-10/31/17
LR109069,"Evans, Hayley ","Gerard E. Evans, Ltd.",Invest Maryland Coalition LLC ,02/15/17-10/31/17
LR109171,"Evans, Gerard ","Gerard E. Evans, Ltd.","Pax-Edwards, LLC",02/28/17-10/31/17
LR129448,"Evans, Gerard ","Gerard E. Evans, Ltd.",GreenMart of Maryland LLC,06/19/17-10/31/17
LR139584,"Evans, Hayley ","Gerard E. Evans, Ltd.",Project Chesapeake,08/31/17-10/31/17
LR97512,"Evans, Gerard ","Gerard E. Evans, Ltd.","Arundel Amusements, Inc.",11/01/16-10/31/17
LR97517,"Evans, Hayley ","Gerard E. Evans, Ltd.","Arundel Amusements, Inc.",11/01/16-10/31/17
LR97522,"Evans, Hayley ","Gerard E. Evans, Ltd.","Atlantic Recycling Group, LLC",11/01/16-10/31/17
LR97523,"Evans, Gerard ","Gerard E. Evans, Ltd.","Atlantic Recycling Group, LLC",11/01/16-10/31/17
LR97549,"Evans, Hayley ","Gerard E. Evans, Ltd.",Elm Street Development,11/01/16-10/31/17
LR97558,"Evans, Gerard ","Gerard E. Evans, Ltd.",Facchina Construction Company,11/01/16-10/31/17
LR97561,"Evans, Gerard ","Gerard E. Evans, Ltd.",Holistic Industries LLC,11/01/16-10/31/17
LR97569,"Evans, Hayley ","Gerard E. Evans, Ltd.",Maryland Radiological Society,11/01/16-10/31/17
LR97583,"Evans, Gerard ","Gerard E. Evans, Ltd.","Xerox Business Services, LLC and its Affiliates",11/01/16-10/31/17
LR98400,"Evans, Hayley ","Gerard E. Evans, Ltd.",Quality Imaging Access Coalition of Maryland ,12/01/16-10/31/17
LR98615,"Evans, Hayley ","Gerard E. Evans, Ltd.",Chesapeake Bayhawks,01/03/17-10/31/17
LR98821,"Evans, Gerard ","Gerard E. Evans, Ltd.","Montgomery County Career Fire Fighters Association, Local 1664",01/17/17-10/31/17
LR98828,"Evans, Hayley ","Gerard E. Evans, Ltd.","Fraternal Order of Police, Lodge #89",01/17/17-10/31/17
LR98829,"Evans, Hayley ","Gerard E. Evans, Ltd.","Baltimore Orioles, Inc.",01/17/17-10/31/17
LR108832,"Evans, Hayley ","Gerard E. Evans, Ltd.",Ezra Technologies,01/19/17-10/31/17
LR109068,"Evans, Gerard ","Gerard E. Evans, Ltd.",Invest Maryland Coalition LLC ,02/15/17-10/31/17
LR109153,"Evans, Gerard ","Gerard E. Evans, Ltd.",M.T. Laney,02/23/17-10/31/17
LR109172,"Evans, Hayley ","Gerard E. Evans, Ltd.","Pax-Edwards, LLC",02/28/17-10/31/17
LR139583,"Evans, Gerard ","Gerard E. Evans, Ltd.","Bay Clinical Laboratories, LLC",08/31/17-10/31/17
LR139585,"Evans, Hayley ","Gerard E. Evans, Ltd.","Bay Clinical Laboratories, LLC",08/31/17-10/31/17
LR139962,"Evans, Gerard ","Gerard E. Evans, Ltd.",Life Changing Experiences,10/13/17-10/31/17
LR140056,"Evans, Hayley ","Gerard E. Evans, Ltd.",Life Changing Experiences,10/16/17-10/31/17
LR97529,"Evans, Gerard ","Gerard E. Evans, Ltd.",Baltimore Gas and Electric Company,11/01/16-10/31/17
LR97550,"Evans, Gerard ","Gerard E. Evans, Ltd.",Green & Healthy Homes Initiative,11/01/16-10/31/17
LR97570,"Evans, Gerard ","Gerard E. Evans, Ltd.",Lexington National Insurance Corporation,11/01/16-10/31/17
LR97572,"Evans, Gerard ","Gerard E. Evans, Ltd.",Maryland Acupuncture Society,11/01/16-10/31/17
LR97555,"Evans, Gerard ","Gerard E. Evans, Ltd.",Elm Street Development,11/01/16-10/31/17
LR97556,"Evans, Hayley ","Gerard E. Evans, Ltd.",Holistic Industries LLC,11/01/16-10/31/17
LR97577,"Evans, Gerard ","Gerard E. Evans, Ltd.",Maryland Radiological Society,11/01/16-10/31/17
LR98189,"Evans, Hayley ","Gerard E. Evans, Ltd.","Bliss in the Barn, LLC",11/18/16-10/31/17
LR98388,"Evans, Gerard ","Gerard E. Evans, Ltd.",Maryland Association of Naturopathic Physicians,12/01/16-10/31/17
LR98391,"Evans, Gerard ","Gerard E. Evans, Ltd.","Northeast Maglev, LLC., The ",12/01/16-10/31/17
LR98396,"Evans, Hayley ","Gerard E. Evans, Ltd.",Beltway Fine Wine & Spirits and Corridor Fine Wines,12/01/16-10/31/17
LR98399,"Evans, Hayley ","Gerard E. Evans, Ltd.",University of Maryland Charles Regional Medical Center ,12/01/16-10/31/17
LR98607,"Evans, Gerard ","Gerard E. Evans, Ltd.",Professional Firefighters of Maryland,01/03/17-10/31/17
LR98610,"Evans, Gerard ","Gerard E. Evans, Ltd.",Verizon Communications,01/03/17-10/31/17
LR98699,"Evans, Gerard ","Gerard E. Evans, Ltd.","Gerard E. Evans, Ltd.",01/09/17-10/31/17
LR98745,"Evans, Hayley ","Gerard E. Evans, Ltd.",Summit First Wave LLC,01/10/17-10/31/17
LR98826,"Evans, Hayley ","Gerard E. Evans, Ltd.",Law Offices of Peter Angelos,01/17/17-10/31/17
LR109154,"Evans, Hayley ","Gerard E. Evans, Ltd.",M.T. Laney,02/23/17-10/31/17
LR139449,"Evans, Gerard ","Gerard E. Evans, Ltd.","Gray Enterprises Plus, Inc. ",06/23/17-10/31/17
LR139699,"Farber, David ",King & Spalding LLP,PLANIT Group,10/01/17-10/31/17
LR98300,"Farrow, Anita Cathlyn","Goodwill Industries of the Chesapeake, Inc.",Goodwill Industries of the Chesapeake,11/28/16-10/31/17
LR108935,"Faulkner, Rachael Gunde",Public Policy Partners,Maryland Assembly on School Based Health Care,01/24/17-10/31/17
LR108939,"Faulkner, Rachael Gunde",Public Policy Partners,Planned Parenthood of Maryland,01/24/17-10/31/17
LR108934,"Faulkner, Rachael Gunde",Public Policy Partners,Consumer Health First,01/24/17-10/31/17
LR108936,"Faulkner, Rachael Gunde",Public Policy Partners,Maryland Dental Action Coalition,01/24/17-10/31/17
LR108881,"Faulkner, Rachael Gunde",Public Policy Partners,Licensed Clinical Professional Counselors of Maryland,01/24/17-10/31/17
LR108933,"Faulkner, Rachael Gunde",Public Policy Partners,Maryland Affiliate of the American College of Nurse Midwives,01/24/17-10/31/17
LR108937,"Faulkner, Rachael Gunde",Public Policy Partners,"Maryland Nurses' Association, Inc.",01/24/17-10/31/17
LR108938,"Faulkner, Rachael Gunde",Public Policy Partners,Maryland Occupational Therapy Association,01/24/17-10/31/17
LR95724,"Favazza, John F",Manis Canning & Associates,"Anthem, Inc. and Its Affiliates including Amerigroup Maryland",11/15/16-10/31/17
LR95862,"Favazza, John F",Manis Canning & Associates,Tremco Incorporated,11/15/16-10/31/17
LR96260,"Favazza, John F",Manis Canning & Associates,Maryland Orthopaedic Association,11/15/16-10/31/17
LR96318,"Favazza, John F",Manis Canning & Associates,"Lafarge North America, Inc., Holcim (US) Inc., Aggregate Industries Inc.",11/15/16-10/31/17
LR95726,"Favazza, John F",Manis Canning & Associates,Bell Nursery,11/28/16-10/31/17
LR95734,"Favazza, John F",Manis Canning & Associates,CareFirst BlueCross BlueShield,11/22/16-10/31/17
LR95743,"Favazza, John F",Manis Canning & Associates,"Greene Street Ventures, LLC",11/01/16-10/31/17
LR95761,"Favazza, John F",Manis Canning & Associates,Chesapeake Urology Associates,11/01/16-10/31/17
LR95764,"Favazza, John F",Manis Canning & Associates,"Delmarva Poultry Industry, Inc.",11/01/16-10/31/17
LR95780,"Favazza, John F",Manis Canning & Associates,Exelon Corporation,11/01/16-10/31/17
LR95792,"Favazza, John F",Manis Canning & Associates,Maryland Bail Bond Association,12/12/16-10/31/17
LR95797,"Favazza, John F",Manis Canning & Associates,Maryland Jockey Club,11/15/16-10/31/17
LR95829,"Favazza, John F",Manis Canning & Associates,RAI Services Company ,11/01/16-10/31/17
LR95838,"Favazza, John F",Manis Canning & Associates,"Renard Development Company, LLC",12/12/16-10/31/17
LR95840,"Favazza, John F",Manis Canning & Associates,"Sagamore Development Company, LLC",11/01/16-10/31/17
LR95844,"Favazza, John F",Manis Canning & Associates,Sagamore Spirit,11/01/16-10/31/17
LR95852,"Favazza, John F",Manis Canning & Associates,Synergics Wind Energy,11/15/16-10/31/17
LR98440,"Favazza, John F",Manis Canning & Associates,"Lilly USA, LLC",12/12/16-10/31/17
LR109141,"Favazza, John F",Manis Canning & Associates,"MERSCorp Holdings, Inc. c/o MultiState Associates, Inc.",02/23/17-10/31/17
LR96262,"Favazza, John F",Manis Canning & Associates,Maryland Patient Care and Access Coalition,11/15/16-10/31/17
LR96271,"Favazza, John F",Manis Canning & Associates,Teach for America,11/15/16-10/31/17
LR95658,"Favazza, John F",Manis Canning & Associates,"Adventist HealthCare, Inc",11/22/16-10/31/17
LR95713,"Favazza, John F",Manis Canning & Associates,American Chemistry Council,11/15/16-10/31/17
LR95779,"Favazza, John F",Manis Canning & Associates,Entertainment Software Association,11/01/16-10/31/17
LR95781,"Favazza, John F",Manis Canning & Associates,IGT and Its Affiliates,11/01/16-02/28/17
LR95820,"Favazza, John F",Manis Canning & Associates,Mid-Atlantic NATO (National Association of Theatre Owners),11/01/16-10/31/17
LR95822,"Favazza, John F",Manis Canning & Associates,"Motion Picture Association of America, Inc.",11/01/16-10/31/17
LR95853,"Favazza, John F",Manis Canning & Associates,"TNEM, LLC",11/15/16-10/31/17
LR98274,"Favazza, John F",Manis Canning & Associates,Maryland Wholesale Medical Cannabis Trade Association,12/12/16-10/31/17
LR109081,"Favazza, John F",Manis Canning & Associates,Online Lenders Alliance,02/20/17-10/31/17
LR96257,"Favazza, John F",Manis Canning & Associates,"Central Scholarship Bureau, Inc.",11/01/16-10/31/17
LR96266,"Favazza, John F",Manis Canning & Associates,Maryland & Virginia Milk Producers Cooperative Association,11/01/16-10/31/17
LR96272,"Favazza, John F",Manis Canning & Associates,"T-Mobile USA, Inc.",11/15/16-10/31/17
LR95710,"Favazza, John F",Manis Canning & Associates,"Allegis Group, Inc.",11/01/16-10/31/17
LR95763,"Favazza, John F",Manis Canning & Associates,"CSX Transportation, Inc.",11/15/16-04/30/17
LR95796,"Favazza, John F",Manis Canning & Associates,Maryland Beer Wholesalers Association,11/15/16-10/31/17
LR95824,"Favazza, John F",Manis Canning & Associates,National Association of Industrial & Office Properties (NAIOP),11/22/16-10/31/17
LR95827,"Favazza, John F",Manis Canning & Associates,Pfizer Inc.,11/22/16-10/31/17
LR95860,"Favazza, John F",Manis Canning & Associates,"Toyota Motor North America, Inc.",11/22/16-10/31/17
LR95863,"Favazza, John F",Manis Canning & Associates,Under Armour,11/22/16-10/31/17
LR96269,"Favazza, John F",Manis Canning & Associates,Northrop Grumman Corporation,11/01/16-10/31/17
LR109146,"Favazza, John F",Manis Canning & Associates,ACLU of Maryland Education Reform Project,02/23/17-10/31/17
LR109202,"Favazza, John F",Manis Canning & Associates,Hospitality Properties Trust,03/01/17-10/31/17
LR139797,"Favazza, John F",Manis Canning & Associates,"Alkermes, Inc.",10/12/17-10/31/17
LR95867,"Favazza, John F",Manis Canning & Associates,Washington County Community Coalition,11/22/16-10/31/17
LR96290,"Favazza, John F",Manis Canning & Associates,"Baltimore Washington Rapid Rail, LLC",11/15/16-10/31/17
LR109200,"Favazza, John F",Manis Canning & Associates,Maryland Environmental Service,03/01/17-10/31/17
LR139531,"Favazza, John F",Manis Canning & Associates,"NextNav, LLC",08/03/17-10/31/17
LR95657,"Favazza, John F",Manis Canning & Associates,Maryland Academy of Advanced Practice Clinicians,11/01/16-10/31/17
LR95709,"Favazza, John F",Manis Canning & Associates,"AIRMALL Maryland, Inc.",11/22/16-10/31/17
LR95711,"Favazza, John F",Manis Canning & Associates,Allstate Insurance Company,11/28/16-10/31/17
LR95732,"Favazza, John F",Manis Canning & Associates,Cable Telecommunications Association,11/15/16-10/31/17
LR95753,"Favazza, John F",Manis Canning & Associates,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/16-10/31/17
LR95783,"Favazza, John F",Manis Canning & Associates,Maryland Association of Certified Public Accountants,11/01/16-10/31/17
LR95819,"Favazza, John F",Manis Canning & Associates,"Maryland Works, Inc.",11/22/16-10/31/17
LR95826,"Favazza, John F",Manis Canning & Associates,"Orexo US, Inc.",11/15/16-10/31/17
LR98560,"Fedder, Michaeline R",American Heart Association,American Heart Association,12/22/16-10/31/17
LR97486,"Feinroth, Mark ",Maryland Association of Realtors,"Maryland Association of Realtors, Inc.",11/01/16-10/31/17
LR98107,"Ferguson, Jon Colby","Maryland Farm Bureau, Inc.","Maryland Farm Bureau, Inc.",11/01/16-10/31/17
LR96396,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Blind Industries and Services of Maryland,11/01/16-10/31/17
LR96919,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Environmental Quality Resources,11/01/16-04/30/17
LR96961,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Twain Financial,11/01/16-10/31/17
LR97225,"Fesche, Camille G.","Alexander & Cleaver, P.A.","Legal Aid Bureau, Inc.",11/01/16-10/31/17
LR108995,"Fesche, Camille G.","Alexander & Cleaver, P.A.","Telaforce, LLC",02/01/17-10/31/17
LR108997,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Prince George's County Chamber of Commerce,02/01/17-10/31/17
LR139503,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Penn-Mar Human Services,07/18/17-10/31/17
LR139634,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Center for Secure and Modern Elections,09/15/17-10/31/17
LR97335,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Maryland Legal Services Corporation,11/01/16-10/31/17
LR97361,"Fesche, Camille G.","Alexander & Cleaver, P.A.",US Oncology,11/01/16-10/31/17
LR97434,"Fesche, Camille G.","Alexander & Cleaver, P.A.","NIC USA, Inc.",11/01/16-10/31/17
LR96165,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Aero Service Group,11/01/16-10/31/17
LR98205,"Fesche, Camille G.","Alexander & Cleaver, P.A.","SecuLore Solutions, LLC",11/17/16-04/30/17
LR139612,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Teradata,09/13/17-10/31/17
LR97158,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Girl Scouts of Central Maryland,11/01/16-10/31/17
LR97317,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Maryland Association of Public Library Administrators,11/01/16-10/31/17
LR97327,"Fesche, Camille G.","Alexander & Cleaver, P.A.",MD & DC Credit Union Association ,11/01/16-10/31/17
LR97401,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Motorola Solutions,11/01/16-10/31/17
LR96308,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Arista Networks,11/01/16-04/30/17
LR96909,"Fesche, Camille G.","Alexander & Cleaver, P.A.","Enterprise RAC Company of Baltimore, LLC",11/01/16-10/31/17
LR96417,"Fesche, Camille G.","Alexander & Cleaver, P.A.","Brookway, LLC",11/01/16-04/30/17
LR97289,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Maryland Association for Justice,11/01/16-10/31/17
LR96754,"Fesche, Camille G.","Alexander & Cleaver, P.A.","Daily Record, The",11/01/16-10/31/17
LR96813,"Fesche, Camille G.","Alexander & Cleaver, P.A.",DBA International,11/01/16-04/30/17
LR96834,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Workday,11/01/16-10/31/17
LR97037,"Fesche, Camille G.","Alexander & Cleaver, P.A.","Sequon, Inc.",11/01/16-10/31/17
LR97082,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Association for Accessible Medicines,11/01/16-10/31/17
LR97181,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Intel Security (formerly McAfee),11/01/16-10/31/17
LR97187,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Science Applications International Corporation (SAIC),11/01/16-10/31/17
LR97252,"Fesche, Camille G.","Alexander & Cleaver, P.A.",Lockheed Martin Corporation,11/01/16-10/31/17
LR142137,"Fewell, Brent ",Earth & Water Law LLC,Resource Environmental Solutions,08/07/17-10/31/17
