Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
R005786,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Progrexion ASG, Inc.",11/01/20-10/31/21
R005789,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Washington Area New Automobile Dealers Association (WANADA),11/01/20-10/31/21
R007184,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"URW Airports, LLC",01/11/21-10/31/21
R007658,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,FedEx Corporation,03/23/21-10/31/21
R007844,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Skyline Technology Solutions,06/21/21-10/31/21
R008015,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Blockchain.com,09/20/21-10/31/21
R005780,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Facebook Inc.,11/01/20-10/31/21
R005782,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Gaudenzia, Inc.",11/01/20-10/31/21
R005776,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/20-10/31/21
R007387,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Maryland Pawnbrokers Association,02/01/21-10/31/21
R007688,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Sirius XM Radio Inc.,04/01/21-10/31/21
R007903,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Mount Vernon Place Conservancy,07/19/21-10/31/21
R006924,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Maryland Coalition for Healthy Movement,12/14/20-10/31/21
R005774,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Brewers Association of Maryland,11/01/20-10/31/21
R005778,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Education Affiliates/Fortis College,11/01/20-10/31/21
R005784,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Humanim, Inc.",11/01/20-10/31/21
R007761,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,IonQ,05/06/21-10/31/21
R007937,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Baltimore Symphony Orchestra,08/09/21-10/31/21
R004924,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"America Works of Maryland, Inc.",11/01/20-10/31/21
R005779,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Enterprise RAC Company of Baltimore, LLC",11/01/20-10/31/21
R007864,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Sheppard Pratt Health Systems,07/07/21-10/31/21
R005787,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Maximus,11/01/20-10/31/21
R005788,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Maryland Jockey Club,11/01/20-10/31/21
R006977,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Premium Cigar Retailers Association of Maryland,12/28/20-10/31/21
R007480,"Chitalia, Suhani ",Public Policy Partners ,Mid Atlantic Prevent Abuse and Neglect Through Dental Awareness (PANDA) Coalition,02/17/21-10/31/21
R007481,"Chitalia, Suhani ",Public Policy Partners ,Maryland Community Health System,02/17/21-10/31/21
R008059,"Chitalia, Suhani ",Public Policy Partners ,Waterkeepers Chesapeake,09/27/21-10/31/21
R007443,"Chitalia, Suhani ",Public Policy Partners ,Maryland Dental Action Coalition,02/11/21-10/31/21
R007302,"Chitalia , Suhani  ",Public Policy Partners ,Maryland Nurses Association,01/26/21-10/31/21
R007318,"Chitalia , Suhani  ",Public Policy Partners ,Maryland Affiliate of the American College of Nurse Midwive,01/26/21-10/31/21
R007324,"Chitalia , Suhani  ",Public Policy Partners ,ACLU of Maryland,01/28/21-10/31/21
R007322,"Chitalia , Suhani  ",Public Policy Partners ,Planned Parenthood of Maryland,01/28/21-10/31/21
R007321,"Chitalia , Suhani  ",Public Policy Partners ,PharmaCannis,01/28/21-10/31/21
R007323,"Chitalia , Suhani  ",Public Policy Partners ,Public Justice Center,01/26/21-10/31/21
R008378,"Ciekot, Ann T.",Public Policy Partners,Planned Parenthood of Maryland,10/07/21-10/31/21
R005460,"Ciekot, Ann T.",Public Policy Partners,Moveable Feast,11/01/20-10/31/21
R005485,"Ciekot, Ann T.",Public Policy Partners,National Council on Alcoholism and Drug Dependence - Maryland Chapter,11/01/20-10/31/21
R005489,"Ciekot, Ann T.",Public Policy Partners,Public Justice Center,11/01/20-10/31/21
R006530,"Ciekot, Ann T.",Public Policy Partners,Maryland Addictions Directors Council,11/17/20-10/31/21
R005457,"Ciekot, Ann T.",Public Policy Partners,City of Takoma Park,11/01/20-10/31/21
R005459,"Ciekot, Ann T.",Public Policy Partners,Health Care for the Homeless,11/01/20-10/31/21
R007077,"Ciekot, Ann T.",Public Policy Partners,Baltimore City Substance Abuse Directorate,01/15/21-10/31/21
R007112,"Ciekot, Ann T.",Public Policy Partners,Baltimore Harm Reduction Coalition,01/19/21-10/31/21
R006531,"Ciekot, Ann T.",Public Policy Partners,MD Association for the Treatment of Opioid Dependence,11/17/20-10/31/21
R006465,"Ciekot, Ann T.",Public Policy Partners,Pear Therapeutics,11/16/20-01/31/21
R007078,"Ciekot, Ann T.",Public Policy Partners,Community Development Network of MD,01/15/21-10/31/21
R007079,"Ciekot, Ann T.",Public Policy Partners,Maryland-DC Society of Addiction Medicine,01/15/21-10/31/21
R007895,"Ciekot, Ann T.",Public Policy Partners,ConcertoCare,07/16/21-10/31/21
R005456,"Ciekot, Ann T.",Public Policy Partners,ACLU of Maryland,11/01/20-10/31/21
R005458,"Ciekot, Ann T.",Public Policy Partners,"Gilead Sciences, Inc.",11/01/20-10/31/21
R005483,"Ciekot, Ann T.",Public Policy Partners,"National Association of Social Workers, MD Chapter",11/01/20-10/31/21
R005494,"Ciekot, Ann T.",Public Policy Partners,"Indivior, Inc.",11/01/20-04/30/21
R005496,"Ciekot, Ann T.",Public Policy Partners,Maryland Association of Youth Services Bureaus,11/01/20-10/31/21
R007080,"Ciekot, Ann T.",Public Policy Partners,On Our Own of Maryland,01/15/21-10/31/21
R004708,"Ciotta, Patricia Lynn",CareFirst BlueCross BlueShield,CareFirst BlueCross BlueShield,11/01/20-10/31/21
R006639,"Coale, Thomas G.","Talkin & Oh, LLP","It's My Amphitheater, Inc.",11/18/20-04/30/21
R004601,"Coble, Anne ",Johns Hopkins,Johns Hopkins,11/01/20-10/31/21
R007116,"Coburn, Michael ",Providence Strategies LLC,Ivory Gaming Acquisition Corp,01/12/21-05/14/21
R006863,"Coburn, Michael ",Providence Strategies LLC,SMI Services,12/04/20-10/31/21
R006869,"Coburn, Michael ",Providence Strategies LLC,Maryland Destination Marketing Organizations,12/04/20-10/31/21
R007113,"Coburn, Michael ",Providence Strategies LLC,NIC Maryland,01/12/21-10/31/21
R006865,"Coburn, Michael ",Providence Strategies LLC,Maryland Association of Soil Conservation Districts,12/04/20-10/31/21
R006868,"Coburn, Michael ",Providence Strategies LLC,Underwood & Associates,12/04/20-10/31/21
R004806,"Cofield, JD/Psy.D/Ph.D/DD, Dr. Keenan  Kester ",Injury Center of MD,Injury Center of MD,11/01/20-10/31/21
R004904,"Cohen, Nicholas Simon",Maryland Citizens for the Arts,Maryland Citizens for the Arts,11/01/20-10/31/21
R006759,"Cohen, Jennifer ",Maryland Optometric Association,Maryland Optometric Association,11/30/20-10/31/21
R006939,"Cohen, Julie D",Johnson & Johnson,Johnson & Johnson,12/18/20-10/31/21
R004365,"Colchamiro, Eric ",Alzheimers Association ,Alzheimer's Association,11/01/20-10/31/21
R005792,"Colden, Allison ",Chesapeake Bay Foundation,Chesapeake Bay Foundation,11/01/20-10/31/21
R006757,"Coleman, Ronnie ","Benevis, LLC","Benevis, LLC",11/01/20-10/31/21
R005844,"College Board, The","Brown, Tonia ","College Board, The",02/09/21-10/31/21
R004371,"Collins, Carville B",DLA Piper LLP (US),General Motors LLC,11/01/20-10/31/21
R006068,"Collins, Jocelyn Irene",American Cancer Society Cancer Action Network,American Cancer Society Cancer Action Network,11/01/20-10/31/21
R004366,"Collins, Carville B",DLA Piper LLP (US),"Kornblatt Company, The",11/01/20-04/30/21
R004376,"Collins, Carville B",DLA Piper LLP (US),"Williams Companies, Inc., The",11/01/20-10/31/21
R004378,"Collins, Carville B",DLA Piper LLP (US),Costco Wholesale Corporation,11/01/20-10/31/21
R004367,"Collins, Carville B",DLA Piper LLP (US),Columbia Gas of Maryland,11/01/20-10/31/21
R004368,"Collins, Carville B",DLA Piper LLP (US),Health Facilities Association of Maryland,11/01/20-10/31/21
R004369,"Collins, Carville B",DLA Piper LLP (US),Artesian Resources Corporation,11/01/20-10/31/21
R004372,"Collins, Carville B",DLA Piper LLP (US),"Turo, Inc.",11/01/20-10/31/21
R004374,"Collins, Carville B",DLA Piper LLP (US),Maryland Employers for Civil Justice Reform Coalition,11/01/20-10/31/21
R004375,"Collins, Carville B",DLA Piper LLP (US),"Pepco Holdings, Inc.",11/01/20-10/31/21
R006503,"Comer, John P, Jr.","Architects of Justice, LLC",Open Society Policy Center,11/23/20-04/30/21
R006777,"Commerford, John ",National Rifle Association of America,National Rifle Association,11/30/20-06/23/21
R005799,"Connelly, Valerie T.",Choptank Electric Cooperative,"Choptank Electric Cooperative, Inc.",11/01/20-10/31/21
R007370,"Conner, Sandra ","Maryland Citizens' Health Initiative, Inc.","Maryland Citizens' Health Initiative, Inc.",02/01/21-04/12/21
R007915,Convention of States Action,"Kelly, William ",Convention of States Action,07/28/21-10/31/21
R007088,"Cook, Charles ",Maryland State and DC AFL-CIO,Maryland State and D.C. AFL-CIO,01/11/21-10/31/21
R006638,"Costantino, Louis ",MANAGED FUNDS ASSOCIATION,Managed Funds Association,11/18/20-02/23/21
R004661,"Costello, Christopher ",Public Sector Consulting Group,American Council of Engineering Companies/MD,11/01/20-10/31/21
R004691,"Costello, Christopher ",Public Sector Consulting Group,Transportation Association of Maryland,11/01/20-05/01/21
R004726,"Costello, Christopher ",Public Sector Consulting Group,Maryland Society of Professional Engineers,11/01/20-10/31/21
R004735,"Costello, Christopher ",Public Sector Consulting Group,Howard County Chamber of Commerce,11/01/20-10/31/21
R006493,"Cotton, Natalie E","Southern Maryland Electric Cooperative, Inc.",Southern Maryland Electric Cooperative,11/01/20-10/31/21
R005235,"Covington, Derrick ",Old Line Government Affairs LLC,FEi Systems,11/01/20-10/31/21
R005243,"Covington, Derrick ",Old Line Government Affairs LLC,Maryland Green Industry Council,11/01/20-10/31/21
R005224,"Covington, Derrick ",Old Line Government Affairs LLC,AIA Maryland,11/01/20-10/31/21
R005227,"Covington, Derrick ",Old Line Government Affairs LLC,Brookfield Power US Asset Management LLC,11/01/20-10/31/21
R005229,"Covington, Derrick ",Old Line Government Affairs LLC,Chesapeake Employers' Insurance Company,11/01/20-10/31/21
R005233,"Covington, Derrick ",Old Line Government Affairs LLC,Clearview Consulting Inc,11/01/20-10/31/21
R005254,"Covington, Derrick ",Old Line Government Affairs LLC,Public Consulting Group LLC c/o MultiState Associates,11/01/20-10/31/21
R005256,"Covington, Derrick ",Old Line Government Affairs LLC,Wireless Infrastructure Association c/o MultiState Associates,11/01/20-10/31/21
R005228,"Covington, Derrick ",Old Line Government Affairs LLC,Cigar Association of america,11/01/20-10/31/21
R005253,"Covington, Derrick ",Old Line Government Affairs LLC,National Football League (NFL) c/o MultiState Associates Inc.,11/01/20-10/31/21
R004856,"Covington, Derrick ",Old Line Government Affairs LLC,Aflac (American Family Life Assurance Company),11/01/20-10/31/21
R005240,"Covington, Derrick ",Old Line Government Affairs LLC,Kaiser Permanente,11/01/20-10/31/21
R005242,"Covington, Derrick ",Old Line Government Affairs LLC,"Maryland Association of Green Industries, Inc.",11/01/20-10/31/21
R005259,"Covington, Derrick ",Old Line Government Affairs LLC,"PuppySpot Group, LLC",11/01/20-10/31/21
R005261,"Covington, Derrick ",Old Line Government Affairs LLC,"Universal Towing, LLC",11/01/20-10/31/21
R005234,"Covington, Derrick ",Old Line Government Affairs LLC,Easton Utilities Commission,11/01/20-10/31/21
R005237,"Covington, Derrick ",Old Line Government Affairs LLC,Independent Insurance Agents of Maryland,11/01/20-10/31/21
R005246,"Covington, Derrick ",Old Line Government Affairs LLC,Metropolitan Life Insurance Company,11/01/20-10/31/21
R005248,"Covington, Derrick ",Old Line Government Affairs LLC,Healthcare Distribution Alliance c/o MultiState Associates,11/01/20-10/31/21
R005251,"Covington, Derrick ",Old Line Government Affairs LLC,"Lindsay Corporation, c/o MultiState Associates",11/01/20-03/01/21
R005257,"Covington, Derrick ",Old Line Government Affairs LLC,"NRG Energy, Inc.",11/01/20-10/31/21
R006895,"Covington, Derrick ",Old Line Government Affairs LLC,Liberty Mutual Group Inc.,12/14/20-10/31/21
R006665,"Cowan, Eleanor Colmers",Preservation Maryland,Preservation Maryland,11/15/20-10/31/21
R007013,"Crawford, Derek L.","Altria Client Services LLC and its Affiliates - - Philip Morris USA Inc., John Middleton Co., and U.S. Smokeless Tobacco Co.","Altria Client Services LLC and its Affiliates - Philip Morris USA Inc., John Middleton Co., and U.S. Smokeless Tobacco Company, LLC",01/01/21-10/31/21
R004166,"Crespo, Virginia Gardner",Maryland Retired School Personnel Association,Maryland Retired School Personnel Association,11/01/20-10/31/21
R005358,"Cutler, Travis Knight",Marriott International,Marriott International,11/01/20-10/31/21
R006592,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Coalition of Ignition Interlock Manufacturers,11/13/20-10/31/21
R006593,"Cyphers, Moira ","Compass Government Relations Partners, LLC","Distilled Spirits Council of the United States, Inc.",11/13/20-10/31/21
R006598,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/13/20-10/31/21
R006603,"Cyphers, Moira ","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/13/20-10/31/21
R006605,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Sanofi US,11/13/20-10/31/21
R006606,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Sherwin-Williams Company c/o Jones Day,11/13/20-10/31/21
R007069,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Acusensus,01/06/21-10/31/21
R007064,"Cyphers, Moira ","Compass Government Relations Partners, LLC","Action Now Initiative, LLC (Arnold Ventures)",01/06/21-10/31/21
R006591,"Cyphers, Moira ","Compass Government Relations Partners, LLC",American Wind Energy Association,11/13/20-10/31/21
R006594,"Cyphers, Moira ","Compass Government Relations Partners, LLC",In State Partners,11/13/20-10/31/21
R006604,"Cyphers, Moira ","Compass Government Relations Partners, LLC",NL Industries,11/13/20-10/31/21
R006589,"Cyphers, Moira ","Compass Government Relations Partners, LLC",American Massage Therapy Association - MD Chapter,11/13/20-10/31/21
R006590,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Atlantic Richfield Company c/o The Nickel Law Firm,11/13/20-10/31/21
R006597,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Helpsy Health,11/13/20-10/31/21
R006600,"Cyphers, Moira ","Compass Government Relations Partners, LLC",National Alliance for the Mentally Ill Maryland (NAMI MD),11/13/20-10/31/21
R006602,"Cyphers, Moira ","Compass Government Relations Partners, LLC","Montgomery County Collaboration Council for Children, Youth and Families, Inc. on behalf of the Maryland Association of Local Management Boards",11/13/20-10/31/21
R007065,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Service Employees International Union,01/29/21-10/31/21
R006599,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Maryland Alliance of Boys & Girls Clubs,11/13/20-10/31/21
R006601,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Maryland Veterinary Medical Association,11/13/20-10/31/21
R005664,"Dameron, Michael ",N/A,TD Bank US Holding Company,11/01/20-10/31/21
R004593,"Dantoni, Susan Gazaway",Montgomery County Medical Society,Montgomery County Medical Society,11/01/20-10/31/21
R005974,"Darden-Willems, Miranda ",Maryland Affordable Housing Coalition,Maryland Affordable Housing Coalition,11/01/20-10/31/21
R007332,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,Caves Valley Partners,01/26/21-10/31/21
R005651,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,Urban Atlantic,11/01/20-10/31/21
R007444,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,"Altria Client Services LLC and its Affiliates - Philip Morris USA Inc., John Middleton Co., and U.S. Smokeless Tobacco Company, LLC",02/08/21-10/31/21
R005642,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,"MTPM, LLC",11/01/20-10/31/21
R005644,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,Cross Street Partners,11/01/20-10/31/21
R005645,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,McCormack Baron Salazar Inc.,11/01/20-10/31/21
R007331,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,B&O Railroad Museum,01/26/21-10/31/21
R005643,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,Beatty Development Group LLC,11/01/20-10/31/21
R005648,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,Maryland Affordable Housing Coalition,11/01/20-10/31/21
R005640,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,Gilchrist Hospice,11/01/20-10/31/21
R006767,"DelBianco, Steven ",NetChoice,NetChoice,11/30/20-10/31/21
R004244,"DeLong, Ashton ",Medical Mutual Liability Insurance Society of Maryland (Medical Mutual),Medical Mutual Liability Insurance Society of Maryland,11/01/20-10/31/21
R004949,"DeMarco, Vincent ",Maryland Citizens' Health Initiative (Inc & Education Fund),"Maryland Citizens' Health Initiative, Inc.",11/01/20-10/31/21
R004953,"DeMarco, Vincent ",Maryland Citizens' Health Initiative (Inc & Education Fund),Maryland Citizens' Health Initiative Education Fund,11/01/20-10/31/21
R006884,"DeMarco, James William",Chesapeake Climate Action Network Action Fund,Chesapeake Climate Action Network Action Fund,11/25/20-10/31/21
R005385,"DeMattos, Jr., Joseph ",Health Facilities Association of Maryland,Health Facilities Association of Maryland,11/01/20-10/31/21
R004612,"Dempster, Amy ",N/A,"Genentech, Inc., a Member of the Roche Group",11/01/20-10/31/21
R007023,"Dennison, Thomas M","Southern Maryland Electric Cooperative, Inc.",Southern Maryland Electric Cooperative,01/05/21-10/31/21
R006282,"Devaughn, Ashley ",Advocates for Children and Youth,Advocates for Children and Youth,11/01/20-02/02/21
R007117,"Dews, Christopher ",Job Opportunities Task Force (JOTF),Job Opportunities Task Force (JOTF),01/13/21-10/31/21
R007360,"Diamond, Joanna Leigh",Health Care for the Homeless,Health Care for the Homeless,01/27/21-10/31/21
R004336,"DiPietro, Christopher V.",CDi Consulting Services LLC,"CDi Consulting Services, LLC",11/01/20-10/31/21
R007602,"DiPietro, Christopher V.",CDi Consulting Services LLC,National Basketball Association,03/10/21-10/31/21
R004340,"DiPietro, Christopher V.",CDi Consulting Services LLC,Mallinckrodt Pharmaceuticals,11/01/20-10/31/21
R004341,"DiPietro, Christopher V.",CDi Consulting Services LLC,Microsoft Corporation,11/01/20-10/31/21
R004334,"DiPietro, Christopher V.",CDi Consulting Services LLC,Bank of America Corporation,11/01/20-10/31/21
R004338,"DiPietro, Christopher V.",CDi Consulting Services LLC,"Turo, Inc.",11/01/20-10/31/21
R007612,"DiPietro, Christopher V.",CDi Consulting Services LLC,Mid-Atlantic Financial Services Association,03/10/21-10/31/21
R007613,"DiPietro, Christopher V.",CDi Consulting Services LLC,Major League Baseball,03/10/21-10/31/21
R007614,"DiPietro, Christopher V.",CDi Consulting Services LLC,PGA Tour,03/10/21-10/31/21
R004335,"DiPietro, Christopher V.",CDi Consulting Services LLC,"CarMax, Inc.",11/01/20-10/31/21
R004343,"DiPietro, Christopher V.",CDi Consulting Services LLC,Securities Industry Financial Markets Association (SIFMA),11/01/20-10/31/21
R004337,"DiPietro, Christopher V.",CDi Consulting Services LLC,Consumer Data Industry Association,11/01/20-10/31/21
R004339,"DiPietro, Christopher V.",CDi Consulting Services LLC,Fiserv,11/01/20-10/31/21
R004342,"DiPietro, Christopher V.",CDi Consulting Services LLC,"SHI International, Corporation",11/01/20-10/31/21
R006768,"Doherty, Frances P. ","The Doherty Group, LLC",Maryland State Dental Association,11/30/20-10/31/21
R006754,"Doherty, Michael J",Maryland State Rifle & Pistol Association,Maryland State Rifle & Pistol Assoc,11/29/20-10/31/21
R006769,"Doherty, Frances P. ","The Doherty Group, LLC",Maryland Society of Oral & Maxillofacial Surgeons,11/30/20-10/31/21
R006772,"Doherty, Frances P. ","The Doherty Group, LLC",Aflac (American Family Life Assurance Company),11/30/20-10/31/21
R006753,"Doherty, Jr., Daniel T","The Doherty Group, LLC",Aflac (American Family Life Assurance Company),11/29/20-10/31/21
R006427,"Doherty, Jr., Daniel T","The Doherty Group, LLC",Maryland Society of Oral & Maxillofacial Surgeons,11/09/20-10/31/21
R006426,"Doherty, Jr., Daniel T","The Doherty Group, LLC",Maryland State Dental Association,11/04/20-10/31/21
R004863,"Dorrien, Erin ",Maryland Hospital Association,Maryland Hospital Association,11/01/20-10/31/21
R007336,"Douglas, Robert C",Office of Bob Douglas LLC,"Licensed Beverage Distributors of Maryland, Inc.",01/21/21-10/31/21
R007893,"Douglas, Michele ",Public Policy Partners,ConcertoCare,07/16/21-10/31/21
R007185,"Douglas, Michele ",Public Policy Partners,Maryland Association of Area Agencies on Aging,01/13/21-04/30/21
R005033,"Douglas, Michele ",Public Policy Partners,"Gilead Sciences, Inc.",11/01/20-10/31/21
R004504,"Dove, Tina Nechole",Maryland State Education Association,Maryland State Education Association,11/01/20-10/30/21
R005723,"Doyle, Loreen K",CBH Community Behavioral Health Assn.,Community Behavioral Health Association of Maryland,11/01/20-10/31/21
R005604,"Doyle, III, James J","Law offices of James J. Doyle, LLC.",Maryland State Funeral Directors Association,11/01/20-10/31/21
R005608,"Doyle, III, James J","Law offices of James J. Doyle, LLC.",Maryland Recreational Vehicle Dealers Association,11/01/20-10/31/21
R005610,"Doyle, III, James J","Law offices of James J. Doyle, LLC.",Independent Pharmacies of Maryland,11/01/20-10/31/21
R004333,"Dube, Evan ","Sunrun, Inc.","Sunrun, Inc.",11/01/20-10/31/21
R007455,"Dubitsky, Adam ",Adam Dubitsky,Treatment Advocacy Center,12/30/20-09/30/21
R004246,"Duckman, Ashley S",Maryland Chamber of Commerce,Maryland Chamber of Commerce,11/01/20-04/30/21
R006891,"Dunn, Denis P",AT&T,AT&T,12/14/20-10/31/21
R004523,"Durkin, Kathleen McNally",The Arc Baltimore,"Arc Baltimore, The",11/01/20-10/31/21
R007845,"Easter, Roderick P","Easter LSF, LLC",Baltimore Gas and Electric Company,11/01/20-10/31/21
R004614,"Egan, Ashley ",Unitarian Universalist Legislative Ministry- Maryland ,UULM-MD,11/01/20-10/31/21
R004327,"Egan, Nancy ",American Property Casualty Insurance Association ,American Property Casualty Insurance Association,11/01/20-10/31/21
R005793,"Eilenberg, Robin Clark",Chesapeake Bay Foundation,Chesapeake Bay Foundation,11/01/20-10/31/21
R007447,"Ellington, Paul  D",State and Local Advisors,Element Consulting Services,02/08/21-10/21/21
R006495,"Elliott, Robyn S",Public Policy Partners,Maryland School Psychologists' Association,11/16/20-10/31/21
R006467,"Elliott, Robyn S",Public Policy Partners,Maryland Dental Action Coalition,11/10/20-10/31/21
R006483,"Elliott, Robyn S",Public Policy Partners,Licensed Clinical Professional Counselors of Maryland,11/16/20-10/31/21
R007808,"Elliott, Robyn S",Public Policy Partners,"Coordinating Center, The",05/27/21-10/31/21
R005435,"Elliott, Robyn S",Public Policy Partners,Maryland Nurses Association,11/01/20-10/31/21
R006297,"Elliott, Robyn S",Public Policy Partners,Maryland Affiliate of the American College of Nurse Midwive,11/09/20-10/31/21
R006466,"Elliott, Robyn S",Public Policy Partners,Planned Parenthood of Maryland,11/10/20-10/31/21
R003808,"Elliott, Robyn S",Public Policy Partners,Moveable Feast,11/01/20-10/31/21
R005434,"Elliott, Robyn S",Public Policy Partners,Marylanders to Prevent Gun Violence,11/01/20-10/31/21
R005924,"Elliott, Robyn S",Public Policy Partners,Maryland Community Health System,11/03/20-10/31/21
R006034,"Elliott, Robyn S",Public Policy Partners,Maryland Assembly on School Based Health Care,11/06/20-10/31/21
R006038,"Elliott, Robyn S",Public Policy Partners,PharmaCannis,11/06/20-10/31/21
R006300,"Elliott, Robyn S",Public Policy Partners,Maryland Occupational Therapy Association,11/06/20-10/31/21
R007529,"Ellman, Eric J",CDIA,Consumer Data Industry Association,02/10/21-10/31/21
R007195,"Engelhardt, Ritchard ",Ancestry.com LLC,Ancestry.com LLC,01/15/21-10/31/21
R004572,"Enten, D. Robert",Gordon Feinblatt LLC,Maryland Bankers Association,11/01/20-10/31/21
R004581,"Enten, D. Robert",Gordon Feinblatt LLC,"SunMed Growers, LLC",11/01/20-10/31/21
R004583,"Enten, D. Robert",Gordon Feinblatt LLC,University of Phoenix,11/01/20-10/31/21
R006858,"Enten, D. Robert",Gordon Feinblatt LLC,AFSCME Council 3,12/11/20-10/31/21
R007285,"Enten, D. Robert",Gordon Feinblatt LLC,"Juul Labs, Inc.",01/27/21-10/31/21
R004553,"Enten, D. Robert",Gordon Feinblatt LLC,American Property Casualty Insurance Association,11/01/20-10/31/21
R004559,"Enten, D. Robert",Gordon Feinblatt LLC,CareFirst BlueCross BlueShield,11/01/20-10/31/21
R004582,"Enten, D. Robert",Gordon Feinblatt LLC,"Talen Energy Supply, LLC",11/01/20-10/31/21
R006983,"Enten, D. Robert",Gordon Feinblatt LLC,"Albertsons Companies, Inc.",01/01/21-10/31/21
R004579,"Enten, D. Robert",Gordon Feinblatt LLC,Maryland Thoroughbred Horsemen's Association,11/01/20-10/31/21
R004580,"Enten, D. Robert",Gordon Feinblatt LLC,Mid-Atlantic Collectors Association,11/01/20-10/31/21
R005201,"Enten, D. Robert",Gordon Feinblatt LLC,Maryland Building Industry Association,11/01/20-10/31/21
R007437,"Enten, D. Robert",Gordon Feinblatt LLC,"Mayor and City of Baltimore, The",02/08/21-10/31/21
R007651,"Enten, D. Robert",Gordon Feinblatt LLC,"Enterprise RAC Company of Baltimore, LLC dba Rifkin Weiner Livingston, LLC",03/20/21-10/31/21
R004566,"Enten, D. Robert",Gordon Feinblatt LLC,CVS Health,11/01/20-10/31/21
R007560,"Enten, D. Robert",Gordon Feinblatt LLC,"FanDuel, Inc.",03/01/21-10/31/21
R004563,"Enten, D. Robert",Gordon Feinblatt LLC,Curtis Bay Medical Waste Services,11/01/20-10/31/21
R004578,"Enten, D. Robert",Gordon Feinblatt LLC,Maryland Multi-Housing Association,11/01/20-10/31/21
R007625,"Erb, Nathaniel ",Innocence Project,Innocence Project,03/11/21-10/31/21
R003912,"Ercoli, Chris ",Brookfield Power US Asset Management LLC,Brookfield Power US Asset Management LLC,11/01/20-10/31/21
R007248,"Erickson, Kurt G",Washington Regional Alcohol Program,Washington Regional Alcohol Program,01/20/21-10/31/21
R007205,"Evans, Gerard ","Evans & Associates, LLC",Prince George's County Council,01/13/21-10/31/21
R007220,"Evans, Gerard ","Evans & Associates, LLC",Arundel Amusements/Bingo World,01/18/21-10/31/21
R007240,"Evans, Hayley ","Evans & Associates, LLC",MD-DC Creditors Bar Association,01/18/21-10/31/21
R007242,"Evans, Hayley ","Evans & Associates, LLC",Evolve Medical Clinic,01/18/21-10/31/21
R007247,"Evans, Hayley ","Evans & Associates, LLC","Pax-Edwards, LLC",01/18/21-10/31/21
R006157,"Evans, Hayley ","Evans & Associates, LLC",Maryland Asphalt Association,11/01/20-10/31/21
R006158,"Evans, Hayley ","Evans & Associates, LLC",Heartland Dental,11/01/20-10/31/21
R006208,"Evans, Hayley ","Evans & Associates, LLC",Conduent,11/01/20-10/31/21
R006210,"Evans, Hayley ","Evans & Associates, LLC",Rush Street Interactive LP,11/01/20-10/31/21
