Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
LR146493,"Byron, Margaret ",The Nature Conservancy,Maryland Chapter of The Nature Conservancy,01/16/19-10/31/19
LR144513,"Cade, Ardath M.",The Cade Mason Group,Washington County Public Schools ,11/01/18-10/31/19
LR146944,"Cadwallader, Kyanna ",Maryland PIRG,Maryland Public Interest Research Group (MaryPIRG),01/07/19-04/09/19
LR146595,"Cahill, Eileen ",Holy Cross Health,"Holy Cross Health, Inc. ",11/30/18-10/31/19
LR146303,"Calvo, Enrique ",SEIU Local 32BJ,SEIU Local 32 BJ,11/01/18-10/31/19
LR146276,"Campbell, Kenya ",AFT Maryland,AFT Maryland,01/07/19-04/15/19
LR144066,"Campion, Louis ",Maryland Motor Truck Association,Maryland Motor Truck Association,11/01/18-10/31/19
LR144726,"Carlson, Patrick ",Johns Hopkins,Johns Hopkins Institutions,11/01/18-10/31/19
LR146192,"Carrington, J. Darrell ",Carrington & Associates,1st Financial Inc.,11/09/18-10/31/19
LR146211,"Carrington, J. Darrell ",Carrington & Associates,Chesapeake Physicians for Social Respnsibility,11/09/18-10/31/19
LR143956,"Carrington, J. Darrell ",Carrington & Associates,"Greenwill Consulting Group, LLC",11/01/18-06/10/19
LR147952,"Carrington, J. Darrell ",Carrington & Associates,Bowie Hockey Club,06/28/19-10/31/19
LR146191,"Carrington, J. Darrell ",Carrington & Associates,Carrington and Associates,11/09/18-10/31/19
LR147294,"Carrington, J. Darrell ",Carrington & Associates,Charles County Commissioners,01/28/19-10/31/19
LR147918,"Carrington, J. Darrell ",Carrington & Associates,Bowie Golf Course,06/10/19-10/31/19
LR146193,"Carrington, J. Darrell ",Carrington & Associates,Maryleaf,11/09/18-10/31/19
LR147619,"Carroll, Jr., David H.","Capitol Strategies, LLC",Compassion and Choices,03/20/19-10/31/19
LR144994,"Carroll, Jr., David H.","Capitol Strategies, LLC",Chesapeake Regional Information System for our Patients,11/01/18-10/31/19
LR145008,"Carroll, Jr., David H.","Capitol Strategies, LLC",Gannett Fleming,11/01/18-10/31/19
LR145015,"Carroll, Jr., David H.","Capitol Strategies, LLC",MGM Resorts International,11/01/18-10/31/19
LR145026,"Carroll, Jr., David H.","Capitol Strategies, LLC",Spectra Energy,11/01/18-10/31/19
LR145059,"Carroll, Jr., David H.","Capitol Strategies, LLC",Washington Gas,11/01/18-10/31/19
LR145736,"Carroll, Jr., David H.","Capitol Strategies, LLC",Accenture LLP,11/01/18-10/31/19
LR145742,"Carroll, Jr., David H.","Capitol Strategies, LLC",Kepler Group,11/01/18-10/31/19
LR144971,"Carroll, Jr., David H.","Capitol Strategies, LLC",American Express Company,11/01/18-10/31/19
LR144990,"Carroll, Jr., David H.","Capitol Strategies, LLC",Centurion ,11/01/18-10/31/19
LR144998,"Carroll, Jr., David H.","Capitol Strategies, LLC",Covanta Energy LLC,11/01/18-10/31/19
LR145001,"Carroll, Jr., David H.","Capitol Strategies, LLC",Delta Bingo t/a Daily Double Bingo,11/01/18-10/31/19
LR145004,"Carroll, Jr., David H.","Capitol Strategies, LLC",Educational Testing Service (ETS),11/01/18-10/31/19
LR145005,"Carroll, Jr., David H.","Capitol Strategies, LLC","Erickson Living Management, LLC",11/01/18-10/31/19
LR145009,"Carroll, Jr., David H.","Capitol Strategies, LLC",International Council of Shopping Centers ,11/01/18-10/31/19
LR145014,"Carroll, Jr., David H.","Capitol Strategies, LLC","Media Rights Capital, c.o. Brownstein Hyatt Farber Schreck, LLP",11/01/18-10/31/19
LR145018,"Carroll, Jr., David H.","Capitol Strategies, LLC","MTC Logistics, Inc.",11/01/18-10/31/19
LR145022,"Carroll, Jr., David H.","Capitol Strategies, LLC",Riverside Health,11/01/18-10/31/19
LR145024,"Carroll, Jr., David H.","Capitol Strategies, LLC",Slice Wireless Solutions,11/01/18-10/31/19
LR147410,"Carroll, Jr., David H.","Capitol Strategies, LLC",Student Loan Servicing Alliance,02/11/19-10/31/19
LR147760,"Carroll, Jr., David H.","Capitol Strategies, LLC",Ameresco,05/06/19-10/01/19
LR145056,"Carroll, Jr., David H.","Capitol Strategies, LLC",W.L. Gore & Associates,11/01/18-10/31/19
LR145504,"Carroll, Jr., David H.","Capitol Strategies, LLC",Vanguard Retail Property Development,11/01/18-10/31/19
LR144977,"Carroll, Jr., David H.","Capitol Strategies, LLC",Anne Arundel Medical Center,11/01/18-10/31/19
LR144980,"Carroll, Jr., David H.","Capitol Strategies, LLC",Association for Accessible Medicines,11/01/18-10/31/19
LR144989,"Carroll, Jr., David H.","Capitol Strategies, LLC",Bombardier Mass Transit Corporation,11/01/18-10/31/19
LR144996,"Carroll, Jr., David H.","Capitol Strategies, LLC",Cintra US Services LLC,11/01/18-10/31/19
LR145566,"Carroll, Jr., David H.","Capitol Strategies, LLC",1st Alliance Lending,11/01/18-10/31/19
LR147378,"Carroll, Jr., David H.","Capitol Strategies, LLC",Beacon Health Options,02/06/19-10/31/19
LR145002,"Carroll, Jr., David H.","Capitol Strategies, LLC",Delta Dental of Pennsylvania,11/01/18-10/31/19
LR145006,"Carroll, Jr., David H.","Capitol Strategies, LLC",Exelon Corporation,11/01/18-10/31/19
LR145011,"Carroll, Jr., David H.","Capitol Strategies, LLC","Lyft, Inc. ",11/01/18-10/31/19
LR145016,"Carroll, Jr., David H.","Capitol Strategies, LLC","MHM Correctional Services, Inc.",11/01/18-10/31/19
LR145031,"Carroll, Jr., David H.","Capitol Strategies, LLC",Tradepoint Atlantic,11/01/18-10/31/19
LR144981,"Carroll, Jr., David H.","Capitol Strategies, LLC","Atlantic Bingo Supply, Inc.",11/01/18-10/31/19
LR144984,"Carroll, Jr., David H.","Capitol Strategies, LLC",Baltimore Collegiate School for Boys,11/01/18-10/31/19
LR145000,"Carroll, Jr., David H.","Capitol Strategies, LLC","DCI Group AZ, LLC / Verizon",11/01/18-10/31/19
LR145012,"Carroll, Jr., David H.","Capitol Strategies, LLC",Maryland School Bus Contractors Assoc.,11/01/18-10/31/19
LR145021,"Carroll, Jr., David H.","Capitol Strategies, LLC",Navient,11/01/18-10/31/19
LR146349,"Carroll, Jr., David H.","Capitol Strategies, LLC",Novolex,11/14/18-10/31/19
LR146426,"Carroll, Jr., David H.","Capitol Strategies, LLC","Hu-Manity Rights, Inc.",11/26/18-10/31/19
LR145053,"Carroll, Jr., David H.","Capitol Strategies, LLC",Veritas HHS,11/01/18-10/31/19
LR145061,"Carroll, Jr., David H.","Capitol Strategies, LLC","Waveseer, Inc.",11/01/18-10/31/19
LR147456,"Carroll, Jr., David H.","Capitol Strategies, LLC","Strategic Education, Inc.",02/19/19-10/31/19
LR147613,"Carroll, Jr., David H.","Capitol Strategies, LLC","Victims Policy Institute, The ",03/22/19-10/31/19
LR147056,"Carter, Linda C","Meyers, Rodbell, and Rosenbaum, P.A.",SMC Development,01/03/19-10/31/19
LR147057,"Carter, Linda C","Meyers, Rodbell, and Rosenbaum, P.A.","Peterson Companies, The",01/03/19-10/31/19
LR147287,"Carter, Linda C","Meyers, Rodbell, and Rosenbaum, P.A.",MGM Resorts International,01/28/19-10/31/19
LR146542,"Carter, W. Minor ","VanScoyoc Associates, Inc.",American Insurance Association,11/28/18-10/31/19
LR146545,"Carter, W. Minor ","VanScoyoc Associates, Inc.",Liberty Mutual Insurance,11/28/18-10/31/19
LR146966,"Carter, Linda C","Meyers, Rodbell, and Rosenbaum, P.A.","Retail Properties of America, Inc.",01/03/19-10/31/19
LR145259,"Castelli, William A.",Maryland REALTORS,"Maryland Association of Realtors, Inc.",11/01/18-10/31/19
LR147499,"Cava, Eliza ",Audubon Naturalist Society,Audubon Naturalist Society,02/24/19-10/31/19
LR146929,"Cavanagh, Terrence James",SEIU Maryland / DC State Council,SEIU Maryland and DC State Council,01/09/19-10/31/19
LR147303,"Celentano, Matthew ","Funk & Bolton, P.A.",Prudential,02/01/19-02/13/19
LR145247,"Celentano, Matthew ","Funk & Bolton, P.A.","Anthem, Inc. and Its Affiliates including Amerigroup Maryland",11/01/18-12/31/18
LR145249,"Celentano, Matthew ","Funk & Bolton, P.A.","League of Life & Health Insurers of Maryland, Inc.",11/01/18-10/31/19
LR145245,"Celentano, Matthew ","Funk & Bolton, P.A.",American Council of Life Insurers,11/01/18-10/31/19
LR145253,"Celentano, Matthew ","Funk & Bolton, P.A.",USAA,11/01/18-10/31/19
LR148022,"Celentano, Matthew ","Funk & Bolton, P.A.","Anthem, Inc. and Its Affiliates",09/01/19-10/31/19
LR146943,"Celentano, Matthew ","Funk & Bolton, P.A.",ACA Financial Guaranty Corporation,01/07/19-10/31/19
LR145242,"Celentano, Matthew ","Funk & Bolton, P.A.","EverlyWell, Inc.",11/01/18-10/31/19
LR145246,"Celentano, Matthew ","Funk & Bolton, P.A.",America's Health Insurance Plans,11/01/18-10/31/19
LR145251,"Celentano, Matthew ","Funk & Bolton, P.A.",Maryland Insurance Alliance ,11/01/18-10/31/19
LR145525,"Celentano, Matthew ","Funk & Bolton, P.A.",Alliance of Maryland Dental Plans,11/01/18-10/31/19
LR142274,"Charnowitz, Gabrielle ",CommuniCare,CommuniCare Health Systems,01/18/19-10/31/19
LR145079,"Chason, Todd  R",Gordon Feinblatt LLC,Maryland Industrial Technology Alliance,11/01/18-10/31/19
LR145075,"Chason, Todd  R",Gordon Feinblatt LLC,Maryland Energy Group,11/01/18-10/31/19
LR147420,"Chason, Todd  R",Gordon Feinblatt LLC,Calpine Energy Solutions LLC,02/13/19-10/31/19
LR145071,"Chason, Todd  R",Gordon Feinblatt LLC,"Honeywell International, Inc.",11/01/18-10/31/19
LR146206,Chesapeake Bay Foundation,"Chesapeake Bay Foundation, Inc ",Chesapeake Bay Foundation,11/09/18-04/30/19
LR144178,"Chiang, Amy ",N/A,"Honeywell International, Inc.",11/01/18-10/31/19
LR146183,"Ciekot, Ann T.",Public Policy Partners,Maryland Associations of Centers for Independent Living,11/15/18-10/31/19
LR146614,"Ciekot, Ann T.",Public Policy Partners,"Health Care for the Homeless, Inc.",12/10/18-10/31/19
LR146638,"Ciekot, Ann T.",Public Policy Partners,Maryland Association of Youth Services Bureaus,12/10/18-10/31/19
LR146935,"Ciekot, Ann T.",Public Policy Partners,Baltimore City Substance Abuse Directorate,01/09/19-04/30/19
LR146937,"Ciekot, Ann T.",Public Policy Partners,Maryland Society of Addiction Medicine,01/09/19-04/30/19
LR144966,"Ciekot, Ann T.",Public Policy Partners,"Gilead Sciences, Inc.",11/01/18-10/31/19
LR147099,"Ciekot, Ann T.",Public Policy Partners,Waterkeepers Chesapeake,01/15/19-04/30/19
LR144972,"Ciekot, Ann T.",Public Policy Partners,"Indivior, Inc.",11/01/18-12/31/18
LR147768,"Ciekot, Ann T.",Public Policy Partners,Dominion Diagnostics,05/10/19-10/31/19
LR145763,"Ciekot, Ann T.",Public Policy Partners,MD Association for the Treatment of Opioid Dependence,11/01/18-10/31/19
LR145765,"Ciekot, Ann T.",Public Policy Partners,"Public Justice Center, Inc. ",11/01/18-10/31/19
LR145766,"Ciekot, Ann T.",Public Policy Partners,American Civil Liberties Union of Maryland,11/01/18-10/31/19
LR145764,"Ciekot, Ann T.",Public Policy Partners,National Council on Alcoholism & Drug Dependence - Maryland Chapter,11/01/18-10/31/19
LR144922,"Ciekot, Ann T.",Public Policy Partners,"National Association of Social Workers, MD Chapter",11/01/18-10/31/19
LR146909,"Ciekot, Ann T.",Public Policy Partners,On Our Own of Maryland,01/09/19-04/30/19
LR146021,"Ciekot, Ann T.",Public Policy Partners,Maryland State Education Association,11/05/18-10/31/19
LR144694,"Ciotta, Patricia Lynn",CareFirst BlueCross BlueShield,CareFirst BlueCross BlueShield,11/01/18-10/31/19
LR144727,"Clapsaddle, Mary ",Johns Hopkins,Johns Hopkins Institutions,11/01/18-10/31/19
LR147569,"Clark, Rachel Passie","Evans & Associates, LLC",Maryland Radiological Society,03/12/19-10/31/19
LR147324,"Clark, Rachel Passie","Evans & Associates, LLC",Maryland Association of Naturopathic Physicians,02/04/19-10/31/19
LR147368,"Clark, Rachel Passie","Evans & Associates, LLC",Dunkin' Brands,02/05/19-10/31/19
LR147383,"Clark, Rachel Passie","Evans & Associates, LLC",Association of Dental Support Organizations,02/08/19-10/31/19
LR147295,"Coale, Thomas G.","Talkin & Oh, LLP","It's My Amphitheater, Inc.",01/30/19-10/31/19
LR147236,"Coale, Thomas G.","Talkin & Oh, LLP",Beazer Homes,01/24/19-04/30/19
LR143963,"Cobbs, Drew P.",Maryland Petroleum Council,API ,11/01/18-10/31/19
LR148015,"Coburn, Michael ",Providence Strategies LLC,Underwood & Associates,08/21/19-10/31/19
LR147988,"Coburn, Michael ",Providence Strategies LLC,SMI Services,08/21/19-10/31/19
LR145324,"Cohen, Nicholas Simon",Maryland Citizens for the Arts,"Maryland Citizens for the Arts, Inc.",11/01/18-10/31/19
LR146507,"Cohen, Julie D",Johnson & Johnson,Johnson & Johnson,11/28/18-10/31/19
LR145404,"Cohen, Jennifer ",Maryland Optometric Association,Maryland Optometric Association,11/01/18-10/31/19
LR148026,"Colchamiro, Eric ",Alzheimers Association of Greater Maryland,Alzheimer's Disease & Related Disorders Association of Central MD,08/23/19-10/31/19
LR146273,"Colden, Allison ",Chesapeake Bay Foundation,Chesapeake Bay Foundation,11/13/18-10/31/19
LR144365,"Coleman, Ronnie ",Ronnie Coleman,"Benevis, LLC",11/01/18-10/31/19
LR147651,"Collins, Carville B",DLA Piper LLP (US),Columbus McKinnon Corporation,04/05/19-04/30/19
LR144378,"Collins, Carville B",DLA Piper LLP (US),"Center Stage Associates, Inc.",11/01/18-10/31/19
LR144386,"Collins, Carville B",DLA Piper LLP (US),General Motors LLC,11/01/18-10/31/19
LR144405,"Collins, Carville B",DLA Piper LLP (US),"Pepco Holdings, Inc.",11/01/18-10/31/19
LR144369,"Collins, Carville B",DLA Piper LLP (US),"Kornblatt Company, The",11/01/18-10/31/19
LR144377,"Collins, Carville B",DLA Piper LLP (US),Artesian Resources Corporation,11/01/18-10/31/19
LR144379,"Collins, Carville B",DLA Piper LLP (US),Columbia Gas of Maryland,11/01/18-10/31/19
LR144390,"Collins, Carville B",DLA Piper LLP (US),Health Facilities Association of Maryland,11/01/18-10/31/19
LR144385,"Collins, Carville B",DLA Piper LLP (US),Costco Wholesale Corporation,11/01/18-10/31/19
LR144407,"Collins, Carville B",DLA Piper LLP (US),Elkton Gas Company,11/01/18-10/31/19
LR144939,"Collins, Jocelyn Irene",American Cancer Society Cancer Action Network,American Cancer Society Cancer Action Network,11/01/18-10/31/19
LR144401,"Collins, Carville B",DLA Piper LLP (US),"Lupin Pharmaceuticals, Inc.",11/01/18-10/31/19
LR144404,"Collins, Carville B",DLA Piper LLP (US),Maryland Tort Reform Coalition,11/01/18-10/31/19
LR144409,"Collins, Carville B",DLA Piper LLP (US),"Williams Companies, Inc., The",11/01/18-10/31/19
LR145819,"Commerford, John ",National Rifle Association of America,National Rifle Association of America,11/02/18-10/31/19
LR147955,"Connelly, Valerie T.",Choptank Electric Cooperative,"Choptank Electric Cooperative, Inc",07/03/19-10/31/19
LR145729,"Connelly, Valerie T.","Maryland Farm Bureau, Inc.","Maryland Farm Bureau, Inc.",11/01/18-06/25/19
LR146471,"Cook, Charles ",Maryland State and DC AFL-CIO,Maryland State and DC AFL-CIO,11/27/18-10/31/19
LR147479,"Cooley, Bethanne ",CTIA - The Wireless Association,CTIA-The Wireless Association,02/26/19-10/31/19
LR147117,"Corbitt, Scott ",Anheuser-Busch Companies,Anheuser-Busch Companies,01/16/19-10/31/19
LR144382,"Corwin, Marjorie A.",Gordon Feinblatt LLC,Maryland Bankers Association,11/01/18-10/31/19
LR147551,"Costantino , Louis  ",MANAGED FUNDS ASSOCIATION,MANAGED FUNDS ASSOCIATION,03/21/19-10/31/19
LR146494,"Costello, Christopher ",Public Sector Consulting Group,American Council of Engineering Companies/Maryland,11/28/18-10/31/19
LR146495,"Costello, Christopher ",Public Sector Consulting Group,Maryland Society of Professional Engineers,11/28/18-10/31/19
LR146496,"Costello, Christopher ",Public Sector Consulting Group,Transportation Association of Maryland,11/28/18-10/31/19
LR147096,"Costello, Christopher ",Public Sector Consulting Group,Baltimore City Chamber of Commerce,01/14/19-10/31/19
LR147231,"Costello, Christopher ",Public Sector Consulting Group,Howard County Chamber of Commerce,01/23/19-10/31/19
LR144496,"Cotton, Natalie E","Southern Maryland Electric Cooperative, Inc.","Southern Maryland Electric Cooperative, Inc.",11/01/18-10/31/19
LR146048,"Crespo, Virginia Gardner",Maryland Retired School Personnel Association,Maryland Retired School Personnel Association,11/01/18-10/31/19
LR146898,"Cronin, Philip ",McDonald's Corporation,McDonald's Corporation,01/09/19-10/31/19
LR147397,"Cusati III, Anthony ",IGS Energy,"Interstate Gas Supply, Inc.",02/08/19-10/31/19
LR144202,"Cutler, Travis Knight",Marriott International,"Marriott International, Inc., The",11/01/18-10/31/19
LR144308,"Cuzzi, Michael ",N/A,Brookfield Renewable,11/01/18-05/01/19
LR146659,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Maryland Alliance of Boys & Girls Clubs,12/06/18-04/30/19
LR147168,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Maryland Veterinary Medical Association,01/21/19-04/30/19
LR147360,"Cyphers, Moira ","Compass Government Relations Partners, LLC",20/20 Gene Systems Inc.,02/05/19-10/31/19
LR147512,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Lockheed Martin Corporation,03/04/19-10/31/19
LR147170,"Cyphers, Moira ","Compass Government Relations Partners, LLC",NextEra Energy Resources,01/21/19-04/30/19
LR147642,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Annapolis Light House,04/01/19-10/31/19
LR146658,"Cyphers, Moira ","Compass Government Relations Partners, LLC",NAMI Maryland (National Alliance for the Mentally Ill),12/06/18-04/30/19
LR147119,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Sanofi US,01/17/19-04/30/19
LR147174,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition (MAREC),01/21/19-04/30/19
LR147217,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Distilled Spirits Council of the U.S.,01/22/19-04/30/19
LR146768,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Coalition of Ignition Interlock Manufacturers (CIIM),12/18/18-04/30/19
LR147511,"Cyphers, Moira ","Compass Government Relations Partners, LLC",InState Partners,03/04/19-10/31/19
LR147513,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Acreage Holdings,03/04/19-10/31/19
LR146127,"D'Alessandro, Carmine G",Chesapeake Employers Insurance Company,CHESAPEAKE EMPLOYERS' INSURANCE COMPANY,11/01/18-10/31/19
LR146415,"Dahl, Sarah Minner","Choptank Electric Cooperative, Inc.","Choptank Electric Cooperative, Inc",11/21/18-10/31/19
LR144297,"Dameron, Michael ",N/A,TD Bank US Holding Company,11/01/18-10/31/19
LR146628,"Dantoni, Susan Gazaway",Montgomery County Medical Society,Montgomery County Medical Society,12/01/18-04/30/19
LR146372,"Darden, Miranda ",Maryland Affordable Housing Coalition,Maryland Affordable Housing Coalition,11/16/18-10/31/19
LR147247,"Davies, Sally ",AFSCME Maryland Council 3,AFSCME Council 3,01/25/19-10/31/19
LR147520,"Davis, Jr., Chester ",Association for Accessble Medicines,Association for Accessible Medicines,02/27/19-10/31/19
LR146592,"DelBianco, Steven ",NetChoice,NetChoice,11/30/18-10/31/19
LR147816,"DeLong, Ashton ",Medical Mutual Liability Insurance Society of Maryland (Medical Mutual),Medical Mutual Liability Insurance Society of Maryland (Medical Mutual),01/18/19-10/31/19
LR144488,"DeMarco, Vincent ",Maryland Citizens' Health Initiative,"Maryland Citizens' Health Initiative, Inc.",11/01/18-10/31/19
LR144494,"DeMarco, Vincent ",Maryland Citizens' Health Initiative,"Maryland Citizens' Health Initiative Education Fund, Inc.",11/01/18-10/31/19
LR146942,"DeMarco, James William",Citizens Climate Lobby,Citizens Climate Lobby,01/09/19-04/24/19
LR145727,"DeMattos, Jr., Joseph ",Health Facilities Association of Maryland,Health Facilities Association of Maryland,11/01/18-10/31/19
LR144001,"Dempster, Amy ",N/A,"Genentech Inc., a Member of the Roche Group",11/01/18-10/31/19
LR146519,"Dennison, Thomas M","Southern Maryland Electric Cooperative, Inc.","Southern Maryland Electric Cooperative, Inc.",11/28/18-10/31/19
LR147143,"Devaughn, Ashley ",Advocates for Children and Youth,"Advocates For Children and Youth, Inc.",01/09/19-10/31/19
LR146930,"Devine, Shanna ",Public Citizen,Public Citizen,01/04/19-10/31/19
LR146903,"Diamond, Joanna Leigh",Health Care for the Homeless,"Health Care for the Homeless, Inc.",01/09/19-10/31/19
LR147086,"Diamond, Jennifer ",Maryland Consumer Rights Coalition,"Maryland Consumer Rights Coalition, Inc.",01/15/19-04/15/19
LR144200,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Bank of America Corporation,11/01/18-10/31/19
LR144801,"DiPietro, Christopher V.","Cdi Consulting Services, LLC","Turo, Inc.",11/01/18-10/31/19
LR144800,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Securities Industry Financial Markets Association (SIFMA),11/01/18-10/31/19
LR146364,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Mallinckrodt Pharmaceuticals,12/01/18-10/31/19
LR144795,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Consumer Data Industry Association,11/01/18-10/31/19
LR144796,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",CDi Consulting Services,11/01/18-10/31/19
LR144799,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Mid-Atlantic Financial Services Association,11/01/18-10/31/19
LR144201,"DiPietro, Christopher V.","Cdi Consulting Services, LLC","CarMax, Inc.",11/01/18-10/31/19
LR144797,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",First Data Corporation,11/01/18-10/31/19
LR144798,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Microsoft Corporation,11/01/18-10/31/19
LR147219,"DiPietro, Christopher V.","Cdi Consulting Services, LLC","Landmark Properties, Inc.  c/o Troutman Sanders Strategies LLC",01/22/19-10/31/19
LR147579,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",American Financial Services Association,03/12/19-10/31/19
LR146866,"Dixon, Ike ",ike dixon,"Tucker & Associates Security Consultants, LLC",01/02/19-10/31/19
LR147531,Do No Harm,"Rasky Partners, Inc.  ",Do No Harm,02/14/19-04/30/19
LR146290,"Doherty, Michael J",Maryland State Rifle & Pistol Association,Maryland State Rifle and Pistol Association,11/13/18-10/31/19
LR144376,"Doherty, Frances P. ","The Doherty Group, LLC",Maryland State Dental Association,11/01/18-10/31/19
LR144375,"Doherty, Frances P. ","The Doherty Group, LLC",Maryland Society of Oral & Maxillofacial Surgeons,11/01/18-10/31/19
LR144364,"Doherty, Frances P. ","The Doherty Group, LLC","American Physical Therapy Association of MD, Inc.",11/01/18-10/31/19
LR144356,"Doherty, Frances P. ","The Doherty Group, LLC",AFLAC (American Family Life Assurance Company),11/01/18-10/31/19
LR144373,"Doherty, Frances P. ","The Doherty Group, LLC","Cigar Association of America, Inc.",11/01/18-10/31/19
LR144301,"Doherty, Jr., Daniel T","The Doherty Group, LLC",AFLAC (American Family Life Assurance Company),11/01/18-10/31/19
LR144310,"Doherty, Jr., Daniel T","The Doherty Group, LLC","American Physical Therapy Association of MD, Inc.",11/01/18-10/31/19
LR144312,"Doherty, Jr., Daniel T","The Doherty Group, LLC","Cigar Association of America, Inc.",11/01/18-10/31/19
LR144316,"Doherty, Jr., Daniel T","The Doherty Group, LLC",Maryland State Dental Association,11/01/18-10/31/19
LR147466,"Doherty, Jr., Daniel T","The Doherty Group, LLC",Sol Systems LLC,02/22/19-04/30/19
LR144314,"Doherty, Jr., Daniel T","The Doherty Group, LLC",Maryland Society of Oral & Maxillofacial Surgeons,11/01/18-10/31/19
LR144997,"Douglas, Michele ",Public Policy Partners,"Gilead Sciences, Inc.",11/01/18-10/31/19
LR145010,"Douglas, Michele ",Public Policy Partners,Maryland Association of Area Agencies on Aging,11/01/18-10/31/19
LR145007,"Douglas, Michele ",Public Policy Partners,"Indivior, Inc.",11/01/18-01/01/19
LR145003,"Douglas, Michele ",Public Policy Partners,Alzheimer's Disease & Related Disorders Association of Central MD,11/01/18-10/31/19
LR144142,"Dove, Tina Nechole",Maryland State Education Association,Maryland State Education Association,11/01/18-10/31/19
LR145185,"Doyle, Loreen K",CBH Community Behavioral Health Assn.,Community Behavioral Health Association of MD,11/01/18-10/31/19
LR145750,"Doyle, III, James J","Law offices of James J. Doyle, LLC.",Tradepoint Atlantic,11/01/18-10/31/19
LR145682,"Doyle, III, James J","Law offices of James J. Doyle, LLC.",Maryland State Funeral Directors Assoc.,11/01/18-10/31/19
LR145708,"Doyle, III, James J","Law offices of James J. Doyle, LLC.",Maryland Recreational Vehicle Dealer's Association ,11/01/18-10/31/19
LR147538,"Draper, Kristin E","Shulman, Rogers, Gandal, Pordy & Ecker, P.A.","Georgetown Hill Child Care Center, Inc.",03/05/19-10/31/19
LR147540,"Draper, Kristin E","Shulman, Rogers, Gandal, Pordy & Ecker, P.A.","Top Farm, Inc., T/A The Goddard School at King Farm",03/05/19-10/31/19
LR144194,"Draper, Kristin E","Shulman, Rogers, Gandal, Pordy & Ecker, P.A.",Montgomery Child Care Association,11/01/18-10/31/19
LR144191,"Draper, Kristin E","Shulman, Rogers, Gandal, Pordy & Ecker, P.A.",Rock Spring Children's Center,11/01/18-10/31/19
LR146072,"Drew, Alan Curtis ",Law Office of Alan C. Drew,Maryland Criminal Defense Attorneys Association,11/05/18-10/31/19
LR145712,"Driban, Jennifer R ","National Aquarium in Baltimore, Inc. ","National Aquarium in Baltimore, Inc.",11/01/18-10/31/19
LR148010,"Dubitsky, Adam ",Adam Dubitsky,"Securus Technologies, Inc.",08/07/19-08/31/19
LR147965,"Duckman, Ashley S",Maryland Chamber of Commerce,Maryland Chamber of Commerce,07/15/19-10/31/19
LR146386,"Dunn, Denis P",AT&T,AT&T,11/19/18-10/31/19
LR144590,"Durkin, Kathleen McNally",The Arc Baltimore,"Arc of Baltimore, Inc., The",11/01/18-10/31/19
LR146702,"easter, roderick p","Easter LSF, LLC",Baltimore Gas and Electric Company,12/01/18-10/31/19
LR147375,"Eckel, Rianna ",Food & Water Watch,Food & Water Watch,02/07/19-10/31/19
LR146253,"Edwards, Douglas Earl","Mission of Love Charities, Inc. ","Mission of Love Charities, Inc.",11/13/18-10/31/19
LR146773,"Effingham, Damon Andrew",Common Cause Maryland,Common Cause Maryland,12/19/18-03/18/19
LR146872,"Egan, Ashley ",Unitarian Universalist Legislative Ministry- Maryland ,Unitarian Universalist Legislative Ministry of Maryland,01/02/19-10/31/19
LR144518,"Egan, Nancy ",American Property Casualty Insurance Association,American Property Casualty Insurance Association,11/01/18-10/31/19
LR144184,"Elizer, Emily ",National Rifle Association of America,National Rifle Association of America,11/02/18-02/22/19
LR146170,"Elliott, Robyn S",Public Policy Partners,Maryland Occupational Therapy Association,11/07/18-10/30/19
LR146219,"Elliott, Robyn S",Public Policy Partners,Planned Parenthood of Maryland,11/09/18-10/31/19
LR146373,"Elliott, Robyn S",Public Policy Partners,Maryland Affiliate of the American College of Nurse Midwives,11/16/18-10/31/19
LR146811,"Elliott, Robyn S",Public Policy Partners,"Health Care for the Homeless, Inc.",12/26/18-10/30/19
LR146169,"Elliott, Robyn S",Public Policy Partners,Maryland Assembly on School Based Health Care,11/07/18-10/31/19
LR146363,"Elliott, Robyn S",Public Policy Partners,Maryland Dental Action Coalition,11/15/18-10/31/19
LR146810,"Elliott, Robyn S",Public Policy Partners,DBV Technologies,12/26/18-02/16/19
