Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
LR41863,"Bryce, Joseph C",Manis Canning & Associates,"Delmarva Poultry Industry, Inc.",11/01/15-10/31/16
LR41884,"Bryce, Joseph C",Manis Canning & Associates,Maryland Association of Chiefs of Police,11/01/15-10/31/16
LR41901,"Bryce, Joseph C",Manis Canning & Associates,"Motion Picture Association of America, Inc.",11/01/15-10/31/16
LR41922,"Bryce, Joseph C",Manis Canning & Associates,Teach for America,11/01/15-10/31/16
LR54752,"Bryce, Joseph C",Manis Canning & Associates,"Renard Development Company, LLC",01/19/16-10/31/16
LR54918,"Bryce, Joseph C",Manis Canning & Associates,"Orexo US, Inc.",02/15/16-10/31/16
LR54620,"Buckley, Paul Stanley",Washington Gas Light Company,Washington Gas Light Company,01/12/16-04/30/16
LR41811,"Buckner, Todd ","Bricklayers & Alied Craftworkers Local 1 MD, VA & DC","Bricklayers & Allied Craftworkers Local 1 MD, VA & DC",11/01/15-10/31/16
LR43517,"Burd, David ","Uber Technologies, Inc.","Uber Technologies, Inc.",11/05/15-04/30/16
LR44233,"Burdon, Robert W.",Annapolis & Anne Arundel County Chamber of Commerc,Annapolis & Anne Arundel County Chamber of Commerce,11/30/15-10/31/16
LR44040,"Burner, Gene L.","MPPA, Inc.",Manufacturers' Alliance of Maryland,11/23/15-10/31/16
LR54394,"Burner, Gene L.","MPPA, Inc.",Northrop Grumman Corporation,12/21/15-10/31/16
LR54395,"Burner, Gene L.","MPPA, Inc.",Wakefern Food Corporation,12/21/15-10/31/16
LR95571,"Burrell, Chet ",CareFirst BlueCross BlueShield,CareFirst BlueCross BlueShield,09/23/16-10/31/16
LR41125,"Burrell, Chet ",CareFirst BlueCross BlueShield,CareFirst BlueCross BlueShield,11/01/15-06/30/16
LR75453,"Burrell, Deborah ",Burrell International Group,Adapt Pharma,07/15/16-10/31/16
LR43422,"Butler, Russell P","Md.Crime Victims' Resource Center, Inc.","Maryland Crime Victims' Resource Center, Inc.",11/01/15-10/31/16
LR65397,"Byram, David ",Braeburn Pharmaceuticals,Braeburn Pharmaceuticals,06/20/16-10/31/16
LR43389,"Cade, Ardath M.",The Cade Mason Group,Washington County Board of Education,11/10/15-10/31/16
LR55001,"Callahan, Krystjan ",Maverick Strategies,"Uber Technologies, Inc.",02/22/16-10/31/16
LR44111,"Callahan, Krystjan ",Maverick Strategies,Clean Energy Fuels,12/01/15-10/31/16
LR43614,"Campion, Louis ",Maryland Motor Truck Association,Maryland Motor Truck Association,11/01/15-10/31/16
LR44355,"Canning, Michael F",Manis Canning & Associates,Mid-Atlantic Propane Gas Association,01/07/16-10/31/16
LR41367,"Canning, Michael F",Manis Canning & Associates,Cable Telecommunications Association,11/01/15-10/31/16
LR41379,"Canning, Michael F",Manis Canning & Associates,Maryland Sheriffs' Association,11/01/15-10/31/16
LR41389,"Canning, Michael F",Manis Canning & Associates,RAI Services Company ,11/01/15-10/31/16
LR41392,"Canning, Michael F",Manis Canning & Associates,Washington County Community Coalition,11/01/15-10/31/16
LR41369,"Canning, Michael F",Manis Canning & Associates,Bell Nursery,11/01/15-10/31/16
LR44354,"Canning, Michael F",Manis Canning & Associates,"Maryland Association of Financial Service Centers, Inc.",12/14/15-10/31/16
LR44356,"Canning, Michael F",Manis Canning & Associates,Prince George's County Planning Board,01/07/16-10/31/16
LR41372,"Canning, Michael F",Manis Canning & Associates,Maryland Association of Chiefs of Police,11/01/15-10/31/16
LR41384,"Canning, Michael F",Manis Canning & Associates,"Motion Picture Association of America, Inc.",11/01/15-10/31/16
LR44357,"Canning, Michael F",Manis Canning & Associates,"Toyota Motor North America, Inc.",01/07/16-10/31/16
LR41376,"Canning, Michael F",Manis Canning & Associates,Maryland Bail Bond Association,11/01/15-10/31/16
LR41378,"Canning, Michael F",Manis Canning & Associates,Maryland Beer Wholesalers Association,11/01/15-10/31/16
LR41388,"Canning, Michael F",Manis Canning & Associates,"Public Works Contractors Association of Maryland, Inc.",11/01/15-10/31/16
LR41390,"Canning, Michael F",Manis Canning & Associates,Towing and Recovery Professionals of Maryland,11/01/15-10/31/16
LR41913,"Cannon, Patricia  ",Novartis Pharmaceuticals Corporation,Novartis Pharmaceuticals Corporation,11/01/15-04/29/16
LR54866,"Cardin, Jon Steven","Law Offices of Jon S. Cardin, PA","Maryland Vape Professionals, LLC",02/15/16-10/31/16
LR43601,"Carrington, J. Darrell ",Carrington & Associates,"CFB Consulting, LLC",11/02/15-10/31/16
LR43597,"Carrington, J. Darrell ",Carrington & Associates,Chesapeake Apothecary,11/02/15-10/31/16
LR43598,"Carrington, J. Darrell ",Carrington & Associates,WatsonsWork,11/02/15-10/31/16
LR43602,"Carrington, J. Darrell ",Carrington & Associates,Chesapeake Physicians for Social Respnsibility,11/02/15-10/31/16
LR43251,"Carrington, J. Darrell ",Carrington & Associates,Maryland Cannabis Industry Association (MDCIA),11/02/15-10/31/16
LR75426,"Carrington, J. Darrell ",Carrington & Associates,1st Financial Inc.,07/01/16-10/31/16
LR43250,"Carrington, J. Darrell ",Carrington & Associates,"AFSCME Council 67, AFL-CIO",11/01/15-10/31/16
LR43740,"Carroll, Dennis ",Chesapeake Employers' Insurance Company,Chesapeake Employers' Insurance ,11/09/15-04/21/16
LR65265,"Carroll, Jr., David H.","Capitol Strategies, LLC",Centurion ,05/18/16-10/31/16
LR65276,"Carroll, Jr., David H.","Capitol Strategies, LLC",M Luis Construction,05/20/16-10/31/16
LR42212,"Carroll, Jr., David H.","Capitol Strategies, LLC","DCI Group AZ, LLC / Verizon",11/01/15-10/31/16
LR42280,"Carroll, Jr., David H.","Capitol Strategies, LLC",KSM LLC/Anne Arundel Medical Center,11/01/15-10/31/16
LR42307,"Carroll, Jr., David H.","Capitol Strategies, LLC",Maryland School Bus Contractors Assoc.,11/01/15-10/31/16
LR42311,"Carroll, Jr., David H.","Capitol Strategies, LLC",MGM Resorts International,11/01/15-10/31/16
LR42313,"Carroll, Jr., David H.","Capitol Strategies, LLC","MHM Correctional Services, Inc.",11/01/15-10/31/16
LR42354,"Carroll, Jr., David H.","Capitol Strategies, LLC",Stratton-Carpenter & Associates / Media Rights Capital,11/01/15-10/31/16
LR42381,"Carroll, Jr., David H.","Capitol Strategies, LLC",UniteHere!,11/01/15-10/31/16
LR42516,"Carroll, Jr., David H.","Capitol Strategies, LLC",Washington Gas,11/01/15-10/31/16
LR42143,"Carroll, Jr., David H.","Capitol Strategies, LLC",Hilex Poly Company LLC,11/01/15-10/31/16
LR42146,"Carroll, Jr., David H.","Capitol Strategies, LLC",American Express Company,11/01/15-10/31/16
LR42187,"Carroll, Jr., David H.","Capitol Strategies, LLC","Atlantic Bingo Supply, Inc.",11/01/15-10/31/16
LR42201,"Carroll, Jr., David H.","Capitol Strategies, LLC",Computer Science Corporation,11/01/15-10/31/16
LR42247,"Carroll, Jr., David H.","Capitol Strategies, LLC",Google Inc.,11/01/15-10/31/16
LR42315,"Carroll, Jr., David H.","Capitol Strategies, LLC",Navient,11/01/15-10/31/16
LR42643,"Carroll, Jr., David H.","Capitol Strategies, LLC",Recreational Vehicle Industry Association,11/01/15-10/31/16
LR43725,"Carroll, Jr., David H.","Capitol Strategies, LLC","NLP of Maryland, LLC",11/10/15-10/31/16
LR42204,"Carroll, Jr., David H.","Capitol Strategies, LLC",Covanta Energy LLC,11/01/15-10/31/16
LR42217,"Carroll, Jr., David H.","Capitol Strategies, LLC",Delta Bingo t/a Daily Double Bingo,11/01/15-10/31/16
LR42228,"Carroll, Jr., David H.","Capitol Strategies, LLC",Exelon Corporation,11/01/15-10/31/16
LR42272,"Carroll, Jr., David H.","Capitol Strategies, LLC",International Council of Shopping Centers ,11/01/15-10/31/16
LR42369,"Carroll, Jr., David H.","Capitol Strategies, LLC",Spectra Energy,11/01/15-10/31/16
LR42378,"Carroll, Jr., David H.","Capitol Strategies, LLC","Sparrows Point Terminal, LLC",11/01/15-10/31/16
LR42512,"Carroll, Jr., David H.","Capitol Strategies, LLC",W.L. Gore & Associates,11/01/15-10/31/16
LR75439,"Carroll, Jr., David H.","Capitol Strategies, LLC",Training and e-Tracking Solutions,07/08/16-10/31/16
LR42222,"Carroll, Jr., David H.","Capitol Strategies, LLC","Erickson Living Management, LLC",11/01/15-10/31/16
LR42232,"Carroll, Jr., David H.","Capitol Strategies, LLC",Gannett Fleming,11/01/15-10/31/16
LR42253,"Carroll, Jr., David H.","Capitol Strategies, LLC",Harris RF Communications,11/01/15-10/31/16
LR42285,"Carroll, Jr., David H.","Capitol Strategies, LLC","Lyft, Inc. ",11/01/15-10/31/16
LR42314,"Carroll, Jr., David H.","Capitol Strategies, LLC","MTC Logistics, Inc.",11/01/15-10/31/16
LR42380,"Carroll, Jr., David H.","Capitol Strategies, LLC","TTA Systems, LLC",11/01/15-10/31/16
LR44066,"Carroll, Jr., David H.","Capitol Strategies, LLC","Waveseer, Inc.",11/20/15-10/31/16
LR42185,"Carroll, Jr., David H.","Capitol Strategies, LLC","Arundel Amusements, Inc.",11/01/15-10/31/16
LR42189,"Carroll, Jr., David H.","Capitol Strategies, LLC",Bombardier Mass Transit Corporation,11/01/15-10/31/16
LR42192,"Carroll, Jr., David H.","Capitol Strategies, LLC",Chesapeake Regional Information System for our Patients,11/01/15-10/31/16
LR42220,"Carroll, Jr., David H.","Capitol Strategies, LLC",Delta Dental of Pennsylvania,11/01/15-10/31/16
LR42316,"Carroll, Jr., David H.","Capitol Strategies, LLC","NMS Healthcare of Hyattsville, LLC ",11/01/15-10/31/16
LR42356,"Carroll, Jr., David H.","Capitol Strategies, LLC",Riverside Health,11/01/15-10/31/16
LR65085,"Carter, W. Minor ","VanScoyoc Associates, Inc.",Liberty Mutual Group.,03/16/16-10/31/16
LR44073,"Carter, Linda C","Meyers, Rodbell, and Rosenbaum, P.A.",MGM Resorts International,11/18/15-10/31/16
LR54864,"Carter, Linda C","Meyers, Rodbell, and Rosenbaum, P.A.",SMC Development,02/10/16-10/31/16
LR65086,"Carter, W. Minor ","VanScoyoc Associates, Inc.",Katcef Bros.,03/16/16-10/31/16
LR54715,"Carter, Robert Edge","Edge Business Development, Inc.","Live Nation Entertainment, Inc.",02/01/16-10/31/16
LR65083,"Carter, W. Minor ","VanScoyoc Associates, Inc.",Maryland Association of Mutual Insurers (MAMIC),03/16/16-10/31/16
LR43853,"Carter, Linda C","Meyers, Rodbell, and Rosenbaum, P.A.","Phil Ricker / Maryland News Center, Inc",11/02/15-10/31/16
LR54975,"Carter, Linda C","Meyers, Rodbell, and Rosenbaum, P.A.","Pete and Sons, Inc.",02/22/16-10/31/16
LR43868,"Carter, W. Minor ","VanScoyoc Associates, Inc.",American Insurance Association,11/18/15-10/30/16
LR43850,"Carter, Linda C","Meyers, Rodbell, and Rosenbaum, P.A.","Peterson Companies, The",11/01/15-10/31/16
LR43237,"Cascone, Heather ",Express Scripts,Express Scripts Holding Co.,11/01/15-10/31/16
LR42878,"Castelli, William A.","Maryland Association of Realtors, Inc.","Maryland Association of Realtors, Inc.",11/01/15-10/31/16
LR54621,"Cavanagh, Terrence James",SEIU Maryland / DC State Council,SEIU Maryland and DC State Council,01/13/16-04/15/16
LR42904,"Celentano, Matthew ",Maryland Citizen's Health Initiative,"Maryland Citizens' Health Initiative, Inc.",11/01/15-10/31/16
LR42903,"Celentano, Matthew ",Maryland Citizen's Health Initiative,"Maryland Citizens' Health Initiative Education Fund, Inc.",11/01/15-10/31/16
LR43272,"Chason, Todd  R",Gordon Feinblatt LLC,Honeywell,11/01/15-10/31/16
LR43288,"Chason, Todd  R",Gordon Feinblatt LLC,Maryland Industrial Technology Alliance,11/01/15-10/31/16
LR43278,"Chason, Todd  R",Gordon Feinblatt LLC,Maryland Building Industry Association,11/01/15-10/31/16
LR43277,"Chason, Todd  R",Gordon Feinblatt LLC,Maryland Energy Group,11/01/15-10/31/16
LR43280,"Chason, Todd  R",Gordon Feinblatt LLC,"Transdev North America, Inc. ",11/01/15-10/31/16
LR43260,"Chason, Todd  R",Gordon Feinblatt LLC,"Energy Answers International, Inc. ",11/01/15-10/31/16
LR43285,"Chason, Todd  R",Gordon Feinblatt LLC,"Southern Maryland Electric Cooperative, Inc.",11/01/15-10/31/16
LR54439,"Chason, Todd  R",Gordon Feinblatt LLC,Talen Energy ,01/01/16-10/31/16
LR44158,Chesapeake Bay Foundation,"Chesapeake Bay Foundation, Inc ",Chesapeake Bay Foundation,11/24/15-10/31/16
LR95529,"Ciekot, Ann T.",Public Policy Partners,Maryland Society of Addiction Medicine,09/06/16-10/31/16
LR42351,"Ciekot, Ann T.",Public Policy Partners,Behavioral Health System Baltimore,01/13/16-10/31/16
LR54581,"Ciekot, Ann T.",Public Policy Partners,Maryland Society of Addiction Medicine,01/13/16-04/30/16
LR54582,"Ciekot, Ann T.",Public Policy Partners,On Our Own of Maryland,01/13/16-04/30/16
LR42345,"Ciekot, Ann T.",Public Policy Partners,National Council on Alcoholism & Drug Dependence - Maryland Chapter,11/01/15-10/31/16
LR42757,"Ciekot, Ann T.",Public Policy Partners,Indivior,11/01/15-10/31/16
LR42758,"Ciekot, Ann T.",Public Policy Partners,"Gilead Sciences, Inc.",11/01/15-10/31/16
LR54583,"Ciekot, Ann T.",Public Policy Partners,MD Association for the Treatment of Opioid Dependence,01/13/16-04/30/16
LR42346,"Ciekot, Ann T.",Public Policy Partners,"National Association of Social Workers, MD Chapter",11/01/15-10/31/16
LR42348,"Ciekot, Ann T.",Public Policy Partners,Maryland Association of Youth Services Bureaus,11/01/15-10/31/16
LR95528,"Ciekot, Ann T.",Public Policy Partners,MD Association for the Treatment of Opioid Dependence,09/06/16-10/31/16
LR42756,"Ciekot, Ann T.",Public Policy Partners,"Public Justice Center, Inc. ",11/01/15-10/31/16
LR42759,"Ciekot, Ann T.",Public Policy Partners,Baltimore City Substance Abuse Directorate,11/01/15-10/31/16
LR41097,"Ciotta, Patricia Lynn",CareFirst BlueCross BlueShield,CareFirst BlueCross BlueShield,11/01/15-10/31/16
LR44306,"Clapsaddle, Mary ",Johns Hopkins,Johns Hopkins Institutions,12/03/15-10/31/16
LR54572,"Clayton, Robert ",Gonzalez Saggio & Harlan LLP,Accenture LLP,01/11/16-10/31/16
LR54404,Coastal Conservation Association Maryland (CCA MD),Coastal Conservation Association Maryland ,Coastal Conservation Association Maryland (CCA MD),11/15/15-10/31/16
LR41033,"Cobbs, Drew P.",Maryland Petroleum Council,API ,11/01/15-10/31/16
LR54550,"Cohen, Julie D",Johnson & Johnson,Johnson & Johnson,01/08/16-10/31/16
LR44181,"Cole, Jr., David L","Ober Kaler Grimes & Shriver, P.C.",GAF Materials Corporation,11/01/15-04/30/16
LR42166,"Collins, Carville B",DLA Piper LLP (US),General Motors LLC,11/01/15-10/31/16
LR42168,"Collins, Carville B",DLA Piper LLP (US),Health Facilities Association of Maryland,11/01/15-10/31/16
LR42151,"Collins, Carville B",DLA Piper LLP (US),Columbia Gas of Maryland,11/01/15-10/31/16
LR42989,"Collins, Erin ",National Association of Mutual Insurance Companies,National Association of Mutual Insurance Companies,11/01/15-10/31/16
LR42133,"Collins, Carville B",DLA Piper LLP (US),Artesian Resources Corporation,11/01/15-10/31/16
LR42156,"Collins, Carville B",DLA Piper LLP (US),Concentra Medical Centers,11/01/15-10/31/16
LR42161,"Collins, Carville B",DLA Piper LLP (US),Costco Wholesale,11/01/15-10/31/16
LR42163,"Collins, Carville B",DLA Piper LLP (US),"DavCo Restaurants, Inc.",11/01/15-10/31/16
LR42172,"Collins, Carville B",DLA Piper LLP (US),Maryland Tort Reform Coalition,11/01/15-10/31/16
LR42179,"Collins, Carville B",DLA Piper LLP (US),"Williams Companies, Inc., The",11/01/15-10/31/16
LR42207,"Collins, Carville B",DLA Piper LLP (US),AGL Resources,11/01/15-10/31/16
LR42819,"Collins, Carville B",DLA Piper LLP (US),"Center Stage Associates, Inc.",11/01/15-10/31/16
LR42173,"Collins, Carville B",DLA Piper LLP (US),"Pepco Holdings, Inc.",11/01/15-10/31/16
LR42177,"Collins, Carville B",DLA Piper LLP (US),"State Privacy and Security Coalition, Inc.",11/01/15-10/31/16
LR43974,"Connelly, Valerie T.","Maryland Farm Bureau, Inc.","Maryland Farm Bureau, Inc.",11/01/15-10/31/16
LR42992,"Contreras, Jaime ","Service Employees International Union, Local 32BJ",SEIU Local 32 BJ,11/01/15-10/31/16
LR54454,"Cook, Charles ",Maryland State and DC AFL-CIO,Maryland State and DC AFL-CIO,01/04/16-05/01/16
LR54520,"Cook, Nathan ",The US Oncology Network,US Oncology,01/05/16-05/05/16
LR41592,"Cooper, Donna ",Potomac Electric Power Company,Potomac Electric Power Company,11/01/15-10/31/16
LR85455,"Cooper, David  ","The GEO Group, Inc.","GEO Group, Inc., The",07/20/16-10/31/16
LR44281,"Cooper, Camille ",PROTECT,PROTECT,12/02/15-04/20/16
LR54393,"Cooper, Terence Keith",AFT-Maryland,AFT Maryland,01/01/16-04/11/16
LR42618,"Cornish, Alfonso ",N/A,Target Corporation,11/01/15-10/31/16
LR42692,"Corwin, Marjorie A.",Gordon Feinblatt LLC,Maryland Bankers Association,11/01/15-10/31/16
LR55052,"Costello, Christopher ",Public Sector Consulting Group,"Delmarva Community Services, Inc.",03/04/16-10/31/16
LR44013,"Costello, Christopher ",Public Sector Consulting Group,Transportation Association of Maryland,11/01/15-10/31/16
LR44191,"Costello, Christopher ",Public Sector Consulting Group,Maryland Society of Professional Engineers,11/01/15-10/31/16
LR54443,"Costello, Christopher ",Public Sector Consulting Group,American Council of Engineering Companies/Maryland,12/28/15-10/31/16
LR54578,"Costello, Christopher ",Public Sector Consulting Group,Howard County Chamber of Commerce,11/15/15-10/31/16
LR41758,"Coyle, Carmela ",Maryland Hospital Association,Maryland Hospital Association,11/01/15-10/31/16
LR42957,"Craigle, William R",Sprint Corporation,Sprint Corporation,11/01/15-10/31/16
LR43520,"Cravener, Tammy ","Alkermes, Inc.","Alkermes, Inc.",11/01/15-10/31/16
LR65231,"Cronin, Philip ","Harris Jones & Malone, LLC","Harris Jones & Malone, LLC",05/09/16-10/31/16
LR43549,"Cronin, Philip ","Harris Jones & Malone, LLC",American Federation of Teachers - Maryland,11/01/15-10/31/16
LR44226,"Cronin, Philip ","Harris Jones & Malone, LLC",National Multiple Sclerosis Society,11/30/15-10/31/16
LR43468,"Cronin, Philip ","Harris Jones & Malone, LLC",State Law Enforcement Officers Labor Alliance,11/01/15-10/31/16
LR43450,"Cronin, Philip ","Harris Jones & Malone, LLC",Community Associations Institute/Maryland Legislative Action Committee,11/01/15-10/31/16
LR43451,"Cronin, Philip ","Harris Jones & Malone, LLC","Family Tree, The ",11/01/15-10/31/16
LR43457,"Cronin, Philip ","Harris Jones & Malone, LLC",Maryland Multi-Housing Association,11/01/15-10/31/16
LR43461,"Cronin, Philip ","Harris Jones & Malone, LLC","National Strategies, LLC (NSI)",11/01/15-10/31/16
LR54639,"Cronin, Philip ","Harris Jones & Malone, LLC",Greater Baltimore Committee,01/13/16-10/31/16
LR43448,"Cronin, Philip ","Harris Jones & Malone, LLC",Associated Builders & Contractors ,11/01/15-10/31/16
LR43449,"Cronin, Philip ","Harris Jones & Malone, LLC","Benevis, LLC",11/01/15-10/31/16
LR43452,"Cronin, Philip ","Harris Jones & Malone, LLC","Gordian Group, The",11/01/15-10/31/16
LR43453,"Cronin, Philip ","Harris Jones & Malone, LLC","HMR of Maryland, LLC",11/01/15-10/31/16
LR43455,"Cronin, Philip ","Harris Jones & Malone, LLC",Maryland Automobile Insurance Fund,11/01/15-10/31/16
LR43456,"Cronin, Philip ","Harris Jones & Malone, LLC","Maryland Minority Contractors Association, Inc. d/b/a MMCA",11/01/15-10/31/16
LR43463,"Cronin, Philip ","Harris Jones & Malone, LLC",Suburban Maryland Psychiatric Society,11/01/15-10/31/16
LR43465,"Cronin, Philip ","Harris Jones & Malone, LLC","Wal-Mart Stores, Inc.",11/01/15-10/31/16
LR44227,"Cronin, Philip ","Harris Jones & Malone, LLC",Maryland Association of Community Services (MACS),11/30/15-10/31/16
LR43460,"Cronin, Philip ","Harris Jones & Malone, LLC",Maryland Psychiatric Society,11/01/15-10/31/16
LR55024,"Cronin, Philip ","Harris Jones & Malone, LLC",American Petroleum Institute,03/01/16-10/31/16
LR65365,"Cronin, Philip ","Harris Jones & Malone, LLC",Certified Automotive Parts Association (CAPA),06/06/16-10/31/16
LR43054,"Crumbliss, John ","Cornerstone Government Affairs, LLC",Deloitte Consulting LLP,11/01/15-04/30/16
LR65106,"Cutler, Otis W",Public Sector Consulting Group,"Black Professional Men, Inc.",03/17/16-10/31/16
LR43293,"Cutler, Otis W",Public Sector Consulting Group,Rebirth Community Development Corp,11/01/15-08/01/16
LR43907,"Cutler, Otis W",Public Sector Consulting Group,Greater Baltimore Black Chamber of Commerce,11/12/15-10/31/16
LR54467,"Cutler, Otis W",Public Sector Consulting Group,Howard County Chamber of Commerce,01/05/16-10/31/16
LR65199,"Cutler, Otis W",Public Sector Consulting Group,Maryland Dental Society,04/18/16-10/31/16
LR43732,"D'Alessandro, Carmine G",Chesapeake Employers Insurance Company,Chesapeake Employers' Insurance ,11/09/15-10/31/16
LR42649,"D'ANDREA, NICHOLAS J",UPS,UPS,12/10/15-10/31/16
LR54997,"Dame, Thomas C",GALLAGHER EVELIUS & JONES LLP,Mercy Medical Center,02/12/16-04/15/16
LR42574,"Dameron, Michael ",N/A,TD Bank US Holding Company,11/01/15-10/31/16
LR43412,"Dantoni, Susan Gazaway",Montgomery County Medical Society,Montgomery County Medical Society,11/08/15-04/30/16
LR43963,"Darden, Miranda ",Maryland Affordable Housing Coalition,Maryland Affordable Housing Coalition,11/13/15-10/31/16
LR41107,"Davenport, Dana ",Maryland Catholic Conference,"Maryland Catholic Conference, LLC.",11/01/15-10/31/16
LR54776,"Davidson, Max ",7Leaf Consulting,7leaf Consulting,01/27/16-10/31/16
LR44399,"Davis, Anna ",Advocates for Children and Youth,"Advocates For Children and Youth, Inc.",12/10/15-10/31/16
LR65320,"De Joseph, Angelo ","Trinity Highway Products, LLC","Trinity Highway Products, LLC",05/26/16-10/31/16
LR44339,"Deal, Poetri ",Arc of Maryland,"Arc of Maryland, Inc., The",12/09/15-10/12/16
LR54676,"DeCarlo, John ",The Summit Consulting Group Inc.,"Goldwater Institute, The",01/15/16-04/30/16
LR43576,"DelBianco, Steven ",NetChoice,NetChoice,11/01/15-10/31/16
LR42911,"DeMarco, Vincent ",Vincent DeMarco,"Maryland Citizens' Health Initiative, Inc.",11/01/15-10/31/16
LR42907,"DeMarco, Vincent ",Vincent DeMarco,"Maryland Citizens' Health Initiative Education Fund, Inc.",11/01/15-10/31/16
LR43343,"Demarest, Cynthia M.",Maryland Care dba Maryland Physicians Care ,Maryland Care Inc. dba Maryland Physicians Care,11/01/15-10/31/16
LR43242,"DeMattos, Jr., Joseph ",Health Facilities Association of Maryland,Health Facilities Association of Maryland,11/01/15-10/31/16
LR42655,"Dempster, Amy ",N/A,"Genentech Inc., a Member of the Roche Group",11/01/15-10/31/16
LR54408,"Dennison, Thomas M","Southern Maryland Electric Cooperative, Inc.","Southern Maryland Electric Cooperative, Inc.",12/18/15-10/31/16
LR55025,"Diamond, Joanna Leigh",Planned Parenthood of Maryland,Planned Parenthood of Maryland,03/01/16-10/31/16
LR75408,"Dinges, David Melvin",Brotherhood of Locomotive Engineers and Trainmen,Brotherhood of Locomotive Engineers and Trainmen,06/26/16-10/31/16
LR41103,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Microsoft Corporation,11/01/15-10/31/16
LR54885,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",American Financial Services Association,02/15/16-10/31/16
LR41099,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Bank of America Corporation,11/01/15-10/31/16
LR41100,"DiPietro, Christopher V.","Cdi Consulting Services, LLC","CarMax, Inc.",11/01/15-10/31/16
LR41101,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Consumer Data Industry Association,11/01/15-10/31/16
LR41102,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",First Data Corporation,11/01/15-10/31/16
LR43721,"DiPietro, Christopher V.","Cdi Consulting Services, LLC","Carfax, inc",11/09/15-10/31/16
LR41105,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Securities Industry Financial Markets Association (SIFMA),11/01/15-10/31/16
LR41104,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Mid-Atlantic Financial Services Association,01/13/16-10/31/16
LR54425,"DiPietro, Christopher V.","Cdi Consulting Services, LLC",Maryland Burglar and Fire Alarm Association,12/18/15-10/31/16
LR54791,Do No Harm,Rasky Baerlein Strategic Communications ,Do No Harm,02/01/16-10/31/16
LR41124,"Doherty, Frances P. ","The Doherty Group, LLC",AFLAC (American Family Life Assurance Company),11/01/15-10/31/16
LR41132,"Doherty, Frances P. ","The Doherty Group, LLC",Maryland Society of Oral & Maxillofacial Surgeons,11/01/15-10/31/16
LR41131,"Doherty, Frances P. ","The Doherty Group, LLC",Maryland State Dental Association,11/01/15-10/31/16
LR41127,"Doherty, Frances P. ","The Doherty Group, LLC","American Physical Therapy Association of MD, Inc.",11/01/15-10/31/16
LR41128,"Doherty, Frances P. ","The Doherty Group, LLC","Cigar Association of America, Inc.",11/01/15-10/31/16
LR43514,"Doherty, Michael J",Maryland State Rifle & Pistol Association,Maryland State Rifle and Pistol Association,11/01/15-10/31/16
LR41121,"Doherty, Jr., Daniel T","The Doherty Group, LLC",Maryland Society of Oral & Maxillofacial Surgeons,11/01/15-10/31/16
LR41117,"Doherty, Jr., Daniel T","The Doherty Group, LLC","American Physical Therapy Association of MD, Inc.",11/01/15-10/31/16
LR41118,"Doherty, Jr., Daniel T","The Doherty Group, LLC","Cigar Association of America, Inc.",11/01/15-10/31/16
LR41116,"Doherty, Jr., Daniel T","The Doherty Group, LLC",AFLAC (American Family Life Assurance Company),11/01/15-10/31/16
LR41119,"Doherty, Jr., Daniel T","The Doherty Group, LLC",Maryland State Dental Association,11/01/15-10/31/16
LR43325,"Doolan, Devin J","Furey, Doolan & Abell, LLP",DonBosco/CristoRey High School,11/01/15-10/31/16
LR42768,"Doolan, Devin J","Furey, Doolan & Abell, LLP",Catholic Charities,11/01/15-10/31/16
LR44375,"Doory, Elizabeth ",Advocates for Children and Youth,"Advocates For Children and Youth, Inc.",12/09/15-10/31/16
LR54828,"Dorsey, Robyn Anne","Maryland Consumer Rights Coalition, Inc.","Maryland Consumer Rights Coalition, Inc.",01/13/16-04/13/16
LR54960,"Dougherty, Kevin Thomas","National Multiple Sclerosis Society, Greater DC - Maryland Chapter",National Multiple Sclerosis Society,02/22/16-10/31/16
LR42462,"Douglas, Michele ",Public Policy Partners,"Gilead Sciences, Inc.",11/01/15-10/31/16
LR42465,"Douglas, Michele ",Public Policy Partners,"Public Justice Center, Inc. ",11/01/15-10/31/16
LR54842,"Douglas, Robert C",DLA Piper LLP (US),Maryland Tort Reform Coalition,02/10/16-04/30/16
LR42457,"Douglas, Robert C",DLA Piper LLP (US),"Center Stage Associates, Inc.",11/01/15-10/31/16
LR42460,"Douglas, Robert C",DLA Piper LLP (US),"Licensed Beverage Distributors of Maryland, Inc.",11/01/15-10/31/16
LR42466,"Douglas, Michele ",Public Policy Partners,Indivior,11/01/15-10/31/16
LR54843,"Douglas, Robert C",DLA Piper LLP (US),Columbia Gas of Maryland,02/08/16-04/30/16
LR42450,"Douglas, Michele ",Public Policy Partners,Alzheimer's Disease & Related Disorders Association of Central MD,11/01/15-10/31/16
LR42463,"Douglas, Michele ",Public Policy Partners,Maryland Association of Area Agencies on Aging,11/01/15-10/31/16
LR42459,"Douglas, Michele ",Public Policy Partners,City of Takoma Park,11/01/15-10/31/16
