Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
R012934,"Enten, D. Robert",Gordon Feinblatt LLC,"JVW Investments, LLC dba Tidal Creek Growers",11/01/22-10/31/23
R012928,"Enten, D. Robert",Gordon Feinblatt LLC,Clean Fuels Alliance America,11/01/22-10/31/23
R012930,"Enten, D. Robert",Gordon Feinblatt LLC,CVS Health,11/01/22-10/31/23
R014480,Episcopal Diocese of Maryland,"Phelps, Kenneth , Jr.",Episcopal Diocese of Maryland,11/01/22-10/31/23
R012585,"Escalante, Alexis ",Everytown for Gun Safety Action Fund,Everytown for Gun Safety Action Fund,11/01/22-10/31/23
R014165,"Evans, Hayley ","Evans & Associates, LLC",Silver Diner,11/01/22-10/31/23
R014179,"Evans, Hayley ","Evans & Associates, LLC",Maryland Transportation Builders and Materials Association,11/01/22-10/31/23
R014235,"Evans, Hayley ","Evans & Associates, LLC",Maryland Acupuncture Society,11/01/22-10/31/23
R014201,"Evans, Hayley ","Evans & Associates, LLC",Holistic Industries,11/01/22-10/31/23
R014181,"Evans, Hayley ","Evans & Associates, LLC",Chaney Enterprises Limited Partnership,11/01/22-10/31/23
R014177,"Evans, Hayley ","Evans & Associates, LLC",OpenGov,11/01/22-10/31/23
R014787,"Evans, Hayley ","Evans & Associates, LLC","Pax-Edwards, LLC",11/04/22-10/31/23
R014776,"Evans, Hayley ","Evans & Associates, LLC",Corridor Wine and Spirits,11/04/22-10/31/23
R014953,"Evans, Gerard ","Evans & Associates, LLC",University of Maryland Charles Regional Medical Center,11/01/22-10/31/23
R013688,"Evans, Gerard ","Evans & Associates, LLC",Maryland Acupuncture Society,11/01/22-10/31/23
R014219,"Evans, Hayley ","Evans & Associates, LLC",Conduent,11/01/22-10/31/23
R014242,"Evans, Gerard ","Evans & Associates, LLC",Maryland Radiological Society,11/01/22-10/31/23
R013687,"Evans, Gerard ","Evans & Associates, LLC",Chesapeake Amusements,11/01/22-10/31/23
R014168,"Evans, Hayley ","Evans & Associates, LLC","Vesta Solutions, Inc.",11/01/22-10/31/23
R014211,"Evans, Hayley ","Evans & Associates, LLC",Arundel Amusements/Bingo World,11/01/22-10/31/23
R014234,"Evans, Gerard ","Evans & Associates, LLC",DrFirst,11/01/22-10/31/23
R014527,"Evans, Gerard ","Evans & Associates, LLC","Vesta Solutions, Inc.",11/01/22-10/31/23
R014804,"Evans, Hayley ","Evans & Associates, LLC",University of Maryland Charles Regional Medical Center,11/04/22-10/31/23
R014778,"Evans, Hayley ","Evans & Associates, LLC","HMR of Maryland, LLC",11/04/22-10/31/23
R014782,"Evans, Hayley ","Evans & Associates, LLC",Maryland Asphalt Association,11/04/22-10/31/23
R014856,"Evans, Gerard ","Evans & Associates, LLC",Central Atlantic Precast Concrete Association,11/01/22-10/31/23
R014947,"Evans, Gerard ","Evans & Associates, LLC",Corridor Wine and Spirits,11/01/22-10/31/23
R014950,"Evans, Gerard ","Evans & Associates, LLC","HMR of Maryland, LLC",11/01/22-10/31/23
R014952,"Evans, Gerard ","Evans & Associates, LLC",CoreLife,11/01/22-10/31/23
R014237,"Evans, Gerard ","Evans & Associates, LLC",Conduent,11/01/22-10/31/23
R014228,"Evans, Gerard ","Evans & Associates, LLC",Association of Dental Support Organizations,11/01/22-10/31/23
R014218,"Evans, Gerard ","Evans & Associates, LLC",Law Offices of Peter Angelos,11/01/22-10/31/23
R014183,"Evans, Hayley ","Evans & Associates, LLC",Chesapeake Amusements,11/01/22-10/31/23
R012338,"Evans, Gerard ","Evans & Associates, LLC",Holistic Industries,11/01/22-10/31/23
R014452,"Evans, Gerard ","Evans & Associates, LLC",Chaney Enterprises Limited Partnership,11/01/22-10/31/23
R014385,"Evans, Gerard ","Evans & Associates, LLC",Radnet,11/01/22-10/31/23
R014858,"Evans, Gerard ","Evans & Associates, LLC",Tax Management Associates,11/01/22-10/31/23
R014954,"Evans, Gerard ","Evans & Associates, LLC",Carvana,11/01/22-10/31/23
R014246,"Evans, Gerard ","Evans & Associates, LLC",Maryland Transportation Builders and Materials Association,11/01/22-10/31/23
R014227,"Evans, Hayley ","Evans & Associates, LLC",DrFirst,11/01/22-10/31/23
R014222,"Evans, Hayley ","Evans & Associates, LLC","Motorola Solutions, Inc.",11/01/22-10/31/23
R014206,"Evans, Hayley ","Evans & Associates, LLC","Northeast Maglev, LLC, The",11/01/22-10/31/23
R014214,"Evans, Hayley ","Evans & Associates, LLC",Law Offices of Peter Angelos,11/01/22-10/31/23
R014169,"Evans, Hayley ","Evans & Associates, LLC","RiseTek Global, LLC",11/01/22-10/31/23
R014221,"Evans, Gerard ","Evans & Associates, LLC",Arundel Amusements/Bingo World,11/01/22-10/31/23
R014521,"Evans, Gerard ","Evans & Associates, LLC",Silver Diner,11/01/22-10/31/23
R014515,"Evans, Gerard ","Evans & Associates, LLC",Sims Metal,11/01/22-10/31/23
R014769,"Evans, Hayley ","Evans & Associates, LLC",Central Atlantic Precast Concrete Association,11/04/22-10/31/23
R014771,"Evans, Hayley ","Evans & Associates, LLC","Chimes, The",11/04/22-10/31/23
R014794,"Evans, Hayley ","Evans & Associates, LLC",Quality Imaging Access Coalition of Maryland,11/04/22-10/31/23
R014798,"Evans, Hayley ","Evans & Associates, LLC",Tax Management Associates,11/04/22-10/31/23
R014774,"Evans, Hayley ","Evans & Associates, LLC",CoreLife,11/04/22-10/31/23
R014859,"Evans, Gerard ","Evans & Associates, LLC",Quality Imaging Access Coalition of Maryland,11/01/22-10/31/23
R014861,"Evans, Gerard ","Evans & Associates, LLC","Chimes, The",11/01/22-10/31/23
R014173,"Evans, Hayley ","Evans & Associates, LLC",Association of Dental Support Organizations,11/01/22-10/31/23
R014243,"Evans, Gerard ","Evans & Associates, LLC",Maryland Asphalt Association,11/01/22-10/31/23
R014239,"Evans, Gerard ","Evans & Associates, LLC","Northeast Maglev, LLC, The",11/01/22-10/31/23
R014217,"Evans, Gerard ","Evans & Associates, LLC","RiseTek Global, LLC",11/01/22-10/31/23
R014166,"Evans, Hayley ","Evans & Associates, LLC",Maryland Radiological Society,11/01/22-10/31/23
R014216,"Evans, Hayley ","Evans & Associates, LLC",Verizon Communications,11/01/22-10/31/23
R014161,"Evans, Hayley ","Evans & Associates, LLC",Radnet,11/01/22-10/31/23
R014525,"Evans, Gerard ","Evans & Associates, LLC","Motorola Solutions, Inc.",11/01/22-10/31/23
R014518,"Evans, Gerard ","Evans & Associates, LLC",Verizon Communications,11/01/22-10/31/23
R014188,"Evans, Hayley ","Evans & Associates, LLC","Sims ARG, Inc.",11/01/22-10/31/23
R014791,"Evans, Hayley ","Evans & Associates, LLC",Protect Perryman Peninsula,11/04/22-10/31/23
R014764,"Evans, Hayley ","Evans & Associates, LLC",Beltway Fine Wine,11/04/22-10/31/23
R014767,"Evans, Hayley ","Evans & Associates, LLC",Carvana,11/04/22-10/31/23
R014942,"Evans, Gerard ","Evans & Associates, LLC",Beltway Fine Wine,11/01/22-10/31/23
R014951,"Evans, Gerard ","Evans & Associates, LLC",Protect Perryman Peninsula,11/01/22-10/31/23
R014949,"Evans, Gerard ","Evans & Associates, LLC","Pax-Edwards, LLC",11/01/22-10/31/23
R012780,"Ferguson, Jon Colby","Maryland Farm Bureau, Inc.",Maryland Farm Bureau,11/01/22-10/31/23
R013816,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Humanim, Inc.",11/01/22-10/31/23
R013773,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/22-10/31/23
R013804,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Gaudenzia, Inc.",11/01/22-10/31/23
R013801,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,FedEx Corporation,11/01/22-10/31/23
R014074,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Pharmaceutical Care Management Association (PCMA),11/01/22-10/31/23
R014088,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Sheppard Pratt Health Systems,11/01/22-10/31/23
R014075,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/22-10/31/23
R014084,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,SCI Management,11/01/22-10/31/23
R013760,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",11/01/22-10/31/23
R013765,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Cable Telecommunications Association of Maryland, Delaware and D.C., Inc.",11/01/22-10/31/23
R013820,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Association of Realtors,11/01/22-10/31/23
R013830,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Wineries Association,11/01/22-10/31/23
R013811,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,GT Independence,11/01/22-10/31/23
R013832,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maximus,11/01/22-10/31/23
R013828,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Maryland Jockey Club (Pimlico, Laurel and Rosecroft Racetracks)",11/01/22-10/31/23
R013789,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/22-10/31/23
R013800,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Envirotest Systems Holdings Corp.,11/01/22-10/31/23
R013794,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,DentaQuest,11/01/22-10/31/23
R014073,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/22-10/31/23
R014072,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Optotraffic,11/01/22-10/31/23
R014103,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Washington Area New Automobile Dealers Association (WANADA),11/01/22-10/31/23
R013748,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Alterwood Health, Inc.",11/01/22-10/31/23
R013825,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Distillers Guild,11/01/22-10/31/23
R013814,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,H&R Block Management LLC,11/01/22-10/31/23
R013767,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Canton Group, The",11/01/22-10/31/23
R013796,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Education Affiliates/Fortis College,11/01/22-10/31/23
R013821,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Automobile Dealers Association,11/01/22-10/31/23
R013775,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Children's National Health System,11/01/22-10/31/23
R013797,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Enterprise RAC Company of Baltimore, LLC",11/01/22-10/31/23
R013802,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Food & Friends, Inc.",11/01/22-10/31/23
R014071,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,NIC Maryland,11/01/22-10/31/23
R014091,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Skyline Technology Solutions,11/01/22-10/31/23
R014079,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Reed Group,11/01/22-10/31/23
R014099,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Valic,11/01/22-10/31/23
R013815,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Horizon Land Company,11/01/22-10/31/23
R013835,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Meta Platforms, Inc.",11/01/22-10/31/23
R014068,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Neurocrine Biosciences, Inc.",11/01/22-10/31/23
R014104,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/22-10/31/23
R014094,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,ThinkBig Networks LLC,11/01/22-10/31/23
R013763,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Brewers Association of Maryland,11/01/22-10/31/23
R013758,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Baltimore Symphony Orchestra,11/01/22-10/31/23
R013817,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Lexington Law (John C. Heath, Attorney at LLC dba Lexington Law Firm)",11/01/22-10/31/23
R013824,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Maryland Care Inc. dba Maryland Physicians Care,11/01/22-10/31/23
R013754,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"America Works of Maryland, Inc.",11/01/22-10/31/23
R013818,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Progrexion ASG, Inc.",11/01/22-10/31/23
R013791,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Curio Wellness,11/01/22-10/31/23
R013806,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Google LLC and its Affiliates,11/01/22-10/31/23
R014077,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Premium Cigar Retailers Association of Maryland,11/01/22-10/31/23
R014097,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,UPMC Western Maryland,11/01/22-10/31/23
R012421,"Flynn, Dorian ",Maryland Association of Nonpublic Special Education Facilities,Maryland Association of Nonpublic Special Education Facilities,11/01/22-10/31/23
R014309,"Foreman, Arin ",CareFirst BlueCross BlueShield,CareFirst BlueCross BlueShield,11/01/22-10/31/23
R012987,"Francis, Frann G",AOBA,AOBA,11/01/22-10/31/23
R012632,"Frazee, Brian ",Maryland Hospital Association,Maryland Hospital Association,11/01/22-10/31/23
R012685,"Frech, Chris ",Emergent BioSolutions,"Emergent BioSolutions, Inc.",11/01/22-10/31/23
R005474,"Fredriksson, Ryan ","National Aquarium in Baltimore, Inc.",National Aquarium,11/01/22-10/31/23
R014378,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",American Massage Therapy Association - MD Chapter,11/01/22-10/31/23
R014565,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Distilled Spirits Council of the United States, Inc.",11/01/22-10/31/23
R014461,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Cloverleaf Standardbred Owners Association,11/01/22-10/31/23
R014420,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",American Clean Power,11/01/22-10/31/23
R014426,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Ceres,11/01/22-10/31/23
R014448,"Garagiola, Robert J","Compass Government Relations Partners, LLC","MD/DC/VA Solar Energy Industries Association, Inc. (MDV-SEIA) dba Chesapeake Solar & Storage Association (CHESSA)",11/01/22-10/31/23
R014553,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Coalition of Ignition Interlock Manufacturers,11/01/22-10/31/23
R014430,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Coalition for Community Solar Access, Inc.",11/01/22-10/31/23
R014897,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Maryland Association for Justice, LLC.",11/01/22-10/31/23
R014913,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Lincoln Educational Services Corporation,11/01/22-10/31/23
R014919,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Summit Ridge Energy,11/01/22-10/31/23
R014713,"Garagiola, Robert J","Compass Government Relations Partners, LLC",National Alliance for the Mentally Ill Maryland (NAMI MD),11/01/22-10/31/23
R014723,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Maryland Veterinary Medical Association,11/01/22-10/31/23
R014792,"Garagiola, Robert J","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/01/22-10/31/23
R014789,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Operation Warm,11/01/22-10/31/23
R014746,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Montgomery County Career Fire Fighters Association, Local 1664",11/01/22-10/31/23
R014777,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Maryland - American Water Company, Inc.",11/01/22-10/31/23
R014743,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Maryland Vapor Alliance,11/01/22-10/31/23
R014361,"Garagiola, Robert J","Compass Government Relations Partners, LLC",American Fidelity,11/01/22-10/31/23
R014573,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Girl Scouts of Central Maryland,11/01/22-10/31/23
R014457,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Christian Healthcare Ministries,11/01/22-10/31/23
R014886,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","PPE Casino Resorts Maryland, LLC",11/01/22-10/31/23
R014890,"Garagiola, Robert J","Compass Government Relations Partners, LLC","PPE Casino Resorts Maryland, LLC",11/01/22-10/31/23
R014910,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Lockheed Martin,11/01/22-10/31/23
R014714,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Maryland Standardbred Breeders Association,11/01/22-10/31/23
R014801,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Penn-Mar Human Services,11/01/22-10/31/23
R014796,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Maryland Association of Public Library Administrators,11/01/22-10/31/23
R014577,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Gainwell Holding Corp.,11/01/22-10/31/23
R014605,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",HNTB Corporation,11/01/22-10/31/23
R014906,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",PayIt,11/01/22-10/31/23
R014740,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Viatris,11/01/22-10/31/23
R014717,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Transit Wireless, LLC",11/01/22-10/31/23
R014708,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Maryland Standardbred Breeders Association,11/01/22-10/31/23
R014760,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Maryland - American Water Company, Inc.",11/01/22-10/31/23
R014748,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Workday,11/01/22-10/31/23
R014557,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Coalition of Ignition Interlock Manufacturers,11/01/22-10/31/23
R014563,"Garagiola, Robert J","Compass Government Relations Partners, LLC",CVS Health and All Affiliated Subsidiaries,11/01/22-10/31/23
R014562,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",CVS Health and All Affiliated Subsidiaries,11/01/22-10/31/23
R014898,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Maryland Association for Justice, LLC.",11/01/22-10/31/23
R014456,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Maryland State Child Care Association,11/01/22-10/31/23
R014793,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/01/22-10/31/23
R014783,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Unite USA, Inc.",11/01/22-10/31/23
R014912,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Lockheed Martin,11/01/22-10/31/23
R014909,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Sanofi US,11/01/22-10/31/23
R014567,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Distilled Spirits Council of the United States, Inc.",11/01/22-10/31/23
R014570,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Enterprise RAC Company of Maryland LLC,11/01/22-10/31/23
R014621,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",InState Partners,11/01/22-10/31/23
R014423,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Bamboo Health,11/01/22-10/31/23
R014583,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Giffords,11/01/22-10/31/23
R014615,"Garagiola, Robert J","Compass Government Relations Partners, LLC",HNTB Corporation,11/01/22-10/31/23
R014863,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/01/22-10/31/23
R014895,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Maryland Health Alternatives Association on behalf of Georgetown Hemp,11/01/22-10/31/23
R014885,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/01/22-10/31/23
R014742,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Viatris,11/01/22-10/31/23
R014894,"Geraldo, Manuel , Jr.",Washington Gas,Washington Gas Light,11/01/22-10/31/23
R014498,"Gill, Craig A.",Pfizer Inc.,Pfizer Inc.,11/01/22-10/31/23
R013974,"Gill, Lindsay ",The ALS Association,"ALS Association, The",11/01/22-10/31/23
R014178,"Gilmore , Denise  ",AFSCME Council 3,AFSCME Council 3,11/01/22-10/31/23
R013015,"Giorgio, Sherri ","Gilead Sciences, Inc. ","Gilead Sciences, Inc.",11/01/22-10/31/23
R013154,"Gochenaur, Angela ","Pear Therapeutics (US), Inc.","Pear Therapeutics (US), Inc.",11/01/22-10/31/23
R013011,"Grace, Sandy ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,11/01/22-10/31/23
R014392,"Graf, Lori ",Maryland Building Industry Association,Maryland Building Industry Association,11/01/22-10/31/23
R014307,"Grason, Catherine ",CareFirst BlueCross BlueShield,CareFirst BlueCross BlueShield,11/01/22-10/31/23
R014326,"Greenfield, Aaron J.","Greenfield Law, LLC",LeadingAge Maryland,11/01/22-10/31/23
R014327,"Greenfield, Aaron J.",Maryland Multi-Housing Association ,Maryland Multi-Housing Association,11/01/22-10/31/23
R014325,"Greenfield, Aaron J.","Greenfield Law, LLC","Bioenergy Development Group, LLC",11/01/22-10/31/23
R014324,"Greenfield, Aaron J.","Greenfield Law, LLC",Embassy of Japan,11/01/22-10/31/23
R014329,"Griffin, Andrew ",Maryland Chamber of Commerce,Maryland Chamber of Commerce,11/01/22-10/31/23
R012438,"Grimes, Lauren ",Community Behavioral Health Association of Maryland,Community Behavioral Health Association of Maryland,11/01/22-10/31/23
R012525,"Guibao, Patrick John",Maryland Military Coalition,Fleet Reserve Association,11/01/22-10/31/23
R013162,"Guiffre, Christopher ","Pear Therapeutics (US), Inc.","Pear Therapeutics (US), Inc.",11/01/22-10/31/23
R012340,"Gutierrez, Carlos I.",Consumer Healthcare Products Association,Consumer Healthcare Products Association,11/01/22-10/31/23
R012439,"Halber, Ronald Joseph",Jewish Community Relations Council of Greater Washington,Jewish Community Relations Council of Greater Washington,11/01/22-10/31/23
R013787,"Hale, Laura ",American Heart Association ,American Heart Association,11/01/22-10/31/23
R012576,"Hall, Charles S.",American Kennel Club,American Kennel Club,11/01/22-10/31/23
R014855,"Hall, Shannon ",Community Behavioral Health Association of Maryland,Community Behavioral Health Association of Maryland,11/01/22-10/31/23
R014225,"Hammen, Peter A",Kress Hammen Government Affairs,"Gold Line, Inc.",11/01/22-10/31/23
R014215,"Hammen, Peter A",Kress Hammen Government Affairs,Easton Utilities Commission,11/01/22-10/31/23
R014251,"Hammen, Peter A",Kress Hammen Government Affairs,Peake Releaf LLC,11/01/22-10/31/23
R013570,"Hammen, Peter A",Kress Hammen Government Affairs,CareFirst BlueCross BlueShield,11/01/22-10/31/23
R014398,"Hammen, Peter A",Kress Hammen Government Affairs,Aflac (American Family Life Assurance Company),11/01/22-10/31/23
R014377,"Hammen, Peter A",Kress Hammen Government Affairs,Apple Inc.,11/01/22-10/31/23
R014374,"Hammen, Peter A",Kress Hammen Government Affairs,"Laborers' International Union of North America, Baltimore/Washington Construction & Public Employees Laborers' District Council",11/01/22-10/31/23
R014245,"Hammen, Peter A",Kress Hammen Government Affairs,Pharmaceutical Care Management Association c/o MultiState Associates Inc.,11/01/22-10/31/23
R013563,"Hammen, Peter A",Kress Hammen Government Affairs,International Longshoreman’s Association Local 333,11/01/22-10/31/23
R013556,"Hammen, Peter A",Kress Hammen Government Affairs,Grander Capital Partners,11/01/22-10/31/23
R014240,"Hammen, Peter A",Kress Hammen Government Affairs,Residential Title & Escrow Company,11/01/22-10/31/23
R014368,"Hammen, Peter A",Kress Hammen Government Affairs,Brookfield Power US Asset Management LLC,11/01/22-10/31/23
R013567,"Hammen, Peter A",Kress Hammen Government Affairs,Ebay,11/01/22-10/31/23
R014170,"Hammen, Peter A",Kress Hammen Government Affairs,Vera Mobility dba American Traffic Solutions,11/01/22-10/31/23
R014254,"Hammen, Peter A",Kress Hammen Government Affairs,Alliance for Automotive Innovation,11/01/22-10/31/23
R014176,"Hammen, Peter A",Kress Hammen Government Affairs,Liberty Mutual Group Inc.,11/01/22-10/31/23
R013561,"Hammen, Peter A",Kress Hammen Government Affairs,National Association of Insurance and Financial Advisors of Maryland (NAIFA-MD),11/01/22-10/31/23
R013559,"Hammen, Peter A",Kress Hammen Government Affairs,Waterfront Partnership of Baltimore,11/01/22-10/31/23
R013560,"Hammen, Peter A",Kress Hammen Government Affairs,Maryland Hospital Association,11/01/22-10/31/23
R014407,"Hammen, Peter A",Kress Hammen Government Affairs,Youth Advocate Programs,11/01/22-10/31/23
R014406,"Hammen, Peter A",Kress Hammen Government Affairs,Maryland Association of Nurse Anesthetists,11/01/22-10/31/23
R014383,"Hammen, Peter A",Kress Hammen Government Affairs,Metropolitan Life Insurance Company,11/01/22-10/31/23
R014384,"Hammen, Peter A",Kress Hammen Government Affairs,Chesapeake Employers' Insurance Company,11/01/22-10/31/23
R014253,"Hammen, Peter A",Kress Hammen Government Affairs,Cigar Association of America,11/01/22-10/31/23
R012939,"Hardy, Marina T",Imperium Global Advisors,"Tanium c/o National Strategies, LLC",11/01/22-10/31/23
R012924,"Hardy, Marina Taft",Taft Hardy & Associates,Cumberland Economic Development Corporation,11/01/22-10/31/23
R012937,"Hardy, Marina T",Imperium Global Advisors,GCOM,11/01/22-10/31/23
R012457,"Harting, Marta ",Venable LLP,Baltimore Community Foundation,11/01/22-10/31/23
R012484,"Harting, Marta ",Venable LLP,Montgomery County Chamber of Commerce,11/01/22-10/31/23
R012609,"Harting, Marta ",Venable LLP,"Maryland Out of School Time Network, care of the Fund for Educational Excellence",11/01/22-10/31/23
R012610,"Harting, Marta ",Venable LLP,"MENTOR Maryland DC, care of the Fund for Educational Excellence",11/01/22-10/31/23
R012475,"Harting, Marta ",Venable LLP,Maple Springs Baptist Bible College and Seminary,11/01/22-10/31/23
R012472,"Harting, Marta ",Venable LLP,Easter Seals Serving DC MD VA,11/01/22-10/31/23
R012474,"Harting, Marta ",Venable LLP,"Magellan Healthcare, Inc.",11/01/22-10/31/23
R012473,"Harting, Marta ",Venable LLP,"Hippodrome Foundation, Inc.",11/01/22-10/31/23
R012453,"Harting, Marta ",Venable LLP,Abbott Laboratories,11/01/22-10/31/23
R012476,"Harting, Marta ",Venable LLP,Marriott International,11/01/22-10/31/23
R012483,"Harting, Marta ",Venable LLP,"MGM Resorts International Operations, Inc.",11/01/22-10/31/23
R013461,"Harting, Marta ",Venable LLP,Catapult Learning LLC,11/01/22-10/31/23
R012487,"Harting, Marta ",Venable LLP,State Farm Mutual Automobile Insurance Company,11/01/22-10/31/23
R012459,"Harting, Marta ",Venable LLP,Baltimore Gas and Electric Company,11/01/22-10/31/23
R012454,"Harting, Marta ",Venable LLP,"Asurion Insurance Services, Inc.",11/01/22-10/31/23
R012486,"Harting, Marta ",Venable LLP,"SEED School of Maryland, The",11/01/22-10/31/23
R012480,"Harting, Marta ",Venable LLP,Maryland Food Bank,11/01/22-10/31/23
R012485,"Harting, Marta ",Venable LLP,"Neighborhood Housing Services of Baltimore, Inc.",11/01/22-10/31/23
R012460,"Harting, Marta ",Venable LLP,CareFirst BlueCross BlueShield,11/01/22-10/31/23
R012479,"Harting, Marta ",Venable LLP,Maryland D.C. Delaware Broadcasters Association,11/01/22-10/31/23
R012477,"Harting, Marta ",Venable LLP,Maryland Alliance of Public Charter Schools,11/01/22-10/31/23
