Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
R009779,"Carroll, Jr., David H.","Capitol Strategies, LLC",MGM Resorts International,11/01/21-05/15/22
R009764,"Carroll, Jr., David H.","Capitol Strategies, LLC",Maxim Healthcare Services c/o Redwood Capital,11/01/21-01/17/22
R009985,"Carroll, Jr., David H.","Capitol Strategies, LLC",NorthBay Education c/o Redwood Capital,11/01/21-01/17/22
R009895,"Carroll, Jr., David H.","Capitol Strategies, LLC",Maryland School Bus Contractors Association,11/01/21-10/31/22
R009781,"Carroll, Jr., David H.","Capitol Strategies, LLC",Slice Wireless Solutions,11/01/21-10/31/22
R010116,"Carroll, Jr., David H.","Capitol Strategies, LLC","American Express Travel Related Services, Inc.",11/01/21-10/31/22
R009892,"Carroll, Jr., David H.","Capitol Strategies, LLC","Children's Guild, The",11/01/21-10/31/22
R009777,"Carroll, Jr., David H.","Capitol Strategies, LLC",Exelon Corporation,11/01/21-10/31/22
R009759,"Carroll, Jr., David H.","Capitol Strategies, LLC","Aramark Correctional Services, LLC",11/01/21-10/31/22
R010213,"Carroll, Jr., David H.","Capitol Strategies, LLC",Educational Testing Service (ETS),11/01/21-10/31/22
R009756,"Carroll, Jr., David H.","Capitol Strategies, LLC",American Progressive Bag Alliance,11/01/21-10/31/22
R010227,"Carroll, Jr., David H.","Capitol Strategies, LLC",Erickson Living Management c/o Redwood Capital Investments,11/01/21-01/17/22
R009765,"Carroll, Jr., David H.","Capitol Strategies, LLC",Tradepoint Atlantic c/o Redwood Capital,11/01/21-01/17/22
R009761,"Carroll, Jr., David H.","Capitol Strategies, LLC",Verizon Communications,11/01/21-10/31/22
R009181,"Carroll, Jr., David H.","Capitol Strategies, LLC","MTM, Inc",11/01/21-10/31/22
R010124,"Carroll, Jr., David H.","Capitol Strategies, LLC",Centurion,11/01/21-10/31/22
R009888,"Carroll, Jr., David H.","Capitol Strategies, LLC","Cormac Group, The",11/01/21-10/31/22
R010206,"Carroll, Jr., David H.","Capitol Strategies, LLC","Cintra US Services, LLC",11/01/21-10/31/22
R010104,"Carroll, Jr., David H.","Capitol Strategies, LLC","Al Fakher Distribution USA, Inc",11/01/21-10/31/22
R011888,"Carroll, Jr., David H.","Capitol Strategies, LLC",TikTok Inc. US,03/28/22-10/31/22
R009987,"Carroll, Jr., David H.","Capitol Strategies, LLC","MTC Logistics, Inc.",11/01/21-10/31/22
R011860,"Carroll, Jr., David H.","Capitol Strategies, LLC",Abner's,03/14/22-10/31/22
R010257,"Carroll, Jr., David H.","Capitol Strategies, LLC",International Council of Shopping Centers,11/01/21-10/31/22
R010229,"Carroll, Jr., David H.","Capitol Strategies, LLC",Ferrovial Construction US Corp,11/01/21-10/31/22
R009793,"Carroll, Jr., David H.","Capitol Strategies, LLC",Luminis Health,11/01/21-10/31/22
R009785,"Carroll, Jr., David H.","Capitol Strategies, LLC","Waveseer, Inc.",11/01/21-10/31/22
R010248,"Carroll, Jr., David H.","Capitol Strategies, LLC",HHS Tech Group,11/01/21-10/31/22
R011994,"Carroll, Jr., David H.","Capitol Strategies, LLC",Kapsch TrafficCom North America,06/02/22-10/31/22
R012024,"Carroll, Jr., David H.","Capitol Strategies, LLC",Ameresco,06/23/22-10/31/22
R009383,"Cascone, Heather ",Pharmaceutical Care Management Association (PCMA),Pharmaceutical Care Management Association (PCMA),11/01/21-10/31/22
R010692,"Casper, Aleks  ",American Lung Association,American Lung Association,11/01/21-10/31/22
R009301,"Castelli, William A.",Maryland REALTORS,Maryland Association of Realtors,11/01/21-06/29/22
R012165,"Castelli, William  A.",Rifkin Weiner Livingston LLC,Friends of Patapsco Valley State Park,09/07/22-10/31/22
R012080,"Castelli, William  A.",Rifkin Weiner Livingston LLC,Maryland Association of Realtors,07/20/22-10/31/22
R010972,"Cavanagh, Terrence James",SEIU Maryland / DC State Council,SEIU Maryland & DC State Council,12/06/21-10/31/22
R010991,"Cavanagh, Terrence James",SEIU Maryland / DC State Council,SEIU Local 500,11/19/21-10/31/22
R010236,"Celentano, Matthew ","Funk & Bolton, P.A.",Anthem Inc. and Its Affiliates including Amerigroup,11/01/21-07/15/22
R010182,"Celentano, Matthew ","Funk & Bolton, P.A.",National Association of Mutual Insurance Companies (NAMIC),11/01/21-10/31/22
R011578,"Celentano, Matthew ","Funk & Bolton, P.A.","It Works Learning Center, Inc.",02/01/22-10/31/22
R010160,"Celentano, Matthew ","Funk & Bolton, P.A.",American Council of Life Insurers,11/01/21-10/31/22
R010239,"Celentano, Matthew ","Funk & Bolton, P.A.",USAA,11/01/21-10/31/22
R010168,"Celentano, Matthew ","Funk & Bolton, P.A.",Alliance of Maryland Dental Plans,11/01/21-10/31/22
R011209,"Celentano, Matthew ","Funk & Bolton, P.A.",Marijuana Policy Project,12/20/21-10/31/22
R011575,"Celentano, Matthew ","Funk & Bolton, P.A.",KARE Technologies,02/01/22-10/31/22
R012073,"Celentano, Matthew ","Funk & Bolton, P.A.","Elevance Health, and its Affiliates",07/18/22-10/31/22
R010177,"Celentano, Matthew ","Funk & Bolton, P.A.","League of Life & Health Insurers of Maryland, Inc.",11/01/21-10/31/22
R010186,"Celentano, Matthew ","Funk & Bolton, P.A.",Repair Preservation Group Action Fund,11/01/21-10/31/22
R011216,"Celentano, Matthew ","Funk & Bolton, P.A.",Liberty Dental Plan,12/20/21-10/31/22
R010169,"Celentano, Matthew ","Funk & Bolton, P.A.",America's Health Insurance Plans,11/01/21-10/31/22
R009623,Change Maryland Action Fund,"Riggs, Jordan ",Change Maryland Action Fund,11/01/21-10/31/22
R012116,"Chapman, Shaun ",Brookfield Power US Asset Management LLC,Brookfield Power US Asset Management LLC,08/22/22-10/31/22
R008749,"Chason, Todd  R",Gordon Feinblatt LLC,Maryland Energy Group,11/01/21-10/31/22
R008750,"Chason, Todd  R",Gordon Feinblatt LLC,Maryland Industrial Technology Alliance,11/01/21-10/31/22
R008748,"Chason, Todd  R",Gordon Feinblatt LLC,Calpine Energy Solutions LLC,11/01/21-10/31/22
R011784,"Chen, Matthew Edwin",SemaConnect,SemaConnect,02/25/22-10/31/22
R008954,Chesapeake Bay Foundation,"Clark, Robin Jessica",Chesapeake Bay Foundation,11/01/21-10/31/22
R009898,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Blockchain.com,11/01/21-10/31/22
R009929,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Sirius XM Radio Inc.,11/01/21-10/31/22
R009916,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Lexington Law (John C. Heath, Attorney at LLC dba Lexington Law Firm)",11/01/21-10/31/22
R009917,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Progrexion ASG, Inc.",11/01/21-10/31/22
R009933,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"URW Airports, LLC",11/01/21-10/31/22
R009911,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Fusion Health,11/01/21-10/31/22
R009920,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Maximus,11/01/21-10/31/22
R012192,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Coppin State University Development Foundation,09/13/22-10/31/22
R009900,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Cable Telecommunications Association of Maryland, Delaware and D.C., Inc.",11/01/21-10/31/22
R009914,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,H&R Block Management LLC,11/01/21-10/31/22
R011592,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Atlanticus Services Corporation,01/28/22-10/31/22
R009924,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/21-10/31/22
R009921,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Montgomery Park,11/01/21-10/31/22
R009904,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Curio Wellness,11/01/21-10/31/22
R009897,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Baltimore Symphony Orchestra,11/01/21-10/31/22
R009932,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Community Builders, The",11/01/21-10/31/22
R012164,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Friends of Patapsco Valley State Park,09/07/22-10/31/22
R009901,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Canton Group, The",11/01/21-10/31/22
R009903,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/21-10/31/22
R009906,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Enterprise RAC Company of Baltimore, LLC",11/01/21-10/31/22
R009915,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Humanim, Inc.",11/01/21-10/31/22
R009934,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Washington Area New Automobile Dealers Association (WANADA),11/01/21-10/31/22
R009899,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Brewers Association of Maryland,11/01/21-10/31/22
R009905,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Education Affiliates/Fortis College,11/01/21-10/31/22
R009908,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Facebook, Inc. to Meta platforms, Inc.",11/01/21-10/31/22
R009923,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Mount Vernon Place Conservancy,11/01/21-10/31/22
R009907,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Envirotest Systems Holdings Corp.,11/01/21-10/31/22
R009912,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Gaudenzia, Inc.",11/01/21-10/31/22
R009910,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Food & Friends, Inc.",11/01/21-10/31/22
R009913,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Google LLC and its Affiliates,11/01/21-10/31/22
R009919,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Maryland Pawnbrokers Association,11/01/21-10/31/22
R011869,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Joseph Smith & Sons, Inc.",03/18/22-10/31/22
R009896,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"America Works of Maryland, Inc.",11/01/21-10/31/22
R009928,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Sheppard Pratt Health Systems,11/01/21-10/31/22
R009902,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Catapult Learning LLC,11/01/21-10/31/22
R009909,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,FedEx Corporation,11/01/21-10/31/22
R011993,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Modern Living Solutions,06/01/22-10/31/22
R009918,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Maryland Jockey Club (Pimlico, Laurel and Rosecroft Racetracks)",11/01/21-10/31/22
R009926,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Premium Cigar Retailers Association of Maryland,11/01/21-10/31/22
R009931,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,Skyline Technology Solutions,11/01/21-10/31/22
R011291,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",01/03/22-10/31/22
R009925,"Chinemere, Obie ",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/21-10/31/22
R010686,"Chitalia, Suhani ",Public Policy Partners ,Maryland Dental Action Coalition,11/10/21-09/19/22
R010680,"Chitalia, Suhani ",Public Policy Partners ,City of Takoma Park,11/10/21-09/19/22
R010685,"Chitalia, Suhani ",Public Policy Partners ,Waterkeepers Chesapeake,11/10/21-09/19/22
R010682,"Chitalia, Suhani ",Public Policy Partners ,PharmaCannis,11/10/21-04/30/22
R011526,"Chitalia, Suhani ",Public Policy Partners ,Disability Rights Maryland,01/24/22-09/19/22
R010684,"Chitalia, Suhani ",Public Policy Partners ,Public Justice Center,11/10/21-09/19/22
R011790,"Chitalia, Suhani ",Public Policy Partners ,Maryland Community Health System,02/24/22-09/19/22
R010683,"Chitalia, Suhani ",Public Policy Partners ,Planned Parenthood of Maryland,11/10/21-09/19/22
R010681,"Chitalia, Suhani ",Public Policy Partners ,Maryland Nurses Association,11/10/21-09/19/22
R012041,"Chitalia, Suhani ",Public Policy Partners ,Marylanders to Prevent Gun Violence,07/01/22-09/19/22
R011285,"Chu, Sarah ",Innocence Project,Innocence Project,01/01/22-10/31/22
R010343,"Ciekot, Ann T.",Public Policy Partners,"National Association of Social Workers, MD Chapter",11/01/21-10/31/22
R011193,"Ciekot, Ann T.",Public Policy Partners,Orexo US,12/22/21-10/31/22
R011467,"Ciekot, Ann T.",Public Policy Partners,Disability Rights Maryland,01/20/22-10/31/22
R011227,"Ciekot, Ann T.",Public Policy Partners,Maryland Addictions Directors Council,12/27/21-10/31/22
R011729,"Ciekot, Ann T.",Public Policy Partners,mdlogix,02/21/22-10/31/22
R012110,"Ciekot, Ann T.",Public Policy Partners,Bard College,08/11/22-10/31/22
R010340,"Ciekot, Ann T.",Public Policy Partners,Maryland Association of Youth Services Bureaus,11/01/21-10/31/22
R010349,"Ciekot, Ann T.",Public Policy Partners,Baltimore Harm Reduction Coalition,11/01/21-10/31/22
R010354,"Ciekot, Ann T.",Public Policy Partners,Health Care for the Homeless,11/01/21-10/31/22
R010352,"Ciekot, Ann T.",Public Policy Partners,"Gilead Sciences, Inc.",11/01/21-10/31/22
R011158,"Ciekot, Ann T.",Public Policy Partners,Maryland-DC Society of Addiction Medicine,12/20/21-10/31/22
R010351,"Ciekot, Ann T.",Public Policy Partners,Community Development Network of MD,11/01/21-10/31/22
R011150,"Ciekot, Ann T.",Public Policy Partners,MD Association for the Treatment of Opioid Dependence,12/20/21-10/31/22
R010350,"Ciekot, Ann T.",Public Policy Partners,City of Takoma Park,11/01/21-10/31/22
R010341,"Ciekot, Ann T.",Public Policy Partners,Moveable Feast,11/01/21-10/31/22
R010344,"Ciekot, Ann T.",Public Policy Partners,National Council on Alcoholism and Drug Dependence - Maryland Chapter,11/01/21-10/31/22
R010346,"Ciekot, Ann T.",Public Policy Partners,Planned Parenthood of Maryland,11/01/21-10/31/22
R010345,"Ciekot, Ann T.",Public Policy Partners,On Our Own of Maryland,11/01/21-10/31/22
R010358,"Ciekot, Ann T.",Public Policy Partners,Waterkeepers Chesapeake,11/01/21-10/31/22
R011149,"Ciekot, Ann T.",Public Policy Partners,Baltimore City Substance Abuse Directorate,12/20/21-10/31/22
R010347,"Ciekot, Ann T.",Public Policy Partners,Public Justice Center,11/01/21-10/31/22
R008973,"Ciotta, Patricia Lynn",CareFirst BlueCross BlueShield,CareFirst BlueCross BlueShield,11/01/21-10/31/22
R010591,"Clark, Rachel Passie","Evans & Associates, LLC",Maryland Transportation Builders and Materials Association,11/01/21-10/31/22
R011620,"Clark, Rachel Passie","Evans & Associates, LLC",Verizon Communications,02/04/22-10/31/22
R010597,"Clark, Rachel Passie","Evans & Associates, LLC",Association of Dental Support Organizations,11/01/21-10/31/22
R010596,"Clark, Rachel Passie","Evans & Associates, LLC",Rush Street Interactive LP,11/01/21-10/31/22
R010593,"Clark, Rachel Passie","Evans & Associates, LLC",Together for Transportation Funding Coalition,11/01/21-10/31/22
R010592,"Clark, Rachel Passie","Evans & Associates, LLC",Maryland Asphalt Association,11/01/21-10/31/22
R011510,"Clark, Rachel Passie","Evans & Associates, LLC",Maryland Acupuncture Society,01/20/22-10/31/22
R011619,"Clark, Rachel Passie","Evans & Associates, LLC",Prince George's County Council,02/04/22-10/31/22
R011509,"Clark, Thomas D, Jr.",IBEW Local 26,IBEW Local 26,01/20/22-10/31/22
R010594,"Clark, Rachel Passie","Evans & Associates, LLC",Arundel Amusements/Bingo World,11/01/21-10/31/22
R010595,"Clark, Rachel Passie","Evans & Associates, LLC",Chesapeake Amusements,11/01/21-10/31/22
R008958,"Clark, Robin Jessica",Chesapeake Bay Foundation,Chesapeake Bay Foundation,11/01/21-10/31/22
R009354,"Coble, Anne ",Johns Hopkins,Johns Hopkins,11/01/21-10/31/22
R011918,"Coburn, Michael ",Providence Strategies LLC,Providence Strategies,04/11/22-07/24/22
R010031,"Coburn, Michael ",Providence Strategies LLC,NIC Maryland,11/01/21-07/24/22
R010026,"Coburn, Michael ",Providence Strategies LLC,Maryland Association of Soil Conservation Districts,11/01/21-07/24/22
R010039,"Coburn, Michael ",Providence Strategies LLC,Underwood & Associates,11/01/21-07/24/22
R010037,"Coburn, Michael ",Providence Strategies LLC,Maryland Destination Marketing Organizations,11/01/21-07/24/22
R010529,"Coburn, Michael ",Providence Strategies LLC,Old Dominion Electric Cooperative,11/01/21-07/24/22
R011531,"Cohen, Lisa ann",Recovery Coalition of Maryland Inc.,Recovery Coalition of Maryland inc,01/24/22-10/31/22
R011232,"Cohen, Nicholas Simon",Maryland Citizens for the Arts,Maryland Citizens for the Arts,01/01/22-10/31/22
R010899,"Cohen, Jennifer ",Maryland Optometric Association,Maryland Optometric Association,11/01/21-10/31/22
R007768,"Colchamiro, Eric ",Alzheimers Association ,Alzheimer's Association,11/01/21-10/31/22
R008957,"Colden, Allison ",Chesapeake Bay Foundation,Chesapeake Bay Foundation,11/01/21-10/31/22
R011155,"College Board, The","Jacobs, Ellen ","College Board, The",12/14/21-10/31/22
R008762,"Collins, Carville B",DLA Piper LLP (US),"Pepco Holdings, Inc.",11/01/21-10/31/22
R008759,"Collins, Carville B",DLA Piper LLP (US),Health Facilities Association of Maryland,11/01/21-10/31/22
R008758,"Collins, Carville B",DLA Piper LLP (US),General Motors LLC,11/01/21-10/31/22
R008765,"Collins, Carville B",DLA Piper LLP (US),"Williams Companies, Inc., The",11/01/21-10/31/22
R008761,"Collins, Carville B",DLA Piper LLP (US),Maryland Employers for Civil Justice Reform Coalition,11/01/21-10/31/22
R008766,"Collins, Carville B",DLA Piper LLP (US),"Turo, Inc.",11/01/21-10/31/22
R008756,"Collins, Carville B",DLA Piper LLP (US),Artesian Resources Corporation,11/01/21-10/31/22
R010515,"Collins, Jocelyn Irene",American Cancer Society Cancer Action Network,American Cancer Society Cancer Action Network,11/01/21-10/31/22
R008760,"Collins, Carville B",DLA Piper LLP (US),Columbia Gas of Maryland,11/01/21-10/31/22
R012029,"Combs, Charles ","TC Group, LLC","Benchmark Holdco, LLC c/o National Strategies, LLC/Schwartz, Metz, Wise & Kauffman, P.A.",06/23/22-10/28/22
R010323,"Connelly, Valerie T.",Choptank Electric Cooperative,"Choptank Electric Cooperative, Inc.",11/01/21-10/31/22
R011651,"Conner, Charles Robert, III",Venable LLP,"Court Appointed Special Advocates (CASA) of Baltimore County, Inc.",02/07/22-10/31/22
R011177,"Conner, Charles Robert, III",Venable LLP,"Neighborhood Housing Services of Baltimore, Inc.",12/15/21-10/31/22
R011826,"Conner, Charles Robert, III",Venable LLP,FullBloom,03/07/22-10/31/22
R011573,"Conner, Charles Robert, III",Venable LLP,Synthetic Turf Council,01/31/22-10/31/22
R011200,"Conner, Charles Robert, III",Venable LLP,Chesapeake Utilities Corporation,12/15/21-10/31/22
R012070,"Conner, Charles Robert, III",Venable LLP,"Magellan Healthcare, Inc.",07/18/22-10/31/22
R012069,"Conner, Charles Robert, III",Venable LLP,"MGM Resorts International Operations, Inc.",07/18/22-10/31/22
R011448,"Conner, Charles Robert, III",Venable LLP,"Guaranteed Asset Protection Alliance, Inc. (GAPA)",01/10/22-10/31/22
R011895,"Conner, Charles Robert, III",Venable LLP,"Security West Land and Development Company, L.P.",03/28/22-10/31/22
R011449,"Conner, Charles Robert, III",Venable LLP,Service Contract Industry Council (SCIC),01/10/22-10/31/22
R011179,"Conner, Charles Robert, III",Venable LLP,Teach Coalition,12/15/21-10/31/22
R012015,"Conner, Charles Robert, III",Venable LLP,"PowerSchool Group, LLC",06/14/22-10/31/22
R011175,"Conner, Charles Robert, III",Venable LLP,Maryland Optometric Association,12/15/21-10/31/22
R011452,"Conner, Charles Robert, III",Venable LLP,Investment Company Institute (ICI),01/13/22-10/31/22
R011172,"Conner, Charles Robert, III",Venable LLP,City of Bowie,12/15/21-10/31/22
R011174,"Conner, Charles Robert, III",Venable LLP,Maryland Alliance of Public Charter Schools,12/15/21-10/31/22
R011171,"Conner, Charles Robert, III",Venable LLP,"Center for Hope, Inc.",12/15/21-10/31/22
R011173,"Conner, Charles Robert, III",Venable LLP,"Friendly Farm, Inc.",12/15/21-10/31/22
R011199,"Conner, Charles Robert, III",Venable LLP,Diageo,12/15/21-10/31/22
R011178,"Conner, Charles Robert, III",Venable LLP,Marriott International,12/15/21-10/31/22
R011724,"Conner, Charles Robert, III",Venable LLP,Baltimore Public Markets Corporation,02/14/22-10/31/22
R011176,"Conner, Charles Robert, III",Venable LLP,Montgomery County Chamber of Commerce,12/15/21-10/31/22
R011985,"Conner, Charles Robert, III",Venable LLP,Maple Springs Baptist Bible College and Seminary,06/01/22-10/31/22
R011373,Convention of States Action,"Kelly, William ",Convention of States Action,01/13/22-10/31/22
R011083,"Cook, Charles ",Maryland State and DC AFL-CIO,Maryland State and D.C. AFL-CIO,12/07/21-10/31/22
R011533,"Corradi, Rob  ",Amazon.com Services LLC ,"Amazon.com Services, LLC",01/25/22-10/31/22
R008210,"Costello, Christopher ",Public Sector Consulting Group,American Council of Engineering Companies/MD,11/01/21-10/31/22
R008212,"Costello, Christopher ",Public Sector Consulting Group,Maryland Society of Professional Engineers,11/01/21-10/31/22
R008213,"Costello, Christopher ",Public Sector Consulting Group,Howard County Chamber of Commerce,11/01/21-10/31/22
R008199,"Cotton, Natalie E","Southern Maryland Electric Cooperative, Inc.",Southern Maryland Electric Cooperative,11/01/21-10/31/22
R009551,"Cowan, Eleanor Colmers",Preservation Maryland,Preservation Maryland,11/01/21-09/02/22
R010636,"Crawford, Derek L.","Altria Client Services LLC and its Affiliates - Philip Morris USA Inc., John Middleton Co., U.S. Smokeless Tobacco Co. and Helix Innovations LLC","Altria Client Services LLC and its Affiliates - Philip Morris USA Inc., John Middleton Co., and U.S. Smokeless Tobacco Company Co., and Helix Innvovations LLC",11/01/21-10/31/22
R008367,"Crespo, Virginia Gardner",Maryland Retired School Personnel Association,Maryland Retired School Personnel Association,11/01/21-10/31/22
R009621,"Culley, Thad ","Sunrun, Inc.","Sunrun, Inc.",11/01/21-10/31/22
R008137,"Cutler, Travis Knight",Marriott International,Marriott International,11/01/21-10/31/22
R010516,"Cyphers, Moira ","Compass Government Relations Partners, LLC",NL Industries,11/01/21-06/30/22
R010521,"Cyphers, Moira ","Compass Government Relations Partners, LLC",American Massage Therapy Association - MD Chapter,11/01/21-06/30/22
R010522,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Atlantic Richfield Company c/o The Nickel Law Firm,11/01/21-06/30/22
R010502,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Maryland Veterinary Medical Association,11/01/21-06/30/22
R010517,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Sanofi US,11/01/21-06/30/22
R011853,"Cyphers, Moira ","Compass Government Relations Partners, LLC","Inmar, Inc.",03/14/22-06/30/22
R010468,"Cyphers, Moira ","Compass Government Relations Partners, LLC","Distilled Spirits Council of the United States, Inc.",11/01/21-06/30/22
R010523,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Coalition of Ignition Interlock Manufacturers,11/05/21-06/30/22
R011045,"Cyphers, Moira ","Compass Government Relations Partners, LLC",InState Partners on behalf of Inmar,12/01/21-06/30/22
R010546,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Ceres,11/01/21-06/30/22
R011493,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Giffords,01/17/22-06/30/22
R010509,"Cyphers, Moira ","Compass Government Relations Partners, LLC",National Alliance for the Mentally Ill Maryland (NAMI MD),11/01/21-06/30/22
R010506,"Cyphers, Moira ","Compass Government Relations Partners, LLC","Montgomery County Collaboration Council for Children, Youth and Families, Inc. on behalf of the Maryland Association of Local Management Boards",11/01/21-06/30/22
R010518,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Service Employees International Union,11/01/21-06/30/22
R010512,"Cyphers, Moira ","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/01/21-06/30/22
R010469,"Cyphers, Moira ","Compass Government Relations Partners, LLC",In State Partners,11/01/21-06/30/22
R010545,"Cyphers, Moira ","Compass Government Relations Partners, LLC",American Clean Power,11/01/21-06/30/22
R010520,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Acusensus,11/01/21-06/30/22
R010470,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/01/21-06/30/22
R010478,"Cyphers, Moira ","Compass Government Relations Partners, LLC",Maryland Alliance of Boys & Girls Clubs,11/01/21-06/30/22
R011941,"Cyphers, Moira ","Compass Government Relations Partners, LLC","Unite USA, Inc.",05/02/22-06/30/22
R008995,"Dameron, Michael ",TD Bank US Holding Company,TD Bank US Holding Company,11/01/21-10/31/22
R007186,"Dantoni, Susan Gazaway",Montgomery County Medical Society,Montgomery County Medical Society,12/02/21-10/31/22
R011457,"Darden-Willems, Miranda ",Maryland Affordable Housing Coalition,Maryland Affordable Housing Coalition,01/13/22-10/31/22
R011550,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,Maryland Affordable Housing Coalition,01/26/22-10/31/22
R011524,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,GCOM,01/24/22-10/31/22
R011549,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,Next One Up,01/26/22-10/31/22
R011552,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,Gilchrist Hospice,01/26/22-10/31/22
R011551,"DeGrange, James Edgar, Sr.",Perry White Ross & Jacobson,B&O Railroad Museum,01/26/22-10/31/22
R011961,"DelBianco, Steven ",NetChoice,NetChoice,05/16/22-10/31/22
R008811,"DeLong, Ashton ",Medical Mutual Liability Insurance Society of Maryland (Medical Mutual),Medical Mutual Liability Insurance Society of Maryland,11/01/21-10/18/22
R009991,"DeMarco, Vincent ",Maryland Citizens' Health Initiative (Inc & Education Fund),"Maryland Citizens' Health Initiative, Inc.",11/01/21-10/31/22
R010034,"DeMarco, Vincent ",Maryland Citizens' Health Initiative (Inc & Education Fund),Maryland Citizens' Health Initiative Education Fund,11/01/21-10/31/22
R010421,"DeMarco, James William",Chesapeake Climate Action Network Action Fund,Chesapeake Climate Action Network Action Fund,11/01/21-10/31/22
R009795,"DeMattos, Jr., Joseph ",Health Facilities Association of Maryland,Health Facilities Association of Maryland,11/01/21-10/31/22
R009233,"Dempster, Amy ",N/A,"Genentech, Inc., a Member of the Roche Group",11/01/21-10/31/22
R011000,"Dennison, Thomas M","Southern Maryland Electric Cooperative, Inc.",Southern Maryland Electric Cooperative,11/29/21-10/31/22
R011073,"Dews, Christopher ",Job Opportunities Task Force (JOTF),Job Opportunities Task Force (JOTF),12/06/21-10/31/22
R010978,"Diamond, Joanna Leigh",Health Care for the Homeless,Health Care for the Homeless,11/18/21-12/31/21
R008909,"Dietz, Michelle ",The Nature Conservancy,"Nature Conservancy, The",11/01/21-10/31/22
R009272,"DiPietro, Christopher V.",CDi Consulting Services LLC,Fiserv,11/01/21-10/31/22
R009270,"DiPietro, Christopher V.",CDi Consulting Services LLC,"CarMax, Inc.",11/01/21-10/31/22
R009281,"DiPietro, Christopher V.",CDi Consulting Services LLC,Bank of America Corporation,11/01/21-10/31/22
R009277,"DiPietro, Christopher V.",CDi Consulting Services LLC,"SHI International, Corporation",11/01/21-10/31/22
R009271,"DiPietro, Christopher V.",CDi Consulting Services LLC,Consumer Data Industry Association,11/01/21-10/31/22
R009280,"DiPietro, Christopher V.",CDi Consulting Services LLC,"CDi Consulting Services, LLC",11/01/21-10/31/22
R009276,"DiPietro, Christopher V.",CDi Consulting Services LLC,Microsoft Corporation,11/01/21-10/31/22
