Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
R009594,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/21-10/31/22
R001894,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/19-10/31/20
R001931,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,TC Energy,11/01/19-10/31/20
R005762,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/20-10/31/21
R009597,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/21-10/31/22
R014104,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/22-10/31/23
R009611,"Fesche, Camille G.",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/21-10/31/22
R010933,"Fiastro, John Carl, Jr.",Fiastro Consulting,"NRG Energy, Inc.",11/01/21-10/31/22
R006689,"Fiastro, John Carl, Jr.",Fiastro Consulting,"NRG Energy, Inc.",11/16/20-10/31/21
R006690,"Fiastro, John Carl, Jr.",Fiastro Consulting,Arcadia,11/16/20-10/31/21
R007641,"Fiastro, John Carl, Jr.",Fiastro Consulting,Bayview Management LLC,04/05/21-10/31/21
R003253,"Fiastro, John Carl, Jr.",Fiastro Consulting,Arcadia,01/09/20-10/31/20
R003594,"Fiastro, John Carl, Jr.",Fiastro Consulting,Vicinity Energy,02/11/20-10/31/20
R010935,"Fiastro, John Carl, Jr.",Fiastro Consulting,Arcadia,11/01/21-10/31/22
R011640,"Fiastro, John Carl, Jr.",Fiastro Consulting,Vicinity Energy,02/08/22-10/31/22
R003248,"Fiastro, John Carl, Jr.",Fiastro Consulting,"NRG Energy, Inc.",01/14/20-10/31/20
R002913,"Field, Anthony ",Chesapeake Climate Action Fund,Chesapeake Climate Action Network Action Fund,01/13/20-10/31/20
R006289,"Field, Anthony ",Chesapeake Climate Action Fund,Chesapeake Climate Action Network Action Fund,11/01/20-10/31/21
R005982,"Fisher, Erik ",Chesapeake Bay Foundation,Chesapeake Bay Foundation,11/01/20-10/31/21
R004353,"Francis, Frann G",AOBA,AOBA,11/01/20-10/31/21
R008223,"Francis, Frann G",AOBA,AOBA,11/01/21-10/31/22
R001838,"Francis, Frann G",AOBA,AOBA,11/01/19-10/31/20
R015360,"Freedman, Danielle Nicole","Pepco Holdings, Inc","Pepco Holdings, Inc.",11/16/22-10/31/23
R003360,"Frias, Emily Anne",CCAN Action Fund,Chesapeake Climate Action Network Action Fund,01/22/20-10/31/20
R010422,"Frias, Emily Anne",CCAN Action Fund,CCAN Action Fund,11/01/21-05/06/22
R006730,"Frias, Emily Anne",CCAN Action Fund,Chesapeake Climate Action Network Action Fund,11/13/20-10/31/21
R001199,"Frome, Brad ",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/19-10/31/20
R001950,"Frome, Brad ",Perry White Ross & Jacobson,Washington Gas,11/01/19-10/31/20
R003965,"Frome, Brad ",Perry White Ross & Jacobson,Public Service Enterprise Group,06/08/20-10/31/20
R001181,"Frome, Brad ",Perry White Ross & Jacobson,Curtis Bay Energy,11/01/19-10/31/20
R004658,"Frome, Brad ",Perry White Ross & Jacobson,Washington Gas,11/01/20-10/31/21
R001198,"Frome, Brad ",Perry White Ross & Jacobson,First Energy Service Company,11/01/19-10/31/20
R005337,"Frome, Brad ",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/20-10/31/21
R005194,"Frome, Brad ",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/20-10/31/21
R008773,"Gallagher, Alexis ","Pepco Holdings, Inc.","Pepco Holdings, Inc.",11/01/21-03/04/22
R007578,"Gallagher, Alexis ","Pepco Holdings, Inc.","Pepco Holdings, Inc.",03/04/21-10/31/21
R015352,"Gally, Eric ","Gally Public Affairs, Inc. ",Chesapeake Bay Foundation,11/16/22-10/31/23
R011704,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","MD/DC/VA Solar Energy Industries Association, Inc. (MDV-SEIA) dba Chesapeake Solar & Storage Association (CHESSA)",02/11/22-10/31/22
R009669,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/01/21-10/31/22
R014420,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",American Clean Power,11/01/22-10/31/23
R014448,"Garagiola, Robert J","Compass Government Relations Partners, LLC","MD/DC/VA Solar Energy Industries Association, Inc. (MDV-SEIA) dba Chesapeake Solar & Storage Association (CHESSA)",11/01/22-10/31/23
R014430,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Coalition for Community Solar Access, Inc.",11/01/22-10/31/23
R014919,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Summit Ridge Energy,11/01/22-10/31/23
R014792,"Garagiola, Robert J","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/01/22-10/31/23
R006556,"Garagiola, Robert J","Compass Government Relations Partners, LLC",American Wind Energy Association,11/13/20-10/31/21
R006568,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/13/20-10/31/21
R006581,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Utility Scale Solar Energy Coalition,11/13/20-10/31/21
R002617,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/15/19-10/31/20
R003730,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),03/02/20-10/31/20
R010241,"Garagiola, Robert J","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/01/21-10/31/22
R007074,"Garagiola, Robert J","Compass Government Relations Partners, LLC",CCAN Action Fund,01/06/21-10/31/21
R002555,"Garagiola, Robert J","Compass Management Partners, Inc.","Coalition for Community Solar Access, Inc.",11/13/19-10/31/20
R002558,"Garagiola, Robert J","Compass Management Partners, Inc.",Utility Scale Solar Energy Coalition,11/13/19-10/31/20
R006332,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/01/20-10/31/21
R006376,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/01/20-10/31/21
R012050,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),07/04/22-10/31/22
R012132,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",American Clean Power,08/22/22-10/31/22
R007073,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",CCAN Action Fund,01/06/21-10/31/21
R003785,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Utility Scale Solar Energy Coalition,03/10/20-10/31/20
R006308,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",American Wind Energy Association,11/01/20-10/31/21
R006557,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Coalition for Community Solar Access, Inc.",11/13/20-10/31/21
R006577,"Garagiola, Robert J","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/13/20-10/31/21
R010218,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/01/21-10/31/22
R014793,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/01/22-10/31/23
R006422,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Utility Scale Solar Energy Coalition,11/01/20-10/31/21
R002486,"Garagiola, Robert J","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/08/19-10/31/20
R002616,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/15/19-10/31/20
R003731,"Garagiola, Robert J","Compass Government Relations Partners, LLC",American Wind Energy Association,03/02/20-10/31/20
R003783,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC","Coalition for Community Solar Access, Inc.",03/10/20-10/31/20
R010379,"Garagiola, Robert J","Compass Government Relations Partners, LLC","Coalition for Community Solar Access, Inc.",11/01/21-10/31/22
R014863,"Garagiola, Hannah  Powers","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/01/22-10/31/23
R014885,"Garagiola, Robert J","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/01/22-10/31/23
R014894,"Geraldo, Manuel , Jr.",Washington Gas,Washington Gas Light,11/01/22-10/31/23
R002761,"Gibbons, Leah ","NRG Energy, Inc.","NRG Energy, Inc.",12/02/19-10/31/20
R004605,"Gibbons, Leah ","NRG Energy, Inc.","NRG Energy, Inc.",11/01/20-10/31/21
R011382,"Glidewell, Robert Merritt",Glidewell Consulting Inc.,Washington Gas,01/11/22-04/13/22
R011347,"Glidewell, Robert Merritt",Glidewell Consulting Inc.,"Exelon Corporation c/o G.S. Proctor & Associates, Inc.",01/10/22-10/31/22
R003103,"Glidewell, Robert Merritt",Glidewell Consulting Inc.,Washington Gas,01/06/20-04/30/20
R007084,"Glidewell, Robert Merritt",Glidewell Consulting Inc.,Washington Gas,01/13/21-04/13/21
R007086,"Glidewell, Robert Merritt",Glidewell Consulting Inc.,"Exelon Corporation c/o G.S. Proctor & Associates, Inc.",01/13/21-04/13/21
R006903,"Goodfriend, David ","Emmer Consulting, Inc.",Lennar Corporation,12/10/20-04/30/21
R002917,"Grace, Sandy ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,01/06/20-10/31/20
R005344,"Grace, Sandy ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,11/01/20-10/31/21
R013011,"Grace, Sandy ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,11/01/22-10/31/23
R008754,"Grace, Sandy ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,11/01/21-10/31/22
R004326,"Grealy, Anne M",FirstEnergy,"FirstEnergy, Corp.",11/01/20-10/31/21
R011038,"Grealy, Anne M",FirstEnergy,"FirstEnergy, Corp.",12/01/21-03/01/22
R003195,"Grealy, Anne M",FirstEnergy,"FirstEnergy, Corp.",01/09/20-10/31/20
R002105,"Greenfield, Aaron J.","Greenfield Law, LLC","Bioenergy Development Group, LLC",11/01/19-10/31/20
R014325,"Greenfield, Aaron J.","Greenfield Law, LLC","Bioenergy Development Group, LLC",11/01/22-10/31/23
R010017,"Greenfield, Aaron J.","Greenfield Law, LLC","Bioenergy Development Group, LLC",11/01/21-10/31/22
R014329,"Griffin, Andrew ",Maryland Chamber of Commerce,Maryland Chamber of Commerce,11/01/22-10/31/23
R006750,"Guido, Jeffry F","Consulting by JLG, LLC","Consulting by JLG, LLC",11/27/20-04/30/21
R001816,"Gulstone, Ronan ",Washington Gas,Washington Gas,11/01/19-12/13/19
R001394,"Gutman, Howard ",Gutman Group,"Orsted Wind Power North America, Inc.",11/01/19-04/15/20
R005744,"Hammen, Pete A","The Capital Law Firm, PA",WGL Energy,11/01/20-10/31/21
R014215,"Hammen, Peter A",Kress Hammen Government Affairs,Easton Utilities Commission,11/01/22-10/31/23
R011138,"Hammen, Peter A",Kress Hammen Government Affairs,Easton Utilities Commission,12/09/21-10/31/22
R008569,"Hammen, Pete A",Kress Hammen Inc,"Retail Energy Supply Association, The",11/01/21-10/31/22
R014368,"Hammen, Peter A",Kress Hammen Government Affairs,Brookfield Power US Asset Management LLC,11/01/22-10/31/23
R005743,"Hammen, Pete A","The Capital Law Firm, PA","Retail Energy Supply Association, The",11/01/20-10/31/21
R008553,"Hammen, Pete A",Kress Hammen Inc,WGL Energy,11/01/21-10/31/22
R011270,"Hammen, Peter A",Kress Hammen Government Affairs,Brookfield Power US Asset Management LLC,01/01/22-10/31/22
R007009,"Harbeson, Kristen ",Maryland League of Conservation Voters,Maryland League of Conservation Voters,01/04/21-10/31/21
R000708,"Harting, Marta ",Venable LLP,Baltimore Gas and Electric Company,11/01/19-10/31/20
R000731,"Harting, Marta ",Venable LLP,Domtar Corporation,11/01/19-10/31/20
R004451,"Harting, Marta ",Venable LLP,Baltimore Gas and Electric Company,11/01/20-10/31/21
R012459,"Harting, Marta ",Venable LLP,Baltimore Gas and Electric Company,11/01/22-10/31/23
R000812,"Harting, Marta ",Venable LLP,Washington Gas,11/01/19-10/31/20
R008723,"Harting, Marta ",Venable LLP,Baltimore Gas and Electric Company,11/01/21-10/31/22
R011681,"Hawkins, Jarryd ",High Street Strategies LLC,"US Wind, Inc.",02/11/22-10/31/22
R010998,"Hawkins, Lillian ",Food & Water Watch,Food & Water Watch,11/01/21-09/07/22
R011680,"Hawkins, Jarryd ",High Street Strategies LLC,Sierra Club,02/11/22-11/01/22
R005646,"Hawkins, Lillian ",Food & Water Watch,Food & Water Watch,11/01/20-10/31/21
R014532,"Hawkins, Jarryd ",High Street Strategies LLC,CI Renewables,11/01/22-10/31/23
R014530,"Hawkins, Jarryd ",High Street Strategies LLC,"US Wind, Inc.",11/01/22-10/31/23
R011684,"Hawkins, Jarryd ",High Street Strategies LLC,CI Renewables,02/11/22-10/31/22
R002757,"Hawkins, Lillian ",Food & Water Watch,Food & Water Watch,11/30/19-10/31/20
R001682,"Hershkowitz, Steven ",Chesapeake Climate Action Network Action Fund ,Chesapeake Climate Action Network Action Fund,11/01/19-07/16/20
R006918,"Hess, Brian ","Emmer Consulting, Inc. ",Lennar Corporation,12/10/20-04/30/21
R003836,"Hessler, Therese Marie",Ashlar Government Relations,Prince George's County Council,12/09/19-10/31/20
R001133,"Hogan, Patrick John",Cornerstone Government Affairs,"Choptank Electric Cooperative, Inc.",11/01/19-10/31/20
R011958,"Hogan, Patrick John",Cornerstone Government Affairs,"NRG Energy, Inc.",05/13/22-10/31/22
R001292,"Hogan, Patrick John",Cornerstone Government Affairs,Dominion Energy,11/01/19-09/30/20
R000882,"Hogan, Patrick John",Cornerstone Government Affairs,Dominion Energy,10/23/19-10/31/19
R005031,"Jacobson, Jonas A",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/20-10/31/21
R005133,"Jacobson, Jonas A",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/20-10/31/21
R008480,"Jacobson, Jonas A",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/21-10/31/22
R008478,"Jacobson, Jonas A",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/21-10/31/22
R000875,"Jacobson, Jonas A",Perry White Ross & Jacobson,Curtis Bay Energy,11/01/19-10/31/20
R000884,"Jacobson, Jonas A",Perry White Ross & Jacobson,First Energy Service Company,11/01/19-10/31/20
R005171,"Jacobson, Jonas A",Perry White Ross & Jacobson,Washington Gas,11/01/20-10/31/21
R013137,"Jacobson, Jonas A",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/22-10/31/23
R008513,"Jacobson, Jonas A",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/21-10/31/22
R005036,"Jacobson, Jonas A",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/20-10/31/21
R013136,"Jacobson, Jonas A",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/22-10/31/23
R013171,"Jacobson, Jonas A",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/22-10/31/23
R005006,"Jacobson, Jonas A",Perry White Ross & Jacobson,Curtis Bay Energy,11/01/20-10/31/21
R011862,"Jacobson, Jonas A",Perry White Ross & Jacobson,"Carroll Independent Fuel, LLC",08/30/22-10/31/22
R000885,"Jacobson, Jonas A",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/19-10/31/20
R001996,"Jacobson, Jonas A",Perry White Ross & Jacobson,Washington Gas,11/01/19-10/31/20
R003962,"Jacobson, Jonas A",Perry White Ross & Jacobson,Public Service Enterprise Group,06/08/20-10/31/20
R013188,"Jacobson, Jonas A",Perry White Ross & Jacobson,Washington Gas,11/01/22-10/31/23
R008529,"Jacobson, Jonas A",Perry White Ross & Jacobson,Washington Gas,11/01/21-10/31/22
R001729,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/19-10/31/20
R005058,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/20-10/31/21
R013580,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",11/01/22-10/31/23
R013625,"Johansen, Michael V",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/22-10/31/23
R001737,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/19-10/31/20
R001602,"Johansen, Michael V",Rifkin Weiner Livingston LLC,Dominion Energy,11/01/19-10/31/20
R009129,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/21-10/31/22
R004783,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",11/01/20-10/31/21
R005007,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/20-10/31/21
R008966,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/21-10/31/22
R013855,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/22-10/31/23
R008886,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",11/01/21-10/31/22
R009121,"Johansen, Michael V",Rifkin Weiner Livingston LLC,TC Energy,11/01/21-10/31/22
R008906,"Johansen, Michael V",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/21-10/31/22
R013870,"Johansen, Michael V",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/22-10/31/23
R001214,"Johnson, Robert G.","Capitol Strategies, LLC",Covanta Energy LLC,11/01/19-10/31/20
R001255,"Johnson, Robert G.","Capitol Strategies, LLC",Exelon Corporation,11/01/19-10/31/20
R006782,"Jones, Lisa ",Harris Jones & Malone,"Wheelabrator Technologies, Inc.",11/30/20-10/31/21
R009222,"Jones, Lisa ",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/21-10/31/22
R009216,"Jones, Lisa ",Harris Jones & Malone,Curtis Bay Medical Waste Services,11/01/21-10/31/22
R013203,"Jones, Lisa ",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/22-10/31/23
R001471,"Jones, Lisa ",Harris Jones & Malone,"P3 Group, The",11/01/19-10/31/20
R006067,"Jones, Lisa ",Harris Jones & Malone,"P3 Group, The",11/01/20-10/31/21
R006083,"Jones, Lisa ",Harris Jones & Malone,Curtis Bay Medical Waste Services,11/01/20-10/31/21
R001343,"Jones, Lisa ",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/19-10/31/20
R006032,"Jones, Lisa ",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/20-10/31/21
R009010,"Jones, Lisa ",Harris Jones & Malone,"Wheelabrator Technologies, Inc.",11/01/21-10/31/22
R009219,"Jones, Lisa ",Harris Jones & Malone,"P3 Group, The",11/01/21-10/31/22
R015012,"Jones, Lisa ",Harris Jones & Malone,"Wheelabrator Technologies, Inc.",11/01/22-10/31/23
R014471,"Jones, Lisa ",Harris Jones & Malone,"P3 Group, The",11/01/22-10/31/23
R011198,"Kane, Stephanie ",Old Dominion Electric Cooperative,Old Dominion Electric Cooperative,12/13/21-10/31/22
R007548,"Kapsis, James ","The Ad Hoc Group, Inc.","Maryland Geothermal Association, The",02/24/21-07/01/21
R006522,"Karkhanis, Neal  ","Funk & Bolton, P.A.",City of Bowie,11/01/20-10/31/21
R000061,"Kasemeyer, Pamela M","Schwartz, Metz & Wise, P.A.",Baltimore Gas and Electric Company,11/01/19-10/31/20
R000083,"Kasemeyer, Pamela M","Schwartz, Metz & Wise, P.A.","Waste Management, Inc.",11/01/19-10/31/20
R008866,"Kasemeyer, Pamela M","Schwartz, Metz & Wise, P.A.","Waste Management, Inc.",11/01/21-10/31/22
R004672,"Kasemeyer, Pamela M","Schwartz, Metz & Wise, P.A.",Baltimore Gas and Electric Company,11/01/20-10/31/21
R008863,"Kasemeyer, Pamela M","Schwartz, Metz & Wise, P.A.",National Waste & Recycling Association,11/01/21-10/31/22
R011783,"Kasemeyer, Pamela M","Schwartz, Metz & Wise, P.A.",Northern Virginia Electric Cooperative,02/25/22-10/31/22
R004764,"Kasemeyer, Pamela M","Schwartz, Metz & Wise, P.A.",National Waste & Recycling Association,11/01/20-10/31/21
R004772,"Kasemeyer, Pamela M","Schwartz, Metz & Wise, P.A.","Waste Management, Inc.",11/01/20-10/31/21
R013074,"Kasemeyer, Pamela M","Schwartz, Metz, Wise & Kauffman P.A.","Waste Management, Inc.",11/01/22-10/31/23
R013441,"Kasemeyer, Pamela M","Schwartz, Metz, Wise & Kauffman P.A.",Baltimore Gas and Electric Company,11/01/22-10/31/23
R000081,"Kasemeyer, Pamela M","Schwartz, Metz & Wise, P.A.",National Waste & Recycling Association,11/01/19-10/31/20
R013071,"Kasemeyer, Pamela M","Schwartz, Metz, Wise & Kauffman P.A.",National Waste & Recycling Association,11/01/22-10/31/23
R008836,"Kasemeyer, Pamela M","Schwartz, Metz & Wise, P.A.",Baltimore Gas and Electric Company,11/01/21-10/31/22
R000218,"Kauffman, Danna L","Schwartz, Metz & Wise, P.A.","Waste Management, Inc.",11/01/19-10/31/20
R005273,"Kauffman, Danna L","Schwartz, Metz & Wise, P.A.","Waste Management, Inc.",11/01/20-10/31/21
R005250,"Kauffman, Danna L","Schwartz, Metz & Wise, P.A.",National Waste & Recycling Association,11/01/20-10/31/21
R000211,"Kauffman, Danna L","Schwartz, Metz & Wise, P.A.",National Waste & Recycling Association,11/01/19-10/31/20
R008882,"Kauffman, Danna L","Schwartz, Metz & Wise, P.A.",Baltimore Gas and Electric Company,11/01/21-10/31/22
R008895,"Kauffman, Danna L","Schwartz, Metz & Wise, P.A.",National Waste & Recycling Association,11/01/21-10/31/22
R013395,"Kauffman, Danna L","Schwartz, Metz, Wise & Kauffman, P.A.",Baltimore Gas and Electric Company,11/01/22-10/31/23
R005181,"Kauffman, Danna L","Schwartz, Metz & Wise, P.A.",Baltimore Gas and Electric Company,11/01/20-10/31/21
R013094,"Kauffman, Danna L","Schwartz, Metz, Wise & Kauffman, P.A.",National Waste & Recycling Association,11/01/22-10/31/23
R013096,"Kauffman, Danna L","Schwartz, Metz, Wise & Kauffman, P.A.","Waste Management, Inc.",11/01/22-10/31/23
R000191,"Kauffman, Danna L","Schwartz, Metz & Wise, P.A.",Baltimore Gas and Electric Company,11/01/19-10/31/20
R008897,"Kauffman, Danna L","Schwartz, Metz & Wise, P.A.","Waste Management, Inc.",11/01/21-10/31/22
R013819,"Kerr, Caitlin Nichole",The Nature Conservancy,"Nature Conservancy, The",11/01/22-10/31/23
R003362,"Kerr, Caitlin Nichole",The Nature Conservancy,"Nature Conservancy, The",01/21/20-10/31/20
R013058,"Klase, Anne ","Pepco Holdings, Inc","Pepco Holdings, Inc.",11/01/22-10/31/23
R008545,"Kress, William Allen",Kress Hammen Government Affairs,WGL Energy,11/01/21-10/31/22
R005729,"Kress, William Allen","The Capital Law Firm, PA","Retail Energy Supply Association, The",11/01/20-10/31/21
R005730,"Kress, William Allen","The Capital Law Firm, PA",WGL Energy,11/01/20-10/31/21
R002450,"Kress, William Allen","The Capital Law Firm, PA","Retail Energy Supply Association, The",12/09/19-10/31/20
R011139,"Kress, William Allen",Kress Hammen Government Affairs,Easton Utilities Commission,12/09/21-10/31/22
R002840,"Kress, William Allen","The Capital Law Firm, PA",WGL Energy,12/09/19-10/31/20
R011133,"Kress, William Allen",Kress Hammen Government Affairs,Brookfield Power US Asset Management LLC,01/01/22-10/31/22
R013679,"Kress, William Allen",Kress Hammen Government Affairs,Brookfield Power US Asset Management LLC,11/01/22-10/31/23
R002845,"Kress, William Allen","The Capital Law Firm, PA",CUBE Hydro Partnership LLC,12/09/19-10/31/20
R013676,"Kress, William Allen",Kress Hammen Government Affairs,Easton Utilities Commission,11/01/22-10/31/23
R011286,"Kuhns, Theresa M",Maryland Realtors,Maryland Association of Realtors,01/05/22-04/15/22
R002756,"Kurtz, Joshua ",The Nature Conservancy,"Nature Conservancy, The",11/01/19-10/31/20
R007442,"Kurtz, Josh ",Chesapeake Bay Foundation,Chesapeake Bay Foundation,02/08/21-10/31/21
R001138,"Lamb, Todd ","Capitol Strategies, LLC",Ameresco,11/01/19-10/31/20
R012026,"Lamb, Todd ","Capitol Strategies, LLC",Ameresco,06/23/22-10/31/22
R013268,"Lamb, Todd ","Capitol Strategies, LLC",Ameresco,11/01/22-10/31/23
R005468,"Lanier, Ivan K.",N/A,"Pepco Holdings, Inc.",11/01/20-10/31/21
R005862,"Lanier, Ivan  V.","Greenwill Consulting Group, LLC",Direct Energy,11/01/20-01/07/21
R001518,"Lanier, Ivan K.",N/A,"Pepco Holdings, Inc.",11/01/19-10/31/20
R002746,"Lanier, Ivan  V.","Greenwill Consulting Group, LLC",Direct Energy,11/27/19-10/31/20
R008768,"Lanier, Ivan K.","Pepco Holdings, Inc","Pepco Holdings, Inc.",11/01/21-10/31/22
R005476,"Lanzarotto, Kathryn ",N/A,"Pepco Holdings, Inc.",11/01/20-10/31/21
R008767,"Lanzarotto, Kathryn ","Pepco Holdings, Inc","Pepco Holdings, Inc.",11/01/21-10/31/22
R013103,"Lanzarotto, Kathryn ","Pepco Holdings, Inc","Pepco Holdings, Inc.",11/01/22-10/31/23
R001521,"Lanzarotto, Kathryn ",N/A,"Pepco Holdings, Inc.",11/01/19-10/31/20
R001528,"Lavinson, Melissa ",N/A,"Pepco Holdings, Inc.",11/01/19-10/31/20
R007197,"Lewis, Jamal ",Green & Healthy Homes Initiative,Green and Healthy Homes Initiative,01/06/21-10/31/21
R008805,"Lindner, Anne M","Pepco Holdings, Inc","Pepco Holdings, Inc.",11/01/21-10/31/22
R013102,"Lindner, Anne M","Pepco Holdings, Inc","Pepco Holdings, Inc.",11/01/22-10/31/23
R005403,"Lindner, Anne M",N/A,"Pepco Holdings, Inc.",11/01/20-10/31/21
R001532,"Lindner, Anne M",N/A,"Pepco Holdings, Inc.",11/01/19-10/31/20
R015105,"Lininger, Brett Stewart",Kress Hammen Government Affairs,"NRG Energy, Inc.",11/08/22-10/31/23
R002061,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","NRG Energy, Inc.",11/01/19-10/31/20
R011191,"Lininger, Brett Stewart",Kress Hammen Government Affairs,"NRG Energy, Inc.",01/01/22-10/31/22
R013842,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Easton Utilities Commission,11/01/22-10/31/23
R001441,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Brookfield Power US Asset Management LLC,11/01/19-10/31/20
R005039,"Lininger, Brett Stewart",Old Line Government Affairs LLC,"NRG Energy, Inc.",11/01/20-10/31/21
R011190,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Brookfield Power US Asset Management LLC,01/01/22-10/31/22
R011126,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Easton Utilities Commission,12/09/21-10/31/22
R014144,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Brookfield Power US Asset Management LLC,11/01/22-10/31/23
R012011,"Lutz, Neil ","Tanko Streetlighting, Inc.","Tanko Streetlighting, Inc.",06/13/22-10/31/22
R008963,"Lynch, Thomas P",CI Renewables LLC,CI Renewables,11/01/21-10/31/22
R002726,"MacDougall, Mark A.","Southern Maryland Electric Cooperative, Inc.",Southern Maryland Electric Cooperative,01/10/20-10/31/20
